trial,mode,grip,mass,scale,seed,success,endReason,steps,gateStep,transitionStep,liftStart,stepsToLift,holdSteps,pulses,maxPulseN,weightN,contactsEnd,palm,forearm,bottomAboveTop,maxPenMm,maxJointSpeedDeg,nan,gripTorqueMean,retPhase,retHold,retBonus,retDrop,note
1,lift,pinch,0.600,0.00,0,0,drop,225,-1,151,151,-1,0,0,0.00,5.89,0,0,0,0.0001,0.82,467,0,3.346,0.00,0.000,0.00,-0.20,
2,lift,pinch,0.600,0.00,1,0,drop,236,-1,150,150,-1,0,0,0.00,5.89,0,0,0,0.0001,1.93,508,0,2.797,0.00,0.000,0.00,-0.20,
3,lift,pinch,0.600,1.00,0,0,drop,214,-1,150,150,-1,0,0,0.00,5.89,0,0,0,0.0003,0.87,452,0,0.900,0.00,0.000,0.00,-0.20,
4,lift,pinch,0.600,1.00,1,0,drop,236,-1,150,150,-1,0,0,0.00,5.89,0,0,0,0.0001,1.93,508,0,2.797,0.00,0.000,0.00,-0.20,
5,lift,pinch,0.200,0.00,0,0,drop,254,-1,150,150,186,0,0,0.00,1.96,0,0,0,0.0002,0.53,406,0,0.768,0.00,0.200,0.00,-0.20,
6,lift,pinch,0.200,0.00,1,0,drop,307,-1,150,150,187,0,0,0.00,1.96,0,0,0,0.0002,0.87,650,0,2.487,0.00,0.200,0.00,-0.20,
7,lift,pinch,0.200,1.00,0,0,drop,253,-1,150,150,190,0,0,0.00,1.96,0,0,1,0.0006,1.16,541,0,2.990,0.00,0.200,0.00,-0.20,
8,lift,pinch,0.200,1.00,1,0,drop,307,-1,150,150,187,0,0,0.00,1.96,0,0,0,0.0002,0.87,650,0,2.487,0.00,0.200,0.00,-0.20,
DONE
