episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,582,71,83,500,500,3,10.58,6,2,1,1,0,0.742,1.00,1.00,3.40,1.347,0.7789,0.10,0.200,1.00,0.00,0.990,1.187,0.998,0.927,0.906,0.930,1.156,0.673,1.360,11,11111101011110,1.074,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,604,93,105,500,500,3,19.55,5,3,1,1,0,1.784,1.00,1.00,3.74,2.071,0.9018,0.10,0.200,1.00,0.00,0.990,1.187,0.998,0.927,0.906,0.930,1.156,0.673,1.360,11,11111101011110,1.074,10.0,434,28,481,481,0,deterministic,0,583,3,1
3,4003,1,success,579,73,80,500,500,3,23.11,8,3,1,1,0,1.720,1.00,1.00,3.92,1.744,0.8819,0.10,0.200,1.00,0.00,0.990,1.187,0.998,0.927,0.906,0.930,1.156,0.673,1.360,11,11111101011110,1.074,10.0,315,122,338,338,0,deterministic,0,1187,7,1
4,4004,1,success,576,66,77,500,500,3,12.47,5,2,1,1,0,0.882,1.00,1.00,3.52,1.414,0.7979,0.10,0.200,1.00,0.00,0.990,1.187,0.998,0.927,0.906,0.930,1.156,0.673,1.360,11,11111101011110,1.074,10.0,229,291,315,315,0,deterministic,0,1766,6,1
5,4005,1,success,572,68,73,500,500,3,13.10,6,2,1,1,0,0.914,1.00,1.00,3.71,1.388,0.7938,0.10,0.200,1.00,0.00,0.990,1.187,0.998,0.927,0.906,0.930,1.156,0.673,1.360,11,11111101011110,1.074,10.0,494,300,370,494,0,deterministic,0,2342,2,1
6,4006,1,success,590,77,91,500,500,3,15.61,3,2,1,1,0,1.358,1.00,1.00,2.92,1.519,0.8823,0.10,0.200,1.00,0.00,0.990,1.187,0.998,0.927,0.906,0.930,1.156,0.673,1.360,11,11111101011110,1.074,10.0,135,209,354,354,0,deterministic,0,2914,4,1
7,4007,1,success,600,88,101,500,500,3,18.65,5,3,1,1,0,1.420,1.00,1.00,2.49,1.466,0.9121,0.10,0.200,1.00,0.00,0.990,1.187,0.998,0.927,0.906,0.930,1.156,0.673,1.360,11,11111101011110,1.074,10.0,184,76,299,299,0,deterministic,0,3504,4,1
8,4008,1,success,591,86,92,500,500,3,20.35,5,2,1,1,0,1.399,1.00,1.00,3.58,1.594,0.9217,0.10,0.200,1.00,0.00,0.990,1.187,0.998,0.927,0.906,0.930,1.156,0.673,1.360,11,11111101011110,1.074,10.0,429,312,53,429,0,deterministic,0,4104,4,1
9,4009,1,success,598,87,99,500,500,3,18.82,7,3,1,1,0,1.418,1.00,1.00,2.85,1.743,0.9183,0.10,0.200,1.00,0.00,0.990,1.187,0.998,0.927,0.906,0.930,1.156,0.673,1.360,11,11111101011110,1.074,10.0,398,371,295,398,0,deterministic,0,4695,5,1
10,4010,1,success,574,65,75,500,500,3,26.73,4,3,1,1,0,1.939,1.00,1.00,3.56,1.967,0.7584,0.10,0.200,1.00,0.00,0.990,1.187,0.998,0.927,0.906,0.930,1.156,0.673,1.360,11,11111101011110,1.074,10.0,157,70,356,356,0,deterministic,0,5293,3,1
