episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,589,82,90,500,500,3,15.87,5,2,1,1,0,0.371,3.00,1.00,3.15,0.928,0.7945,0.10,0.200,1.00,0.00,0.999,1.109,0.939,0.848,1.016,1.086,1.498,0.642,1.304,10,01111011101011,1.043,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,587,74,88,500,500,3,29.33,4,2,1,1,0,0.892,3.00,1.00,1.83,1.635,0.9000,0.10,0.200,1.00,0.00,0.999,1.109,0.939,0.848,1.016,1.086,1.498,0.642,1.304,10,01111011101011,1.043,10.0,434,28,481,481,0,deterministic,0,590,0,1
3,4003,1,success,578,73,79,500,500,3,34.67,6,3,1,1,0,0.860,3.00,1.00,2.68,1.130,0.8849,0.10,0.200,1.00,0.00,0.999,1.109,0.939,0.848,1.016,1.086,1.498,0.642,1.304,10,01111011101011,1.043,10.0,315,122,338,338,0,deterministic,0,1177,7,1
4,4004,1,success,582,73,83,500,500,3,18.70,4,2,1,1,0,0.441,3.00,1.00,3.18,1.430,0.7538,0.10,0.200,1.00,0.00,0.999,1.109,0.939,0.848,1.016,1.086,1.498,0.642,1.304,10,01111011101011,1.043,10.0,229,291,315,315,0,deterministic,0,1755,5,1
5,4005,1,success,578,72,79,500,500,3,19.65,3,2,1,1,0,0.457,3.00,1.00,3.74,1.315,0.7790,0.10,0.200,1.00,0.00,0.999,1.109,0.939,0.848,1.016,1.086,1.498,0.642,1.304,10,01111011101011,1.043,10.0,494,300,370,494,0,deterministic,0,2337,7,1
6,4006,1,success,579,75,80,500,500,3,23.41,5,2,1,1,0,0.679,3.00,1.00,2.82,1.523,0.8993,0.10,0.200,1.00,0.00,0.999,1.109,0.939,0.848,1.016,1.086,1.498,0.642,1.304,10,01111011101011,1.043,10.0,135,209,354,354,0,deterministic,0,2915,5,1
7,4007,1,success,592,84,93,500,500,3,27.97,4,2,1,1,0,0.710,3.00,1.00,2.16,1.317,0.8962,0.10,0.200,1.00,0.00,0.999,1.109,0.939,0.848,1.016,1.086,1.498,0.642,1.304,10,01111011101011,1.043,10.0,184,76,299,299,0,deterministic,0,3494,4,1
8,4008,1,success,592,77,93,500,500,3,30.53,6,3,1,0,0,0.700,3.00,1.00,2.70,1.026,0.9226,0.10,0.200,1.00,0.00,0.999,1.109,0.939,0.848,1.016,1.086,1.498,0.642,1.304,10,01111011101011,1.043,10.0,429,312,53,429,0,deterministic,0,4086,6,1
9,4009,1,success,590,79,91,500,500,3,28.23,4,2,1,1,0,0.709,3.00,1.00,2.35,1.305,0.9282,0.10,0.200,1.00,0.00,0.999,1.109,0.939,0.848,1.016,1.086,1.498,0.642,1.304,10,01111011101011,1.043,10.0,398,371,295,398,0,deterministic,0,4678,8,1
10,4010,1,success,578,70,79,500,500,3,40.09,6,2,1,1,0,0.969,3.00,1.00,2.87,1.679,0.7974,0.10,0.200,1.00,0.00,0.999,1.109,0.939,0.848,1.016,1.086,1.498,0.642,1.304,10,01111011101011,1.043,10.0,157,70,356,356,0,deterministic,0,5268,8,1
