episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,584,74,85,500,500,3,5.29,7,3,1,1,0,0.371,1.00,1.00,2.05,1.697,0.8095,0.10,0.200,1.00,0.00,0.934,0.827,1.042,0.928,1.054,0.822,1.399,0.706,1.289,11,11111110010111,0.931,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,592,78,93,500,500,3,9.78,7,4,1,1,0,0.892,1.00,1.00,1.83,1.266,0.9419,0.10,0.200,1.00,0.00,0.934,0.827,1.042,0.928,1.054,0.822,1.399,0.706,1.289,11,11111110010111,0.931,10.0,434,28,481,481,0,deterministic,0,585,5,1
3,4003,1,success,588,75,89,500,500,3,11.56,9,4,1,1,0,0.860,1.00,1.00,2.22,1.057,0.9089,0.10,0.200,1.00,0.00,0.934,0.827,1.042,0.928,1.054,0.822,1.399,0.706,1.289,11,11111110010111,0.931,10.0,315,122,338,338,0,deterministic,0,1177,7,1
4,4004,1,success,569,65,70,500,500,3,6.23,8,4,1,1,0,0.441,1.00,1.00,2.07,1.155,0.8186,0.10,0.200,1.00,0.00,0.934,0.827,1.042,0.928,1.054,0.822,1.399,0.706,1.289,11,11111110010111,0.931,10.0,229,291,315,315,0,deterministic,0,1765,5,1
5,4005,1,success,580,69,81,500,500,3,6.55,8,4,1,1,0,0.457,1.00,1.00,2.69,1.771,0.8491,0.10,0.200,1.00,0.00,0.934,0.827,1.042,0.928,1.054,0.822,1.399,0.706,1.289,11,11111110010111,0.931,10.0,494,300,370,494,0,deterministic,0,2334,4,1
6,4006,1,success,580,75,81,500,500,3,7.80,6,3,1,1,0,0.679,1.00,1.00,1.79,1.309,0.9182,0.10,0.200,1.00,0.00,0.934,0.827,1.042,0.928,1.054,0.822,1.399,0.706,1.289,11,11111110010111,0.931,10.0,135,209,354,354,0,deterministic,0,2914,4,1
7,4007,1,success,591,81,92,500,500,3,9.32,9,4,1,1,0,0.710,1.00,1.00,1.61,1.162,0.9327,0.10,0.200,1.00,0.00,0.934,0.827,1.042,0.928,1.054,0.822,1.399,0.706,1.289,11,11111110010111,0.931,10.0,184,76,299,299,0,deterministic,0,3494,4,1
8,4008,1,success,603,86,104,500,500,3,10.18,8,4,1,1,0,0.700,1.00,1.00,2.28,1.076,0.9460,0.10,0.200,1.00,0.00,0.934,0.827,1.042,0.928,1.054,0.822,1.399,0.706,1.289,11,11111110010111,0.931,10.0,429,312,53,429,0,deterministic,0,4085,5,1
9,4009,1,success,587,78,88,500,500,3,9.41,8,4,1,1,0,0.709,1.00,1.00,1.67,1.191,0.9405,0.10,0.200,1.00,0.00,0.934,0.827,1.042,0.928,1.054,0.822,1.399,0.706,1.289,11,11111110010111,0.931,10.0,398,371,295,398,0,deterministic,0,4688,8,1
10,4010,1,success,579,69,80,500,500,3,13.36,8,4,1,1,0,0.969,1.00,1.00,2.50,1.684,0.8222,0.10,0.200,1.00,0.00,0.934,0.827,1.042,0.928,1.054,0.822,1.399,0.706,1.289,11,11111110010111,0.931,10.0,157,70,356,356,0,deterministic,0,5275,5,1
