episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,585,73,86,500,500,3,21.15,5,2,1,1,0,0.742,2.00,1.00,4.59,2.767,0.7926,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,591,79,92,500,500,3,39.11,6,4,1,1,0,1.784,2.00,1.00,4.74,2.294,0.9343,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,434,28,481,481,0,deterministic,0,586,6,1
3,4003,1,success,586,75,87,500,500,3,46.22,6,4,1,1,0,1.720,2.00,1.00,3.91,2.346,0.8969,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,315,122,338,338,0,deterministic,0,1177,7,1
4,4004,1,success,572,67,73,500,500,3,24.94,7,4,1,1,0,0.882,2.00,1.00,5.00,3.084,0.8286,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,229,291,315,315,0,deterministic,0,1763,3,1
5,4005,1,success,582,67,83,500,500,3,26.20,5,3,1,1,0,0.914,2.00,1.00,5.05,2.982,0.8122,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,494,300,370,494,0,deterministic,0,2335,5,1
6,4006,1,success,588,76,89,500,500,3,31.21,7,3,1,1,0,1.358,2.00,1.00,4.17,2.621,0.9059,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,135,209,354,354,0,deterministic,0,2917,7,1
7,4007,1,success,604,88,105,500,500,3,37.29,7,3,1,1,0,1.420,2.00,1.00,1.87,2.156,0.9284,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,184,76,299,299,0,deterministic,0,3505,5,1
8,4008,1,success,586,77,87,500,500,3,40.70,6,4,1,1,0,1.399,2.00,1.00,3.85,2.011,0.9367,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,429,312,53,429,0,deterministic,0,4109,9,1
9,4009,1,success,591,85,92,500,500,3,37.64,6,4,1,1,0,1.418,2.00,1.00,2.99,2.306,0.9338,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,398,371,295,398,0,deterministic,0,4695,5,1
10,4010,1,success,581,65,82,500,500,3,53.46,5,3,1,1,0,1.939,2.00,1.00,1.90,3.281,0.7773,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,157,70,356,356,0,deterministic,0,5286,6,1
11,4011,1,success,604,102,105,500,500,3,11.94,4,3,1,1,0,0.406,2.00,1.00,1.28,3.640,0.9252,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,480,443,89,480,0,deterministic,0,5867,7,1
12,4012,1,success,592,83,93,500,500,3,13.20,6,3,1,1,0,0.548,2.00,1.00,3.54,2.481,0.9082,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,470,397,275,470,0,deterministic,0,6471,1,1
