episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,584,77,85,500,500,3,10.58,6,3,1,1,0,0.742,1.00,1.00,2.60,1.126,0.7923,0.10,0.200,1.00,0.00,0.999,1.109,0.939,0.848,1.016,1.086,1.498,0.642,1.304,10,01111011101011,1.043,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,593,79,94,500,500,3,19.55,4,2,1,0,0,1.784,1.00,1.00,2.24,1.127,0.9132,0.10,0.200,1.00,0.00,0.999,1.109,0.939,0.848,1.016,1.086,1.498,0.642,1.304,10,01111011101011,1.043,10.0,434,28,481,481,0,deterministic,0,585,5,1
3,4003,1,success,577,71,78,500,500,3,23.11,6,3,1,1,0,1.720,1.00,1.00,3.32,1.353,0.8768,0.10,0.200,1.00,0.00,0.999,1.109,0.939,0.848,1.016,1.086,1.498,0.642,1.304,10,01111011101011,1.043,10.0,315,122,338,338,0,deterministic,0,1178,8,1
4,4004,1,success,581,73,82,500,500,3,12.47,4,2,1,1,0,0.882,1.00,1.00,2.76,1.319,0.7960,0.10,0.200,1.00,0.00,0.999,1.109,0.939,0.848,1.016,1.086,1.498,0.642,1.304,10,01111011101011,1.043,10.0,229,291,315,315,0,deterministic,0,1755,5,1
5,4005,1,success,589,75,90,500,500,3,13.10,4,1,1,1,0,0.914,1.00,1.00,2.72,1.438,0.8089,0.10,0.200,1.00,0.00,0.999,1.109,0.939,0.848,1.016,1.086,1.498,0.642,1.304,10,01111011101011,1.043,10.0,494,300,370,494,0,deterministic,0,2336,6,1
6,4006,1,success,580,74,81,500,500,3,15.61,4,2,1,1,0,1.358,1.00,1.00,2.20,1.520,0.9018,0.10,0.200,1.00,0.00,0.999,1.109,0.939,0.848,1.016,1.086,1.498,0.642,1.304,10,01111011101011,1.043,10.0,135,209,354,354,0,deterministic,0,2925,5,1
7,4007,1,success,603,87,104,500,500,3,18.65,4,2,1,1,1,1.420,1.00,1.00,2.76,1.445,0.8984,0.10,0.200,1.00,0.00,0.999,1.109,0.939,0.848,1.016,1.086,1.498,0.642,1.304,10,01111011101011,1.043,10.0,184,76,299,299,0,deterministic,0,3505,5,1
8,4008,1,success,588,76,89,500,500,3,20.35,5,3,1,1,0,1.399,1.00,1.00,3.79,1.501,0.9229,0.10,0.200,1.00,0.00,0.999,1.109,0.939,0.848,1.016,1.086,1.498,0.642,1.304,10,01111011101011,1.043,10.0,429,312,53,429,0,deterministic,0,4108,8,1
9,4009,1,success,590,82,91,500,500,3,18.82,6,3,1,1,0,1.418,1.00,1.00,2.12,0.962,0.9270,0.10,0.200,1.00,0.00,0.999,1.109,0.939,0.848,1.016,1.086,1.498,0.642,1.304,10,01111011101011,1.043,10.0,398,371,295,398,0,deterministic,0,4696,6,1
10,4010,1,success,591,79,92,500,500,3,26.73,5,2,1,1,0,1.939,1.00,1.00,2.82,1.852,0.7944,0.10,0.200,1.00,0.00,0.999,1.109,0.939,0.848,1.016,1.086,1.498,0.642,1.304,10,01111011101011,1.043,10.0,157,70,356,356,0,deterministic,0,5286,6,1
