episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,585,74,86,500,500,3,10.58,5,2,1,1,0,0.742,1.00,1.00,4.16,5.183,0.7552,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,606,85,107,500,500,3,19.55,6,2,1,1,0,1.784,1.00,1.00,2.29,5.090,0.9113,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,434,28,481,481,0,deterministic,0,586,6,1
3,4003,1,success,595,81,96,500,500,3,23.11,6,2,1,1,0,1.720,1.00,1.00,4.98,4.902,0.8758,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,315,122,338,338,0,deterministic,0,1192,2,1
4,4004,1,success,579,68,80,500,500,3,12.47,5,2,1,1,0,0.882,1.00,1.00,4.02,5.455,0.7849,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,229,291,315,315,0,deterministic,0,1787,7,1
5,4005,1,success,581,70,82,500,500,3,13.10,5,2,1,1,0,0.914,1.00,1.00,3.44,5.301,0.7826,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,494,300,370,494,0,deterministic,0,2366,6,1
6,4006,1,success,589,83,90,500,500,3,15.61,5,2,1,1,0,1.358,1.00,1.00,4.28,5.369,0.8912,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,135,209,354,354,0,deterministic,0,2947,7,1
7,4007,1,success,601,90,102,500,500,3,18.65,6,2,1,1,0,1.420,1.00,1.00,2.98,4.996,0.9069,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,184,76,299,299,0,deterministic,0,3536,6,1
8,4008,1,success,602,84,103,500,500,3,20.35,7,3,1,1,0,1.399,1.00,1.00,4.13,4.958,0.9182,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,429,312,53,429,0,deterministic,0,4137,7,1
9,4009,1,success,599,86,100,500,500,3,18.82,6,2,1,1,0,1.418,1.00,1.00,4.16,4.955,0.9147,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,398,371,295,398,0,deterministic,0,4739,9,1
10,4010,1,success,579,70,80,500,500,3,26.73,5,2,1,1,0,1.939,1.00,1.00,4.04,5.832,0.7665,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,157,70,356,356,0,deterministic,0,5338,8,1
11,4011,1,success,588,81,89,500,500,3,5.97,6,2,1,1,0,0.406,1.00,1.00,4.67,4.598,0.9098,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,480,443,89,480,0,deterministic,0,5917,7,1
12,4012,1,success,589,80,90,500,500,3,6.60,5,2,1,1,0,0.548,1.00,1.00,3.68,5.044,0.8909,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,470,397,275,470,0,deterministic,0,6505,5,1
13,4013,1,success,582,74,83,500,500,3,23.79,5,2,1,1,0,1.767,1.00,1.00,3.84,5.496,0.9027,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,133,2,333,333,0,deterministic,0,7094,4,1
14,4014,1,success,587,81,88,500,500,3,11.58,7,3,1,1,0,1.194,1.00,1.00,3.30,4.633,0.8704,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,468,24,148,468,0,deterministic,0,7676,6,1
15,4015,1,success,586,75,87,500,500,3,24.26,5,2,1,1,0,2.207,1.00,1.00,3.36,5.002,0.8860,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,57,218,446,446,0,deterministic,0,8263,3,1
16,4016,1,success,585,78,86,500,500,3,12.50,7,3,1,1,0,0.936,1.00,1.00,4.56,5.029,0.8743,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,293,462,127,462,0,deterministic,0,8849,9,1
17,4017,1,success,592,81,93,500,500,3,9.39,5,2,1,1,0,0.741,1.00,1.00,4.40,4.984,0.9138,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,437,320,378,437,0,deterministic,0,9434,4,1
18,4018,1,success,600,91,101,500,500,3,16.97,5,2,1,1,0,1.342,1.00,1.00,4.61,5.007,0.9006,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,240,420,162,420,0,deterministic,0,10026,6,1
19,4019,1,success,605,95,106,500,500,3,12.90,5,2,1,1,0,1.122,1.00,1.00,1.94,5.331,0.9114,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,288,413,489,489,0,deterministic,0,10626,6,1
20,4020,1,success,586,77,87,500,500,3,13.38,5,2,1,1,0,0.963,1.00,1.00,3.24,4.927,0.8560,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,17,432,493,493,0,deterministic,0,11231,1,1
21,4021,1,success,579,66,80,500,500,3,13.14,5,2,1,1,0,1.143,1.00,1.00,3.69,5.280,0.8003,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,404,411,488,488,0,deterministic,0,11817,7,1
22,4022,1,success,592,77,93,500,500,3,21.08,5,2,1,1,0,2.082,1.00,1.00,4.62,5.058,0.8831,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,281,218,208,281,0,deterministic,0,12396,6,1
23,4023,1,success,589,74,90,500,500,3,8.77,5,2,1,1,0,0.615,1.00,1.00,3.92,5.948,0.8765,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,124,428,30,428,0,deterministic,0,12988,8,1
24,4024,1,success,609,107,110,500,500,3,5.74,6,3,1,1,0,0.405,1.00,1.00,6.43,4.056,0.8529,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,208,99,454,454,0,deterministic,0,13577,7,1
25,4025,0,drop,164,105,109,55,500,0,0.00,4,3,1,0,0,2.860,1.00,1.00,3.65,0.517,0.8413,0.10,0.200,0.00,-0.20,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,494,409,111,-1,0,deterministic,0,14186,6,1
26,4026,0,drop,53,43,-1,0,500,0,0.00,2,2,0,0,0,2.129,1.00,1.00,3.78,0.482,0.3079,0.10,0.000,0.00,-0.20,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,-1,-1,-1,-1,0,deterministic,0,14350,0,1
27,4027,1,success,618,112,119,500,500,3,12.94,6,2,1,1,0,0.963,1.00,1.00,4.30,5.007,0.8831,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,274,169,170,274,0,deterministic,0,14403,3,1
28,4028,1,success,586,76,87,500,500,3,20.03,7,2,1,1,0,1.425,1.00,1.00,3.52,5.260,0.8964,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,472,229,31,472,0,deterministic,0,15021,1,1
29,4029,1,success,591,76,92,500,500,3,26.89,6,2,1,1,0,1.981,1.00,1.00,4.12,5.191,0.9047,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,63,252,246,252,0,deterministic,0,15607,7,1
30,4030,1,success,586,77,87,500,500,3,7.46,7,3,1,1,0,0.544,1.00,1.00,4.03,4.966,0.8516,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,214,105,174,214,0,deterministic,0,16198,8,1
31,4031,1,success,603,92,104,500,500,3,6.32,5,1,1,1,0,0.640,1.00,1.00,3.26,4.960,0.9230,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,69,318,373,373,0,deterministic,0,16784,4,1
32,4032,1,success,589,74,90,500,500,3,17.95,5,2,1,1,0,1.810,1.00,1.00,3.26,5.121,0.8270,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,138,166,494,494,0,deterministic,0,17387,7,1
33,4033,1,success,594,76,95,500,500,3,34.71,4,2,1,1,0,2.746,1.00,1.00,4.46,4.094,0.8846,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,234,5,266,266,0,deterministic,0,17976,6,1
34,4034,1,success,575,65,76,500,500,3,6.11,5,2,1,1,0,0.449,1.00,1.00,3.37,4.690,0.8193,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,487,452,63,487,0,deterministic,0,18570,0,1
35,4035,1,success,590,76,91,500,500,3,10.61,6,2,1,1,0,0.809,1.00,1.00,2.43,4.863,0.8561,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,272,2,170,272,0,deterministic,0,19145,5,1
36,4036,1,success,595,77,96,500,500,3,11.40,5,2,1,1,0,0.862,1.00,1.00,3.43,5.279,0.7444,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,264,151,93,264,0,deterministic,0,19735,5,1
37,4037,1,success,584,76,85,500,500,3,31.32,6,3,1,1,0,2.464,1.00,1.00,3.11,4.826,0.8602,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,382,394,412,412,0,deterministic,0,20330,0,1
38,4038,1,success,603,88,104,500,500,3,14.06,7,3,1,1,0,1.098,1.00,1.00,4.53,4.854,0.9161,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,209,222,259,259,0,deterministic,0,20914,4,1
39,4039,1,success,579,71,80,500,500,3,15.38,5,2,1,1,0,1.124,1.00,1.00,3.93,5.062,0.8995,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,82,39,354,354,0,deterministic,0,21517,7,1
40,4040,1,success,580,74,81,500,500,3,28.32,5,2,1,1,0,2.226,1.00,1.00,2.71,5.112,0.9003,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,105,207,350,350,0,deterministic,0,22096,6,1
41,4041,1,success,598,88,99,500,500,3,5.92,6,2,1,1,0,0.422,1.00,1.00,4.23,4.762,0.9120,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,185,288,486,486,0,deterministic,0,22676,6,1
42,4042,1,success,592,78,93,500,500,3,6.70,6,2,1,1,0,0.487,1.00,1.00,3.35,4.880,0.8609,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,191,448,429,448,0,deterministic,0,23274,4,1
43,4043,1,success,589,76,90,500,500,3,15.70,5,2,1,1,0,1.279,1.00,1.00,2.79,5.149,0.7890,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,457,241,284,457,0,deterministic,0,23866,6,1
44,4044,1,success,600,86,101,500,500,3,7.89,6,2,1,1,0,0.560,1.00,1.00,5.37,5.146,0.8610,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,231,299,406,406,0,deterministic,0,24455,5,1
45,4045,1,success,603,92,104,500,500,3,31.44,5,2,1,1,0,2.578,1.00,1.00,4.88,4.907,0.8848,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,64,267,492,492,0,deterministic,0,25055,5,1
46,4046,1,success,596,87,97,500,500,3,11.17,6,2,1,1,0,0.924,1.00,1.00,4.35,5.043,0.8963,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,409,157,383,409,0,deterministic,0,25658,8,1
47,4047,1,success,582,71,83,500,500,3,8.00,6,3,1,1,0,0.561,1.00,1.00,3.19,4.732,0.8888,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,46,91,375,375,0,deterministic,0,26254,4,1
48,4048,1,success,601,88,102,500,500,3,42.79,7,3,1,1,0,2.963,1.00,1.00,4.04,4.877,0.9156,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,430,461,150,461,0,deterministic,0,26836,6,1
49,4049,1,success,588,76,89,500,500,3,7.38,5,2,1,1,0,0.518,1.00,1.00,4.39,5.261,0.6836,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,419,363,132,419,0,deterministic,0,27437,7,1
50,4050,1,success,579,68,80,500,500,3,8.89,5,2,1,1,0,0.834,1.00,1.00,4.37,5.390,0.7474,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,12,280,209,280,0,deterministic,0,28025,5,1
51,4051,1,success,589,86,90,500,500,3,6.80,6,2,1,1,0,0.478,1.00,1.00,3.86,4.288,0.9108,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,323,299,353,353,0,deterministic,0,28604,4,1
52,4052,1,success,593,80,94,500,500,3,22.19,6,2,1,1,0,2.345,1.00,1.00,4.28,5.398,0.8933,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,143,426,199,426,0,deterministic,0,29193,3,1
