episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,582,71,83,500,500,3,15.87,5,2,1,1,0,0.371,3.00,1.00,4.99,5.053,0.7725,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,595,85,96,500,500,3,29.33,6,2,1,1,0,0.892,3.00,1.00,2.64,4.768,0.9101,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,434,28,481,481,0,deterministic,0,583,3,1
3,4003,1,success,587,77,88,500,500,3,34.67,7,3,1,1,0,0.860,3.00,1.00,3.85,4.960,0.8679,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,315,122,338,338,0,deterministic,0,1178,8,1
4,4004,1,success,581,71,82,500,500,3,18.70,5,2,1,1,0,0.441,3.00,1.00,4.33,5.212,0.7801,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,229,291,315,315,0,deterministic,0,1765,5,1
5,4005,1,success,581,68,82,500,500,3,19.65,5,2,1,1,0,0.457,3.00,1.00,3.99,5.252,0.7802,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,494,300,370,494,0,deterministic,0,2346,6,1
6,4006,1,success,587,81,88,500,500,3,23.41,6,2,1,1,0,0.679,3.00,1.00,4.71,5.117,0.8853,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,135,209,354,354,0,deterministic,0,2927,7,1
7,4007,1,success,602,91,103,500,500,3,27.97,6,2,1,1,0,0.710,3.00,1.00,4.34,4.910,0.9107,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,184,76,299,299,0,deterministic,0,3514,4,1
8,4008,1,success,601,86,102,500,500,3,30.53,7,3,1,1,0,0.700,3.00,1.00,3.92,4.729,0.9204,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,429,312,53,429,0,deterministic,0,4116,6,1
9,4009,1,success,598,88,99,500,500,3,28.23,6,2,1,1,0,0.709,3.00,1.00,4.36,4.834,0.9137,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,398,371,295,398,0,deterministic,0,4717,7,1
10,4010,1,success,582,67,83,500,500,3,40.09,5,2,1,1,0,0.969,3.00,1.00,4.12,5.582,0.7624,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,157,70,356,356,0,deterministic,0,5315,5,1
11,4011,1,success,596,85,97,500,500,3,8.96,6,2,1,1,0,0.203,3.00,1.00,3.92,4.859,0.9080,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,480,443,89,480,0,deterministic,0,5897,7,1
12,4012,1,success,590,86,91,500,500,3,9.90,5,1,1,1,0,0.274,3.00,1.00,3.66,5.330,0.8988,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,470,397,275,470,0,deterministic,0,6493,3,1
13,4013,1,success,583,74,84,500,500,3,35.69,7,2,1,1,0,0.884,3.00,1.00,4.22,4.738,0.9015,0.10,0.200,1.00,0.00,1.094,1.108,1.178,1.037,0.962,1.183,2.010,0.677,1.068,10,11111011100011,1.043,10.0,133,2,333,333,0,deterministic,0,7083,3,1
