episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,605,90,106,500,500,3,21.15,4,3,1,0,0,0.742,2.00,1.00,4.31,0.328,0.6862,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,616,98,117,500,500,3,39.11,4,2,1,1,1,1.784,2.00,1.00,2.94,0.503,0.8496,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,434,28,481,481,0,deterministic,0,606,6,1
3,4003,1,success,616,99,117,500,500,3,46.22,3,2,1,1,1,1.720,2.00,1.00,2.20,0.404,0.7773,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,315,122,338,338,0,deterministic,0,1222,2,1
4,4004,1,success,601,84,102,500,500,3,24.94,3,2,1,1,0,0.882,2.00,1.00,2.53,0.493,0.7283,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,229,291,315,315,0,deterministic,0,1838,8,1
5,4005,1,success,594,73,95,500,500,3,26.20,4,3,1,1,0,0.914,2.00,1.00,2.96,0.354,0.7418,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,494,300,370,494,0,deterministic,0,2439,9,1
6,4006,1,success,612,99,113,500,500,3,31.21,4,2,1,1,0,1.358,2.00,1.00,3.08,0.427,0.8020,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,135,209,354,354,0,deterministic,0,3033,3,1
7,4007,1,success,617,99,118,500,500,3,37.29,4,3,1,0,1,1.420,2.00,1.00,3.21,0.461,0.8730,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,184,76,299,299,0,deterministic,0,3645,5,1
8,4008,1,success,619,104,120,500,500,3,40.70,4,2,1,0,1,1.399,2.00,1.00,3.18,0.474,0.8522,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,429,312,53,429,0,deterministic,0,4262,2,1
9,4009,1,success,623,111,124,500,500,3,37.64,5,2,1,1,0,1.418,2.00,1.00,3.51,0.431,0.8733,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,398,371,295,398,0,deterministic,0,4881,1,1
10,4010,0,drop,68,46,59,9,500,0,0.00,2,2,0,0,0,1.939,2.00,1.00,3.49,0.101,0.2784,0.10,0.036,0.00,-0.20,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,157,70,356,-1,0,deterministic,0,5504,4,1
11,4011,1,success,615,106,116,500,500,3,11.94,4,3,1,1,0,0.406,2.00,1.00,3.13,0.340,0.8904,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,480,443,89,480,0,deterministic,0,5572,2,1
12,4012,1,success,599,90,100,500,500,3,13.20,3,2,1,1,0,0.548,2.00,1.00,2.25,0.362,0.8473,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,470,397,275,470,0,deterministic,0,6187,7,1
13,4013,1,success,590,78,91,500,500,3,47.58,3,2,1,1,0,1.767,2.00,1.00,3.01,0.489,0.8288,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,133,2,333,333,0,deterministic,0,6786,6,1
14,4014,1,success,601,86,102,500,500,3,32.86,3,2,1,1,0,1.194,2.00,1.00,2.52,0.415,0.7404,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,31,221,173,221,0,deterministic,0,7376,6,1
15,4015,1,success,588,82,89,500,500,3,48.53,3,2,1,1,0,2.207,2.00,1.00,2.88,0.383,0.8305,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,57,218,446,446,0,deterministic,0,7977,7,1
16,4016,1,success,599,95,100,500,500,3,25.00,3,2,1,0,0,0.936,2.00,1.00,3.58,0.346,0.8301,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,293,462,127,462,0,deterministic,0,8565,5,1
17,4017,1,success,614,99,115,500,500,3,18.78,4,3,1,1,0,0.741,2.00,1.00,1.52,0.332,0.8802,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,437,320,378,437,0,deterministic,0,9164,4,1
18,4018,1,success,609,97,110,500,500,3,33.95,4,3,1,1,0,1.342,2.00,1.00,2.09,0.355,0.8876,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,240,420,162,420,0,deterministic,0,9778,8,1
19,4019,1,success,608,103,109,500,500,3,25.79,4,2,1,0,0,1.122,2.00,1.00,2.95,0.410,0.8526,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,288,413,489,489,0,deterministic,0,10387,7,1
20,4020,1,success,604,86,105,500,500,3,26.75,3,2,1,1,0,0.963,2.00,1.00,3.20,0.443,0.7915,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,17,432,493,493,0,deterministic,0,10995,5,1
21,4021,1,success,595,73,96,500,500,3,26.28,4,3,1,1,0,1.143,2.00,1.00,3.40,0.360,0.6945,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,404,411,488,488,0,deterministic,0,11599,9,1
22,4022,1,success,612,100,113,500,500,3,42.16,3,2,1,1,1,2.082,2.00,1.00,3.45,0.461,0.8260,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,281,218,208,281,0,deterministic,0,12194,4,1
23,4023,1,success,592,75,93,500,500,3,17.53,5,3,1,1,0,0.615,2.00,1.00,3.25,0.429,0.8721,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,124,428,30,428,0,deterministic,0,12806,6,1
24,4024,1,success,558,50,59,500,500,3,11.48,4,3,1,0,0,0.405,2.00,1.00,1.94,0.309,0.8238,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,208,99,454,454,0,deterministic,0,13398,8,1
25,4025,1,success,601,91,102,500,500,3,59.44,4,2,1,0,0,2.860,2.00,1.00,2.22,0.435,0.8589,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,494,409,111,494,0,deterministic,0,13956,6,1
26,4026,1,success,622,106,123,500,500,3,47.19,4,3,1,0,1,2.129,2.00,1.00,2.97,0.449,0.8159,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,126,325,433,433,0,deterministic,0,14557,7,1
27,4027,1,success,613,103,114,500,500,3,25.88,4,3,1,1,0,0.963,2.00,1.00,4.38,0.417,0.8398,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,274,169,170,274,0,deterministic,0,15179,9,1
28,4028,1,success,613,104,114,500,500,3,36.51,6,3,1,1,1,1.425,2.00,1.00,2.97,0.449,0.7771,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,445,231,150,445,0,deterministic,0,15792,2,1
29,4029,1,success,609,87,110,500,500,3,53.79,3,2,1,1,1,1.981,2.00,1.00,3.86,0.468,0.8413,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,63,252,246,252,0,deterministic,0,16405,5,1
30,4030,1,success,600,87,101,500,500,3,15.21,3,2,1,1,0,0.544,2.00,1.00,3.92,0.390,0.7376,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,373,467,323,467,0,deterministic,0,17014,4,1
31,4031,1,success,612,103,113,500,500,3,12.64,5,3,1,0,0,0.640,2.00,1.00,2.05,0.345,0.9000,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,69,318,373,373,0,deterministic,0,17614,4,1
32,4032,1,success,621,110,122,500,500,3,39.36,4,3,1,0,1,1.810,2.00,1.00,3.30,0.372,0.8509,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,148,398,460,460,0,deterministic,0,18226,6,1
33,4033,1,success,613,88,114,500,500,3,69.43,4,3,1,0,1,2.746,2.00,1.00,3.33,0.498,0.8434,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,234,5,266,266,0,deterministic,0,18847,7,1
34,4034,1,success,583,73,84,500,500,3,12.22,3,2,1,1,0,0.449,2.00,1.00,3.64,0.331,0.7546,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,487,452,63,487,0,deterministic,0,19460,0,1
35,4035,1,success,610,90,111,500,500,3,21.22,3,2,1,1,0,0.809,2.00,1.00,2.21,0.515,0.8018,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,272,2,170,272,0,deterministic,0,20043,3,1
36,4036,1,success,596,85,97,500,500,3,22.80,4,3,1,1,0,0.862,2.00,1.00,3.26,0.349,0.6352,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,264,151,93,264,0,deterministic,0,20653,3,1
37,4037,1,success,598,91,99,500,500,3,62.64,4,2,1,1,1,2.464,2.00,1.00,3.74,0.472,0.7829,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,382,394,412,412,0,deterministic,0,21249,9,1
38,4038,1,success,607,101,108,500,500,3,28.12,3,2,1,1,0,1.098,2.00,1.00,3.72,0.353,0.8697,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,209,222,259,259,0,deterministic,0,21847,7,1
39,4039,1,success,590,84,91,500,500,3,30.77,3,2,1,1,0,1.124,2.00,1.00,4.15,0.365,0.8387,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,82,39,354,354,0,deterministic,0,22454,4,1
40,4040,1,success,597,87,98,500,500,3,56.63,3,2,1,0,1,2.226,2.00,1.00,4.08,0.389,0.8162,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,105,207,350,350,0,deterministic,0,23044,4,1
41,4041,1,success,694,181,195,500,500,3,11.84,4,3,1,1,1,0.422,2.00,1.00,2.61,0.557,0.8566,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,185,288,486,486,0,deterministic,0,23641,1,1
42,4042,1,success,590,85,91,500,500,3,13.40,4,3,1,1,0,0.487,2.00,1.00,2.66,0.294,0.8270,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,191,448,429,448,0,deterministic,0,24335,5,1
43,4043,1,success,602,88,103,500,500,3,31.40,5,3,1,1,0,1.279,2.00,1.00,2.88,0.507,0.7758,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,457,241,284,457,0,deterministic,0,24925,5,1
