episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,573,68,74,500,500,3,21.15,8,2,1,1,0,0.742,2.00,1.00,2.11,4.224,0.7988,0.10,0.200,1.00,0.00,0.962,0.807,0.944,1.170,0.895,0.993,1.559,0.659,1.008,11,01101011111111,0.923,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,591,81,92,500,500,3,39.11,4,2,1,1,0,1.784,2.00,1.00,3.12,3.112,0.9226,0.10,0.200,1.00,0.00,0.962,0.807,0.944,1.170,0.895,0.993,1.559,0.659,1.008,11,01101011111111,0.923,10.0,434,28,481,481,0,deterministic,0,574,4,1
3,4003,1,success,590,76,91,500,500,3,46.22,7,2,1,1,0,1.720,2.00,1.00,3.61,3.732,0.8920,0.10,0.200,1.00,0.00,0.962,0.807,0.944,1.170,0.895,0.993,1.559,0.659,1.008,11,01101011111111,0.923,10.0,315,122,338,338,0,deterministic,0,1165,5,1
4,4004,1,success,570,65,71,500,500,3,24.94,8,2,1,1,0,0.882,2.00,1.00,2.50,4.590,0.8192,0.10,0.200,1.00,0.00,0.962,0.807,0.944,1.170,0.895,0.993,1.559,0.659,1.008,11,01101011111111,0.923,10.0,229,291,315,315,0,deterministic,0,1755,5,1
5,4005,1,success,571,65,72,500,500,3,26.20,9,3,1,1,0,0.914,2.00,1.00,3.22,3.141,0.8277,0.10,0.200,1.00,0.00,0.962,0.807,0.944,1.170,0.895,0.993,1.559,0.659,1.008,11,01101011111111,0.923,10.0,494,300,370,494,0,deterministic,0,2325,5,1
6,4006,1,success,585,75,86,500,500,3,31.21,7,2,1,1,0,1.358,2.00,1.00,3.11,3.727,0.9155,0.10,0.200,1.00,0.00,0.962,0.807,0.944,1.170,0.895,0.993,1.559,0.659,1.008,11,01101011111111,0.923,10.0,135,209,354,354,0,deterministic,0,2896,6,1
7,4007,1,success,602,91,103,500,500,3,37.29,7,2,1,1,0,1.420,2.00,1.00,2.62,3.098,0.9229,0.10,0.200,1.00,0.00,0.962,0.807,0.944,1.170,0.895,0.993,1.559,0.659,1.008,11,01101011111111,0.923,10.0,184,76,299,299,0,deterministic,0,3481,1,1
8,4008,1,success,592,86,93,500,500,3,40.70,6,3,1,1,0,1.399,2.00,1.00,3.04,2.548,0.9409,0.10,0.200,1.00,0.00,0.962,0.807,0.944,1.170,0.895,0.993,1.559,0.659,1.008,11,01101011111111,0.923,10.0,429,312,53,429,0,deterministic,0,4083,3,1
9,4009,1,success,590,85,91,500,500,3,37.64,7,2,1,1,0,1.418,2.00,1.00,2.88,3.555,0.9276,0.10,0.200,1.00,0.00,0.962,0.807,0.944,1.170,0.895,0.993,1.559,0.659,1.008,11,01101011111111,0.923,10.0,398,371,295,398,0,deterministic,0,4675,5,1
10,4010,1,success,581,71,82,500,500,3,53.46,8,2,1,1,0,1.939,2.00,1.00,3.21,5.799,0.7741,0.10,0.200,1.00,0.00,0.962,0.807,0.944,1.170,0.895,0.993,1.559,0.659,1.008,11,01101011111111,0.923,10.0,157,70,356,356,0,deterministic,0,5265,5,1
