episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,594,81,95,500,500,3,7.93,5,4,1,1,0,0.371,1.50,1.00,2.18,0.319,0.7842,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,634,90,135,500,500,3,14.66,5,3,1,1,0,0.892,1.50,1.00,3.70,0.397,0.8878,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,434,28,481,481,0,deterministic,0,595,5,1
3,4003,1,success,611,84,112,500,500,3,17.33,5,3,1,1,0,0.860,1.50,1.00,3.24,0.398,0.8229,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,315,122,338,338,0,deterministic,0,1229,9,1
4,4004,1,success,587,78,88,500,500,3,9.35,5,4,1,1,0,0.441,1.50,1.00,1.70,0.363,0.7717,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,229,291,315,315,0,deterministic,0,1840,0,1
5,4005,1,success,579,72,80,500,500,3,9.82,5,4,1,1,0,0.457,1.50,1.00,4.40,0.417,0.7774,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,494,300,370,494,0,deterministic,0,2427,7,1
6,4006,1,success,604,86,105,500,500,3,11.71,5,4,1,1,0,0.679,1.50,1.00,7.63,0.455,0.8725,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,135,209,354,354,0,deterministic,0,3006,6,1
7,4007,1,success,618,104,119,500,500,3,13.98,4,3,1,1,0,0.710,1.50,1.00,1.86,0.474,0.9161,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,184,76,299,299,0,deterministic,0,3610,0,1
8,4008,1,success,608,100,109,500,500,3,15.26,5,3,1,0,0,0.700,1.50,1.00,2.34,0.310,0.9224,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,429,312,53,429,0,deterministic,0,4228,8,1
9,4009,1,success,610,100,111,500,500,3,14.12,5,4,1,1,0,0.709,1.50,1.00,1.57,0.286,0.9266,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,398,371,295,398,0,deterministic,0,4836,6,1
10,4010,1,success,582,72,83,500,500,3,20.05,5,4,1,0,0,0.969,1.50,1.00,6.15,0.455,0.7329,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,157,70,356,356,0,deterministic,0,5446,6,1
11,4011,1,success,603,94,104,500,500,3,4.48,5,3,1,0,0,0.203,1.50,1.00,2.03,0.326,0.9006,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,480,443,89,480,0,deterministic,0,6028,8,1
12,4012,1,success,595,88,96,500,500,3,4.95,5,4,1,1,0,0.274,1.50,1.00,3.81,0.328,0.8924,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,470,397,275,470,0,deterministic,0,6631,1,1
13,4013,1,success,605,76,106,500,500,3,17.84,5,3,1,0,0,0.884,1.50,1.00,3.43,0.409,0.8646,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,133,2,333,333,0,deterministic,0,7226,6,1
14,4014,1,success,595,87,96,500,500,3,8.69,5,4,1,1,0,0.597,1.50,1.00,2.05,0.357,0.8793,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,468,24,148,468,0,deterministic,0,7831,1,1
15,4015,1,success,598,83,99,500,500,3,18.20,5,3,1,0,0,1.104,1.50,1.00,3.65,0.434,0.8651,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,57,218,446,446,0,deterministic,0,8426,6,1
16,4016,1,success,604,91,105,500,500,3,9.38,5,4,1,1,0,0.468,1.50,1.00,2.60,0.279,0.8773,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,293,462,127,462,0,deterministic,0,9024,4,1
17,4017,1,success,589,74,90,500,500,3,7.04,5,4,1,1,0,0.371,1.50,1.00,1.77,0.275,0.9257,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,437,320,378,437,0,deterministic,0,9628,8,1
18,4018,1,success,598,88,99,500,500,3,12.73,4,3,1,1,0,0.671,1.50,1.00,1.56,0.360,0.9178,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,240,420,162,420,0,deterministic,0,10217,7,1
19,4019,1,success,615,103,116,500,500,3,9.67,5,4,1,1,0,0.561,1.50,1.00,3.03,0.371,0.9050,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,288,413,489,489,0,deterministic,0,10815,5,1
20,4020,1,success,590,79,91,500,500,3,10.03,5,3,1,0,0,0.481,1.50,1.00,2.39,0.359,0.8511,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,17,432,493,493,0,deterministic,0,11430,0,1
21,4021,1,success,577,69,78,500,500,3,9.85,5,4,1,1,0,0.571,1.50,1.00,2.52,0.316,0.7787,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,404,411,488,488,0,deterministic,0,12020,0,1
22,4022,1,success,604,92,105,500,500,3,15.81,5,4,1,1,0,1.041,1.50,1.00,2.18,0.406,0.8964,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,281,218,208,281,0,deterministic,0,12597,7,1
23,4023,1,success,590,79,91,500,500,3,6.57,4,3,1,1,0,0.307,1.50,1.00,6.94,0.405,0.8246,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,124,428,30,428,0,deterministic,0,13201,1,1
24,4024,1,success,593,80,94,500,500,3,4.30,5,4,1,1,0,0.202,1.50,1.00,1.48,0.276,0.8824,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,208,99,454,454,0,deterministic,0,13791,1,1
25,4025,1,success,595,86,96,500,500,3,22.29,5,3,1,0,0,1.430,1.50,1.00,3.65,0.440,0.9050,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,494,409,111,494,0,deterministic,0,14384,4,1
26,4026,1,success,610,82,111,500,500,3,17.70,5,4,1,1,0,1.064,1.50,1.00,1.75,0.434,0.8846,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,126,325,433,433,0,deterministic,0,14979,9,1
27,4027,1,success,599,90,100,500,500,3,9.70,5,4,1,1,0,0.481,1.50,1.00,1.65,0.326,0.9080,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,274,169,170,274,0,deterministic,0,15589,9,1
28,4028,1,success,596,84,97,500,500,3,15.02,5,4,1,1,0,0.713,1.50,1.00,2.48,0.337,0.8865,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,472,229,31,472,0,deterministic,0,16188,8,1
29,4029,1,success,656,83,157,500,500,3,20.17,3,2,1,0,0,0.991,1.50,1.00,3.65,0.364,0.8809,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,63,252,246,252,0,deterministic,0,16784,4,1
30,4030,1,success,599,84,100,500,500,3,5.59,6,4,1,1,0,0.272,1.50,1.00,2.62,0.390,0.8642,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,214,105,174,214,0,deterministic,0,17440,0,1
31,4031,1,success,605,95,106,500,500,3,4.74,5,3,1,1,0,0.320,1.50,1.00,1.28,0.309,0.9292,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,69,318,373,373,0,deterministic,0,18039,9,1
32,4032,1,success,602,92,103,500,500,3,14.76,5,4,1,1,0,0.905,1.50,1.00,1.89,0.363,0.9152,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,148,398,460,460,0,deterministic,0,18644,4,1
33,4033,1,success,619,88,120,500,500,3,26.03,5,3,1,0,0,1.373,1.50,1.00,3.78,0.460,0.8852,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,234,5,266,266,0,deterministic,0,19246,6,1
34,4034,1,success,579,75,80,500,500,3,4.58,4,3,1,1,0,0.224,1.50,1.00,1.96,0.291,0.7944,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,487,452,63,487,0,deterministic,0,19865,5,1
35,4035,1,success,599,87,100,500,500,3,7.96,5,4,1,1,0,0.404,1.50,1.00,1.75,0.335,0.8573,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,272,2,170,272,0,deterministic,0,20444,4,1
36,4036,1,success,593,81,94,500,500,3,8.55,5,4,1,1,0,0.431,1.50,1.00,1.97,0.300,0.7366,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,264,151,93,264,0,deterministic,0,21043,3,1
37,4037,1,success,600,89,101,500,500,3,23.49,5,4,1,1,0,1.232,1.50,1.00,1.66,0.384,0.8835,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,382,394,412,412,0,deterministic,0,21636,6,1
38,4038,1,success,608,101,109,500,500,3,10.55,5,3,1,0,0,0.549,1.50,1.00,2.89,0.361,0.9147,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,209,222,259,259,0,deterministic,0,22236,6,1
39,4039,1,success,582,76,83,500,500,3,11.54,5,4,1,1,0,0.562,1.50,1.00,2.04,0.322,0.9062,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,82,39,354,354,0,deterministic,0,22844,4,1
40,4040,1,success,591,76,92,500,500,3,21.24,6,4,1,1,0,1.113,1.50,1.00,2.58,0.444,0.9031,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,105,207,350,350,0,deterministic,0,23426,6,1
41,4041,1,success,628,114,129,500,500,3,4.44,4,3,1,1,0,0.211,1.50,1.00,1.59,0.212,0.9093,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,185,288,486,486,0,deterministic,0,24017,7,1
42,4042,1,success,591,80,92,500,500,3,5.03,5,4,1,1,0,0.244,1.50,1.00,2.07,0.325,0.8644,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,191,448,429,448,0,deterministic,0,24645,5,1
43,4043,1,success,591,75,92,500,500,3,13.50,5,4,1,1,0,0.639,1.50,1.00,2.19,0.373,0.8830,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,174,268,50,268,0,deterministic,0,25236,6,1
