episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,571,61,72,500,500,3,5.29,4,2,1,0,1,0.371,1.00,1.00,2.22,0.487,0.7306,0.10,0.200,1.00,0.00,1.010,0.945,0.898,1.082,0.955,1.170,1.433,0.587,1.330,12,01111111111101,0.978,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,603,97,104,500,500,3,9.78,5,3,1,0,1,0.892,1.00,1.00,4.19,0.627,0.9166,0.10,0.200,1.00,0.00,1.010,0.945,0.898,1.082,0.955,1.170,1.433,0.587,1.330,12,01111111111101,0.978,10.0,434,28,481,481,0,deterministic,0,572,2,1
3,4003,1,success,590,85,91,500,500,3,11.56,5,4,1,1,1,0.860,1.00,1.00,2.87,0.398,0.8756,0.10,0.200,1.00,0.00,1.010,0.945,0.898,1.082,0.955,1.170,1.433,0.587,1.330,12,01111111111101,0.978,10.0,315,122,338,338,0,deterministic,0,1175,5,1
4,4004,1,success,589,77,90,500,500,3,6.23,3,2,1,1,0,0.441,1.00,1.00,4.67,0.563,0.7582,0.10,0.200,1.00,0.00,1.010,0.945,0.898,1.082,0.955,1.170,1.433,0.587,1.330,12,01111111111101,0.978,10.0,229,291,315,315,0,deterministic,0,1765,5,1
5,4005,1,success,582,74,83,500,500,3,6.55,5,3,1,1,0,0.457,1.00,1.00,2.91,0.665,0.8035,0.10,0.200,1.00,0.00,1.010,0.945,0.898,1.082,0.955,1.170,1.433,0.587,1.330,12,01111111111101,0.978,10.0,494,300,370,494,0,deterministic,0,2354,4,1
6,4006,1,success,589,84,90,500,500,3,7.80,4,3,1,1,0,0.679,1.00,1.00,3.01,0.517,0.8776,0.10,0.200,1.00,0.00,1.010,0.945,0.898,1.082,0.955,1.170,1.433,0.587,1.330,12,01111111111101,0.978,10.0,135,209,354,354,0,deterministic,0,2936,6,1
7,4007,1,success,613,96,114,500,500,3,9.32,4,3,1,1,0,0.710,1.00,1.00,2.83,0.501,0.9151,0.10,0.200,1.00,0.00,1.010,0.945,0.898,1.082,0.955,1.170,1.433,0.587,1.330,12,01111111111101,0.978,10.0,184,76,299,299,0,deterministic,0,3525,5,1
8,4008,1,success,601,87,102,500,500,3,10.18,4,3,1,1,0,0.700,1.00,1.00,2.66,0.456,0.9193,0.10,0.200,1.00,0.00,1.010,0.945,0.898,1.082,0.955,1.170,1.433,0.587,1.330,12,01111111111101,0.978,10.0,429,312,53,429,0,deterministic,0,4138,8,1
9,4009,1,success,619,102,120,500,500,3,9.41,6,4,1,1,1,0.709,1.00,1.00,2.86,0.584,0.9240,0.10,0.200,1.00,0.00,1.010,0.945,0.898,1.082,0.955,1.170,1.433,0.587,1.330,12,01111111111101,0.978,10.0,398,371,295,398,0,deterministic,0,4739,9,1
10,4010,1,success,581,71,82,500,500,3,13.36,5,3,1,1,0,0.969,1.00,1.00,3.52,0.819,0.7874,0.10,0.200,1.00,0.00,1.010,0.945,0.898,1.082,0.955,1.170,1.433,0.587,1.330,12,01111111111101,0.978,10.0,157,70,356,356,0,deterministic,0,5358,8,1
11,4011,1,success,597,86,98,500,500,3,2.99,3,2,1,1,0,0.203,1.00,1.00,3.47,0.477,0.9047,0.10,0.200,1.00,0.00,1.010,0.945,0.898,1.082,0.955,1.170,1.433,0.587,1.330,12,01111111111101,0.978,10.0,480,443,89,480,0,deterministic,0,5939,9,1
12,4012,1,success,589,83,90,500,500,3,3.30,4,3,1,1,0,0.274,1.00,1.00,2.14,0.425,0.8729,0.10,0.200,1.00,0.00,1.010,0.945,0.898,1.082,0.955,1.170,1.433,0.587,1.330,12,01111111111101,0.978,10.0,470,397,275,470,0,deterministic,0,6536,6,1
