episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,584,73,85,500,500,3,21.15,6,2,1,1,0,0.742,2.00,1.00,1.71,4.445,0.7846,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,593,83,94,500,500,3,39.11,4,2,1,1,0,1.784,2.00,1.00,4.34,3.342,0.9200,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,434,28,481,481,0,deterministic,0,585,5,1
3,4003,1,success,578,72,79,500,500,3,46.22,4,2,1,1,0,1.720,2.00,1.00,3.08,3.345,0.8882,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,315,122,338,338,0,deterministic,0,1178,8,1
4,4004,1,success,581,67,82,500,500,3,24.94,6,2,1,1,0,0.882,2.00,1.00,3.76,4.058,0.8175,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,229,291,315,315,0,deterministic,0,1756,6,1
5,4005,1,success,579,70,80,500,500,3,26.20,6,2,1,1,0,0.914,2.00,1.00,3.74,4.295,0.7954,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,494,300,370,494,0,deterministic,0,2337,7,1
6,4006,1,success,589,82,90,500,500,3,31.21,6,3,1,1,0,1.358,2.00,1.00,4.12,3.706,0.9190,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,135,209,354,354,0,deterministic,0,2916,6,1
7,4007,1,success,591,84,92,500,500,3,37.29,7,2,1,1,0,1.420,2.00,1.00,2.82,3.239,0.9095,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,184,76,299,299,0,deterministic,0,3505,5,1
8,4008,1,success,591,83,92,500,500,3,40.70,4,2,1,1,0,1.399,2.00,1.00,4.23,3.258,0.9151,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,429,312,53,429,0,deterministic,0,4096,6,1
9,4009,1,success,601,85,102,500,500,3,37.64,6,2,1,1,0,1.418,2.00,1.00,3.35,3.124,0.9232,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,398,371,295,398,0,deterministic,0,4687,7,1
10,4010,1,success,586,81,87,500,500,3,53.46,6,3,1,1,0,1.939,2.00,1.00,4.18,4.814,0.7915,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,157,70,356,356,0,deterministic,0,5288,8,1
11,4011,1,success,780,278,281,500,500,3,11.94,3,2,1,1,0,0.406,2.00,1.00,9.72,3.817,0.8935,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,480,443,89,480,0,deterministic,0,5874,4,1
12,4012,1,success,593,81,94,500,500,3,13.20,5,2,1,1,0,0.548,2.00,1.00,3.23,4.049,0.8852,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,470,397,275,470,0,deterministic,0,6654,4,1
13,4013,1,success,579,71,80,500,500,3,47.58,6,2,1,1,0,1.767,2.00,1.00,3.92,3.485,0.9220,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,133,2,333,333,0,deterministic,0,7247,7,1
14,4014,1,success,587,77,88,500,500,3,23.16,6,2,1,1,0,1.194,2.00,1.00,4.14,3.468,0.8883,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,468,24,148,468,0,deterministic,0,7826,6,1
15,4015,1,success,585,74,86,500,500,3,48.53,4,2,1,1,0,2.207,2.00,1.00,3.75,3.664,0.9101,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,57,218,446,446,0,deterministic,0,8413,3,1
16,4016,1,success,592,88,93,500,500,3,25.00,6,2,1,1,0,0.936,2.00,1.00,5.10,3.554,0.8895,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,293,462,127,462,0,deterministic,0,8998,8,1
17,4017,1,success,587,77,88,500,500,3,18.78,7,2,1,1,0,0.741,2.00,1.00,3.74,4.173,0.9225,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,437,320,378,437,0,deterministic,0,9590,0,1
18,4018,1,success,597,92,98,500,500,3,33.95,7,3,1,1,0,1.342,2.00,1.00,4.65,4.198,0.9186,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,240,420,162,420,0,deterministic,0,10177,7,1
19,4019,1,success,592,84,93,500,500,3,25.79,6,2,1,1,0,1.122,2.00,1.00,4.96,3.333,0.9169,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,288,413,489,489,0,deterministic,0,10774,4,1
20,4020,1,success,580,71,81,500,500,3,26.75,6,2,1,1,0,0.963,2.00,1.00,3.93,3.653,0.8795,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,17,432,493,493,0,deterministic,0,11366,6,1
21,4021,1,success,580,65,81,500,500,3,26.28,5,2,1,1,0,1.143,2.00,1.00,4.11,3.345,0.8287,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,404,411,488,488,0,deterministic,0,11946,6,1
