episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,596,85,97,500,500,3,21.15,4,3,1,1,0,0.742,2.00,1.00,3.12,0.643,0.7766,0.10,0.200,1.00,0.00,1.010,0.945,0.898,1.082,0.955,1.170,1.433,0.587,1.330,12,01111111111101,0.978,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,601,89,102,500,500,3,39.11,4,3,1,0,1,1.784,2.00,1.00,4.22,0.564,0.9085,0.10,0.200,1.00,0.00,1.010,0.945,0.898,1.082,0.955,1.170,1.433,0.587,1.330,12,01111111111101,0.978,10.0,434,28,481,481,0,deterministic,0,597,7,1
3,4003,1,success,588,81,89,500,500,3,46.22,4,3,1,1,0,1.720,2.00,1.00,3.79,0.552,0.8737,0.10,0.200,1.00,0.00,1.010,0.945,0.898,1.082,0.955,1.170,1.433,0.587,1.330,12,01111111111101,0.978,10.0,315,122,338,338,0,deterministic,0,1198,8,1
4,4004,1,success,592,78,93,500,500,3,24.94,4,3,1,1,0,0.882,2.00,1.00,2.97,0.633,0.7764,0.10,0.200,1.00,0.00,1.010,0.945,0.898,1.082,0.955,1.170,1.433,0.587,1.330,12,01111111111101,0.978,10.0,229,291,315,315,0,deterministic,0,1786,6,1
5,4005,1,success,589,73,90,500,500,3,26.20,4,3,1,1,0,0.914,2.00,1.00,3.66,0.717,0.7482,0.10,0.200,1.00,0.00,1.010,0.945,0.898,1.082,0.955,1.170,1.433,0.587,1.330,12,01111111111101,0.978,10.0,494,300,370,494,0,deterministic,0,2378,8,1
6,4006,1,success,600,86,101,500,500,3,31.21,4,2,1,0,0,1.358,2.00,1.00,3.37,0.619,0.8713,0.10,0.200,1.00,0.00,1.010,0.945,0.898,1.082,0.955,1.170,1.433,0.587,1.330,12,01111111111101,0.978,10.0,135,209,354,354,0,deterministic,0,2967,7,1
7,4007,1,success,620,113,121,500,500,3,37.29,5,3,1,1,1,1.420,2.00,1.00,4.12,0.694,0.9142,0.10,0.200,1.00,0.00,1.010,0.945,0.898,1.082,0.955,1.170,1.433,0.587,1.330,12,01111111111101,0.978,10.0,184,76,299,299,0,deterministic,0,3567,7,1
8,4008,0,drop,192,94,112,80,500,1,34.75,0,0,0,0,1,1.399,2.00,1.00,4.04,0.353,0.7188,0.10,0.200,0.00,-0.20,1.010,0.945,0.898,1.082,0.955,1.170,1.433,0.587,1.330,12,01111111111101,0.978,10.0,429,312,53,53,0,deterministic,0,4187,7,1
9,4009,1,success,598,84,99,500,500,3,37.64,4,3,1,1,0,1.418,2.00,1.00,3.28,0.544,0.9141,0.10,0.200,1.00,0.00,1.010,0.945,0.898,1.082,0.955,1.170,1.433,0.587,1.330,12,01111111111101,0.978,10.0,398,371,295,398,0,deterministic,0,4379,9,1
10,4010,1,success,599,79,100,500,500,3,53.46,4,3,1,1,0,1.939,2.00,1.00,3.99,0.660,0.7104,0.10,0.200,1.00,0.00,1.010,0.945,0.898,1.082,0.955,1.170,1.433,0.587,1.330,12,01111111111101,0.978,10.0,157,70,356,356,0,deterministic,0,4977,7,1
11,4011,1,success,638,135,139,500,500,3,11.94,4,3,1,1,0,0.406,2.00,1.00,3.86,0.542,0.9071,0.10,0.200,1.00,0.00,1.010,0.945,0.898,1.082,0.955,1.170,1.433,0.587,1.330,12,01111111111101,0.978,10.0,480,443,89,480,0,deterministic,0,5576,6,1
12,4012,1,success,599,87,100,500,500,3,13.20,3,2,1,1,0,0.548,2.00,1.00,3.16,0.462,0.8794,0.10,0.200,1.00,0.00,1.010,0.945,0.898,1.082,0.955,1.170,1.433,0.587,1.330,12,01111111111101,0.978,10.0,470,397,275,470,0,deterministic,0,6214,4,1
13,4013,0,drop,291,79,96,195,500,2,47.58,3,2,1,0,1,1.767,2.00,1.00,4.21,0.395,0.8350,0.10,0.200,0.00,-0.20,1.010,0.945,0.898,1.082,0.955,1.170,1.433,0.587,1.330,12,01111111111101,0.978,10.0,133,2,333,133,0,deterministic,0,6813,3,1
14,4014,1,success,610,110,111,500,500,3,23.16,4,3,1,1,0,1.194,2.00,1.00,3.39,0.824,0.8623,0.10,0.200,1.00,0.00,1.010,0.945,0.898,1.082,0.955,1.170,1.433,0.587,1.330,12,01111111111101,0.978,10.0,468,24,148,468,0,deterministic,0,7104,4,1
