episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,592,88,93,500,500,3,5.29,5,2,1,1,0,0.371,1.00,1.00,3.23,3.186,0.7630,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,601,91,102,500,500,3,9.78,6,3,1,1,0,0.892,1.00,1.00,2.02,2.758,0.9281,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,434,28,481,481,0,deterministic,0,593,3,1
3,4003,1,success,589,83,90,500,500,3,11.56,6,2,1,1,0,0.860,1.00,1.00,2.50,3.001,0.8847,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,315,122,338,338,0,deterministic,0,1194,4,1
4,4004,1,success,580,77,81,500,500,3,6.23,6,2,1,1,0,0.441,1.00,1.00,2.47,2.823,0.7966,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,229,291,315,315,0,deterministic,0,1783,3,1
5,4005,1,success,580,72,81,500,500,3,6.55,5,2,1,1,0,0.457,1.00,1.00,2.96,3.337,0.7895,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,494,300,370,494,0,deterministic,0,2363,3,1
6,4006,1,success,589,79,90,500,500,3,7.80,4,2,1,1,0,0.679,1.00,1.00,2.29,3.463,0.8973,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,135,209,354,354,0,deterministic,0,2943,3,1
7,4007,1,success,600,94,101,500,500,3,9.32,7,3,1,1,0,0.710,1.00,1.00,2.85,2.594,0.9176,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,184,76,299,299,0,deterministic,0,3532,2,1
8,4008,1,success,601,96,102,500,500,3,10.18,6,3,1,1,0,0.700,1.00,1.00,2.87,2.712,0.9311,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,429,312,53,429,0,deterministic,0,4132,2,1
9,4009,1,success,600,92,101,500,500,3,9.41,7,3,1,1,0,0.709,1.00,1.00,2.29,2.997,0.9240,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,398,371,295,398,0,deterministic,0,4733,3,1
10,4010,1,success,590,83,91,500,500,3,13.36,6,3,1,1,0,0.969,1.00,1.00,2.87,3.854,0.7892,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,157,70,356,356,0,deterministic,0,5333,3,1
11,4011,1,success,599,93,100,500,500,3,2.99,6,2,1,1,0,0.203,1.00,1.00,3.40,2.654,0.9203,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,480,443,89,480,0,deterministic,0,5923,3,1
