episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,584,70,85,500,500,3,7.93,8,2,1,1,0,0.371,1.50,1.00,5.39,2.885,0.7754,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,591,83,92,500,500,3,14.66,6,2,1,1,0,0.892,1.50,1.00,4.39,2.557,0.9313,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,434,28,481,481,0,deterministic,0,585,5,1
3,4003,1,success,590,75,91,500,500,3,17.33,7,3,1,1,0,0.860,1.50,1.00,3.53,2.704,0.8958,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,315,122,338,338,0,deterministic,0,1176,6,1
4,4004,1,success,569,64,70,500,500,3,9.35,8,2,1,1,0,0.441,1.50,1.00,6.11,2.915,0.8010,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,229,291,315,315,0,deterministic,0,1766,6,1
5,4005,1,success,580,66,81,500,500,3,9.82,5,3,1,1,0,0.457,1.50,1.00,5.58,3.033,0.8224,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,494,300,370,494,0,deterministic,0,2335,5,1
6,4006,1,success,580,75,81,500,500,3,11.71,8,2,1,1,0,0.679,1.50,1.00,4.94,3.024,0.8996,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,135,209,354,354,0,deterministic,0,2915,5,1
7,4007,1,success,591,85,92,500,500,3,13.98,7,4,1,1,0,0.710,1.50,1.00,1.78,2.402,0.9276,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,184,76,299,299,0,deterministic,0,3495,5,1
8,4008,1,success,588,81,89,500,500,3,15.26,6,4,1,1,0,0.700,1.50,1.00,3.91,2.575,0.9411,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,429,312,53,429,0,deterministic,0,4086,6,1
9,4009,1,success,603,87,104,500,500,3,14.12,5,3,1,1,0,0.709,1.50,1.00,4.20,2.630,0.9368,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,398,371,295,398,0,deterministic,0,4674,4,1
10,4010,1,success,580,65,81,500,500,3,20.05,7,2,1,1,0,0.969,1.50,1.00,4.39,2.921,0.7950,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,157,70,356,356,0,deterministic,0,5277,7,1
