episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,596,81,97,500,500,3,21.15,5,4,1,1,0,0.742,2.00,1.00,3.29,0.382,0.7653,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,0,liftBudget,291,91,-1,0,500,0,0.00,6,4,1,1,0,1.784,2.00,1.00,3.84,0.479,0.9199,0.10,0.000,0.00,-0.20,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,-1,-1,-1,-1,0,deterministic,0,597,7,1
3,4003,0,drop,141,96,97,44,500,0,0.00,4,2,1,0,0,1.720,2.00,1.00,2.26,0.222,0.6875,0.10,0.176,0.00,-0.20,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,161,475,359,-1,0,deterministic,0,888,8,1
4,4004,1,success,587,74,88,500,500,3,24.94,5,4,1,1,0,0.882,2.00,1.00,2.62,0.409,0.7816,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,229,291,315,315,0,deterministic,0,1029,9,1
5,4005,1,success,580,73,81,500,500,3,26.20,6,4,1,0,0,0.914,2.00,1.00,3.06,0.400,0.7827,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,494,300,370,494,0,deterministic,0,1616,6,1
6,4006,1,success,611,88,112,500,500,3,31.21,6,4,1,0,0,1.358,2.00,1.00,3.63,0.586,0.8693,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,135,209,354,354,0,deterministic,0,2196,6,1
7,4007,0,drop,368,124,175,193,500,2,35.95,5,3,1,0,0,1.420,2.00,1.00,4.53,0.324,0.8697,0.10,0.200,0.00,-0.20,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,184,76,299,184,0,deterministic,0,2807,7,1
8,4008,0,drop,237,97,159,78,500,1,34.75,3,2,1,0,0,1.399,2.00,1.00,3.69,0.323,0.9104,0.10,0.200,0.00,-0.20,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,429,312,53,53,0,deterministic,0,3175,5,1
9,4009,0,drop,133,100,128,5,500,0,0.00,4,3,1,0,0,1.418,2.00,1.00,2.54,0.110,0.9150,0.10,0.020,0.00,-0.20,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,398,371,295,-1,0,deterministic,0,3412,2,1
10,4010,0,drop,176,83,164,12,500,0,0.00,4,2,1,0,0,1.939,2.00,1.00,3.47,0.263,0.4038,0.10,0.048,0.00,-0.20,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,157,70,356,-1,0,deterministic,0,3545,5,1
11,4011,1,success,620,116,121,500,500,3,11.94,4,2,1,0,0,0.406,2.00,1.00,2.21,0.323,0.8892,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,480,443,89,480,0,deterministic,0,3721,1,1
12,4012,1,success,595,85,96,500,500,3,13.20,5,4,1,1,0,0.548,2.00,1.00,1.64,0.300,0.9092,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,470,397,275,470,0,deterministic,0,4341,1,1
13,4013,0,drop,157,76,149,8,500,1,45.41,0,0,0,0,0,1.767,2.00,1.00,3.16,0.160,0.4129,0.10,0.032,0.00,-0.20,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,133,2,333,2,0,deterministic,0,4936,6,1
14,4014,1,success,595,86,96,500,500,3,23.16,6,3,1,0,0,1.194,2.00,1.00,6.66,0.396,0.8475,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,468,24,148,468,0,deterministic,0,5093,3,1
15,4015,0,drop,205,78,145,60,500,1,47.22,4,2,1,0,1,2.207,2.00,1.00,4.23,0.369,0.8234,0.10,0.200,0.00,-0.20,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,57,218,446,57,1,deterministic,0,5688,8,1
16,4016,1,success,601,97,102,500,500,3,25.00,5,4,1,1,0,0.936,2.00,1.00,4.72,0.379,0.8788,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,293,462,127,462,0,deterministic,0,5893,3,1
17,4017,1,success,597,85,98,500,500,3,18.78,5,3,1,0,0,0.741,2.00,1.00,3.01,0.403,0.9011,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,437,320,378,437,0,deterministic,0,6494,4,1
18,4018,1,success,608,95,109,500,500,3,33.95,5,4,1,1,0,1.342,2.00,1.00,5.27,0.515,0.9098,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,240,420,162,420,0,deterministic,0,7091,1,1
19,4019,0,drop,218,141,-1,0,500,0,0.00,2,1,1,0,0,1.122,2.00,1.00,2.85,0.189,0.7767,0.10,0.000,0.00,-0.20,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,-1,-1,-1,-1,0,deterministic,0,7699,9,1
20,4020,1,success,589,78,90,500,500,3,26.75,5,4,1,1,0,0.963,2.00,1.00,6.03,0.462,0.8649,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,17,432,493,493,0,deterministic,0,7917,7,1
21,4021,1,success,591,76,92,500,500,3,26.28,6,4,1,0,0,1.143,2.00,1.00,2.66,0.415,0.7811,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,404,411,488,488,0,deterministic,0,8506,6,1
22,4022,1,success,603,87,104,500,500,3,42.16,4,2,1,0,0,2.082,2.00,1.00,3.77,0.521,0.8374,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,281,218,208,281,0,deterministic,0,9097,7,1
23,4023,1,success,595,72,96,500,500,3,17.53,5,3,1,0,0,0.615,2.00,1.00,3.70,0.465,0.8360,0.10,0.200,1.00,0.00,0.914,0.824,0.997,0.851,0.873,1.026,1.935,0.610,1.103,12,11111011111101,0.930,10.0,124,428,30,428,0,deterministic,0,9700,0,1
