episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,584,74,85,500,500,3,7.93,7,3,1,1,0,0.371,1.50,1.00,2.05,1.688,0.8095,0.10,0.200,1.00,0.00,0.934,0.827,1.042,0.928,1.054,0.822,1.399,0.706,1.289,11,11111110010111,0.931,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,592,78,93,500,500,3,14.66,7,4,1,1,0,0.892,1.50,1.00,1.91,1.343,0.9426,0.10,0.200,1.00,0.00,0.934,0.827,1.042,0.928,1.054,0.822,1.399,0.706,1.289,11,11111110010111,0.931,10.0,434,28,481,481,0,deterministic,0,585,5,1
3,4003,1,success,589,75,90,500,500,3,17.33,8,4,1,1,0,0.860,1.50,1.00,2.54,1.099,0.9121,0.10,0.200,1.00,0.00,0.934,0.827,1.042,0.928,1.054,0.822,1.399,0.706,1.289,11,11111110010111,0.931,10.0,315,122,338,338,0,deterministic,0,1177,7,1
4,4004,1,success,576,65,77,500,500,3,9.35,8,4,1,1,0,0.441,1.50,1.00,2.05,1.412,0.8262,0.10,0.200,1.00,0.00,0.934,0.827,1.042,0.928,1.054,0.822,1.399,0.706,1.289,11,11111110010111,0.931,10.0,229,291,315,315,0,deterministic,0,1766,6,1
5,4005,1,success,573,68,74,500,500,3,9.82,8,3,1,1,0,0.457,1.50,1.00,2.31,1.334,0.8470,0.10,0.200,1.00,0.00,0.934,0.827,1.042,0.928,1.054,0.822,1.399,0.706,1.289,11,11111110010111,0.931,10.0,494,300,370,494,0,deterministic,0,2342,2,1
6,4006,1,success,580,73,81,500,500,3,11.71,6,3,1,1,0,0.679,1.50,1.00,2.38,1.464,0.9170,0.10,0.200,1.00,0.00,0.934,0.827,1.042,0.928,1.054,0.822,1.399,0.706,1.289,11,11111110010111,0.931,10.0,135,209,354,354,0,deterministic,0,2915,5,1
7,4007,1,success,590,81,91,500,500,3,13.98,8,3,1,1,0,0.710,1.50,1.00,1.64,1.311,0.9367,0.10,0.200,1.00,0.00,0.934,0.827,1.042,0.928,1.054,0.822,1.399,0.706,1.289,11,11111110010111,0.931,10.0,184,76,299,299,0,deterministic,0,3495,5,1
8,4008,1,success,592,79,93,500,500,3,15.26,8,3,1,1,0,0.700,1.50,1.00,1.83,1.306,0.9445,0.10,0.200,1.00,0.00,0.934,0.827,1.042,0.928,1.054,0.822,1.399,0.706,1.289,11,11111110010111,0.931,10.0,429,312,53,429,0,deterministic,0,4085,5,1
9,4009,1,success,588,80,89,500,500,3,14.12,8,4,1,1,0,0.709,1.50,1.00,1.74,1.200,0.9434,0.10,0.200,1.00,0.00,0.934,0.827,1.042,0.928,1.054,0.822,1.399,0.706,1.289,11,11111110010111,0.931,10.0,398,371,295,398,0,deterministic,0,4677,7,1
10,4010,1,success,578,71,79,500,500,3,20.05,8,4,1,1,0,0.969,1.50,1.00,2.49,1.399,0.8279,0.10,0.200,1.00,0.00,0.934,0.827,1.042,0.928,1.054,0.822,1.399,0.706,1.289,11,11111110010111,0.931,10.0,157,70,356,356,0,deterministic,0,5265,5,1
11,4011,1,success,594,78,95,500,500,3,4.48,7,3,1,1,0,0.203,1.50,1.00,1.55,1.511,0.9365,0.10,0.200,1.00,0.00,0.934,0.827,1.042,0.928,1.054,0.822,1.399,0.706,1.289,11,11111110010111,0.931,10.0,480,443,89,480,0,deterministic,0,5843,3,1
12,4012,1,success,577,72,78,500,500,3,4.95,7,3,1,1,0,0.274,1.50,1.00,2.00,0.941,0.9175,0.10,0.200,1.00,0.00,0.934,0.827,1.042,0.928,1.054,0.822,1.399,0.706,1.289,11,11111110010111,0.931,10.0,470,397,275,470,0,deterministic,0,6437,7,1
13,4013,1,success,580,69,81,500,500,3,17.84,6,4,1,1,0,0.884,1.50,1.00,2.31,1.422,0.9243,0.10,0.200,1.00,0.00,0.934,0.827,1.042,0.928,1.054,0.822,1.399,0.706,1.289,11,11111110010111,0.931,10.0,133,2,333,333,0,deterministic,0,7014,4,1
14,4014,1,success,590,78,91,500,500,3,8.69,7,4,1,1,0,0.597,1.50,1.00,1.87,1.417,0.9093,0.10,0.200,1.00,0.00,0.934,0.827,1.042,0.928,1.054,0.822,1.399,0.706,1.289,11,11111110010111,0.931,10.0,468,24,148,468,0,deterministic,0,7594,4,1
15,4015,1,success,582,70,83,500,500,3,18.20,8,4,1,1,0,1.104,1.50,1.00,2.49,1.301,0.9175,0.10,0.200,1.00,0.00,0.934,0.827,1.042,0.928,1.054,0.822,1.399,0.706,1.289,11,11111110010111,0.931,10.0,57,218,446,446,0,deterministic,0,8184,4,1
16,4016,1,success,589,76,90,500,500,3,9.38,7,3,1,1,0,0.468,1.50,1.00,2.28,1.581,0.9170,0.10,0.200,1.00,0.00,0.934,0.827,1.042,0.928,1.054,0.822,1.399,0.706,1.289,11,11111110010111,0.931,10.0,293,462,127,462,0,deterministic,0,8766,6,1
17,4017,1,success,580,75,81,500,500,3,7.04,8,4,1,1,0,0.371,1.50,1.00,1.97,1.131,0.9420,0.10,0.200,1.00,0.00,0.934,0.827,1.042,0.928,1.054,0.822,1.399,0.706,1.289,11,11111110010111,0.931,10.0,437,320,378,437,0,deterministic,0,9355,5,1
