episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,584,74,85,500,500,3,15.87,5,2,1,1,0,0.371,3.00,1.00,3.07,2.651,0.7915,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,589,85,90,500,500,3,29.33,7,3,1,1,0,0.892,3.00,1.00,3.43,1.898,0.9320,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,434,28,481,481,0,deterministic,0,585,5,1
3,4003,1,success,590,80,91,500,500,3,34.67,7,3,1,1,0,0.860,3.00,1.00,4.06,2.627,0.8947,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,315,122,338,338,0,deterministic,0,1174,4,1
4,4004,1,success,578,67,79,500,500,3,18.70,6,3,1,1,0,0.441,3.00,1.00,3.68,2.789,0.7685,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,229,291,315,315,0,deterministic,0,1764,4,1
5,4005,1,success,572,65,73,500,500,3,19.65,5,3,1,1,0,0.457,3.00,1.00,3.69,2.717,0.8056,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,494,300,370,494,0,deterministic,0,2342,2,1
6,4006,1,success,580,76,81,500,500,3,23.41,6,2,1,1,0,0.679,3.00,1.00,3.12,2.584,0.9069,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,135,209,354,354,0,deterministic,0,2914,4,1
7,4007,1,success,601,96,102,500,500,3,27.97,6,3,1,1,0,0.710,3.00,1.00,3.78,2.346,0.9213,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,184,76,299,299,0,deterministic,0,3494,4,1
8,4008,1,success,597,89,98,500,500,3,30.53,5,3,1,1,0,0.700,3.00,1.00,3.83,2.142,0.9337,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,429,312,53,429,0,deterministic,0,4095,5,1
9,4009,1,success,602,96,103,500,500,3,28.23,7,3,1,1,0,0.709,3.00,1.00,3.58,2.044,0.9337,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,398,371,295,398,0,deterministic,0,4692,2,1
10,4010,1,success,582,72,83,500,500,3,40.09,6,3,1,1,0,0.969,3.00,1.00,3.50,3.022,0.7874,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,157,70,356,356,0,deterministic,0,5294,4,1
