episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,590,87,91,500,500,3,7.93,6,3,1,1,0,0.371,1.50,1.00,3.64,1.233,0.7951,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,594,84,95,500,500,3,14.66,6,4,1,1,0,0.892,1.50,1.00,1.65,1.551,0.9361,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,434,28,481,481,0,deterministic,0,591,1,1
3,4003,1,success,579,72,80,500,500,3,17.33,8,3,1,1,0,0.860,1.50,1.00,3.87,1.233,0.9020,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,315,122,338,338,0,deterministic,0,1185,5,1
4,4004,1,success,593,79,94,500,500,3,9.35,6,3,1,1,0,0.441,1.50,1.00,3.75,1.511,0.8017,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,229,291,315,315,0,deterministic,0,1764,4,1
5,4005,1,success,579,77,80,500,500,3,9.82,7,4,1,1,0,0.457,1.50,1.00,1.41,1.314,0.8288,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,494,300,370,494,0,deterministic,0,2357,7,1
6,4006,1,success,581,70,82,500,500,3,11.71,6,3,1,1,0,0.679,1.50,1.00,5.06,1.653,0.8998,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,135,209,354,354,0,deterministic,0,2936,6,1
7,4007,1,success,587,79,88,500,500,3,13.98,6,4,1,1,0,0.710,1.50,1.00,3.59,1.274,0.9240,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,184,76,299,299,0,deterministic,0,3517,7,1
8,4008,1,success,591,81,92,500,500,3,15.26,6,4,1,1,0,0.700,1.50,1.00,3.81,1.334,0.9394,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,429,312,53,429,0,deterministic,0,4104,4,1
9,4009,1,success,590,81,91,500,500,3,14.12,6,4,1,1,0,0.709,1.50,1.00,3.51,1.299,0.9369,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,398,371,295,398,0,deterministic,0,4695,5,1
10,4010,1,success,577,69,78,500,500,3,20.05,6,3,1,1,0,0.969,1.50,1.00,3.49,1.358,0.8093,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,157,70,356,356,0,deterministic,0,5285,5,1
