episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,584,71,85,500,500,3,15.87,7,2,1,1,0,0.371,3.00,1.00,3.23,4.506,0.7806,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,593,79,94,500,500,3,29.33,8,2,1,1,0,0.892,3.00,1.00,3.82,4.712,0.9212,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,434,28,481,481,0,deterministic,0,585,5,1
3,4003,1,success,588,74,89,500,500,3,34.67,7,3,1,1,0,0.860,3.00,1.00,3.10,3.344,0.8922,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,315,122,338,338,0,deterministic,0,1178,8,1
4,4004,1,success,568,64,69,500,500,3,18.70,8,2,1,1,0,0.441,3.00,1.00,3.14,4.661,0.8104,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,229,291,315,315,0,deterministic,0,1766,6,1
5,4005,1,success,582,69,83,500,500,3,19.65,6,2,1,1,0,0.457,3.00,1.00,3.44,4.250,0.7906,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,494,300,370,494,0,deterministic,0,2334,4,1
6,4006,1,success,580,74,81,500,500,3,23.41,8,2,1,1,0,0.679,3.00,1.00,2.53,4.628,0.8934,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,135,209,354,354,0,deterministic,0,2916,6,1
7,4007,1,success,589,82,90,500,500,3,27.97,9,3,1,1,0,0.710,3.00,1.00,3.29,3.151,0.9245,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,184,76,299,299,0,deterministic,0,3496,6,1
8,4008,1,success,593,79,94,500,500,3,30.53,8,3,1,1,0,0.700,3.00,1.00,3.64,3.108,0.9358,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,429,312,53,429,0,deterministic,0,4085,5,1
9,4009,1,success,589,81,90,500,500,3,28.23,8,3,1,1,0,0.709,3.00,1.00,3.23,3.053,0.9325,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,398,371,295,398,0,deterministic,0,4678,8,1
10,4010,1,success,580,66,81,500,500,3,40.09,7,2,1,1,0,0.969,3.00,1.00,3.03,5.142,0.7792,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,157,70,356,356,0,deterministic,0,5267,7,1
11,4011,1,success,589,75,90,500,500,3,8.96,7,2,1,1,0,0.203,3.00,1.00,3.16,4.220,0.9106,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,480,443,89,480,0,deterministic,0,5847,7,1
12,4012,1,success,578,74,79,500,500,3,9.90,8,2,1,1,0,0.274,3.00,1.00,2.87,4.087,0.8997,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,470,397,275,470,0,deterministic,0,6436,6,1
13,4013,1,success,586,69,87,500,500,3,35.69,9,3,1,1,0,0.884,3.00,1.00,3.20,4.840,0.9072,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,133,2,333,333,0,deterministic,0,7014,4,1
14,4014,1,success,585,73,86,500,500,3,17.37,8,3,1,1,0,0.597,3.00,1.00,3.07,3.309,0.8944,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,468,24,148,468,0,deterministic,0,7600,0,1
15,4015,1,success,584,67,85,500,500,3,36.39,6,2,1,1,0,1.104,3.00,1.00,3.63,4.811,0.8970,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,57,218,446,446,0,deterministic,0,8185,5,1
16,4016,1,success,584,72,85,500,500,3,18.75,7,3,1,1,0,0.468,3.00,1.00,3.39,3.613,0.8946,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,293,462,127,462,0,deterministic,0,8769,9,1
17,4017,1,success,582,76,83,500,500,3,14.08,7,2,1,1,0,0.371,3.00,1.00,3.47,3.889,0.9177,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,437,320,378,437,0,deterministic,0,9353,3,1
18,4018,1,success,590,85,91,500,500,3,25.46,8,2,1,1,0,0.671,3.00,1.00,3.17,4.251,0.9002,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,240,420,162,420,0,deterministic,0,9935,5,1
19,4019,1,success,593,78,94,500,500,3,19.34,7,2,1,1,0,0.561,3.00,1.00,2.45,4.888,0.9108,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,288,413,489,489,0,deterministic,0,10525,5,1
20,4020,1,success,579,65,80,500,500,3,20.06,7,2,1,1,0,0.481,3.00,1.00,3.20,4.327,0.8639,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,17,432,493,493,0,deterministic,0,11118,8,1
21,4021,1,success,569,63,70,500,500,3,19.71,7,2,1,1,0,0.571,3.00,1.00,4.35,4.339,0.8035,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,404,411,488,488,0,deterministic,0,11697,7,1
22,4022,1,success,591,75,92,500,500,3,31.62,7,2,1,1,0,1.041,3.00,1.00,2.94,4.929,0.8918,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,281,218,208,281,0,deterministic,0,12266,6,1
23,4023,1,success,581,64,82,500,500,3,13.15,6,2,1,1,0,0.307,3.00,1.00,2.16,4.746,0.8637,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,124,428,30,428,0,deterministic,0,12857,7,1
24,4024,1,success,571,66,72,500,500,3,8.61,7,2,1,1,0,0.202,3.00,1.00,2.08,4.890,0.8530,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,208,99,454,454,0,deterministic,0,13438,8,1
25,4025,1,success,585,75,86,500,500,3,44.58,6,2,1,1,0,1.430,3.00,1.00,3.28,5.039,0.9263,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,494,409,111,494,0,deterministic,0,14009,9,1
26,4026,1,success,594,82,95,500,500,3,35.39,6,2,1,1,0,1.064,3.00,1.00,2.75,4.746,0.8847,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,126,325,433,433,0,deterministic,0,14594,4,1
27,4027,1,success,586,74,87,500,500,3,19.41,8,2,1,1,0,0.481,3.00,1.00,3.41,4.297,0.8917,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,274,169,170,274,0,deterministic,0,15188,8,1
28,4028,1,success,580,76,81,500,500,3,27.38,7,2,1,1,0,0.713,3.00,1.00,2.91,4.496,0.8295,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,445,231,150,445,0,deterministic,0,15774,4,1
29,4029,1,success,591,77,92,500,500,3,40.34,6,3,1,1,0,0.991,3.00,1.00,4.60,3.514,0.9168,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,63,252,246,252,0,deterministic,0,16354,4,1
30,4030,1,success,584,76,85,500,500,3,11.19,8,3,1,1,0,0.272,3.00,1.00,3.17,3.280,0.8759,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,214,105,174,214,0,deterministic,0,16945,5,1
31,4031,1,success,585,81,86,500,500,3,9.48,8,4,1,1,0,0.320,3.00,1.00,3.96,2.687,0.9421,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,69,318,373,373,0,deterministic,0,17529,9,1
