episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,590,87,91,500,500,3,15.87,6,3,1,1,0,0.371,3.00,1.00,3.64,1.254,0.7933,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,594,83,95,500,500,3,29.33,6,4,1,1,0,0.892,3.00,1.00,2.06,1.686,0.9363,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,434,28,481,481,0,deterministic,0,591,1,1
3,4003,1,success,580,72,81,500,500,3,34.67,5,3,1,1,0,0.860,3.00,1.00,4.10,1.369,0.9031,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,315,122,338,338,0,deterministic,0,1185,5,1
4,4004,1,success,582,74,83,500,500,3,18.70,6,3,1,1,0,0.441,3.00,1.00,3.47,1.146,0.8277,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,229,291,315,315,0,deterministic,0,1765,5,1
5,4005,1,success,575,71,76,500,500,3,19.65,4,3,1,1,0,0.457,3.00,1.00,2.50,1.237,0.8091,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,494,300,370,494,0,deterministic,0,2347,7,1
6,4006,1,success,584,75,85,500,500,3,23.41,5,3,1,1,0,0.679,3.00,1.00,3.84,1.358,0.9129,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,135,209,354,354,0,deterministic,0,2922,2,1
7,4007,1,success,588,80,89,500,500,3,27.97,6,4,1,1,0,0.710,3.00,1.00,2.65,1.353,0.9220,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,184,76,299,299,0,deterministic,0,3506,6,1
8,4008,1,success,591,81,92,500,500,3,30.53,6,4,1,1,0,0.700,3.00,1.00,3.59,1.275,0.9378,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,429,312,53,429,0,deterministic,0,4094,4,1
9,4009,1,success,590,81,91,500,500,3,28.23,5,3,1,1,0,0.709,3.00,1.00,3.29,1.487,0.9339,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,398,371,295,398,0,deterministic,0,4685,5,1
10,4010,1,success,587,66,88,500,500,3,40.09,4,3,1,1,0,0.969,3.00,1.00,5.85,2.116,0.7781,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,157,70,356,356,0,deterministic,0,5275,5,1
11,4011,1,success,593,80,94,500,500,3,8.96,6,3,1,1,0,0.203,3.00,1.00,2.86,0.989,0.9251,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,480,443,89,480,0,deterministic,0,5862,2,1
12,4012,1,success,580,72,81,500,500,3,9.90,6,3,1,1,0,0.274,3.00,1.00,4.05,1.123,0.9160,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,470,397,275,470,0,deterministic,0,6455,5,1
13,4013,1,success,580,67,81,500,500,3,35.69,6,4,1,1,0,0.884,3.00,1.00,4.11,1.476,0.9191,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,133,2,333,333,0,deterministic,0,7035,5,1
14,4014,1,success,582,76,83,500,500,3,17.37,5,3,1,1,0,0.597,3.00,1.00,4.05,1.388,0.9003,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,468,24,148,468,0,deterministic,0,7615,5,1
15,4015,1,success,574,65,75,500,500,3,36.39,6,4,1,1,0,1.104,3.00,1.00,4.78,1.615,0.9125,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,57,218,446,446,0,deterministic,0,8197,7,1
16,4016,1,success,585,75,86,500,500,3,18.75,6,3,1,1,0,0.468,3.00,1.00,5.34,1.059,0.8934,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,293,462,127,462,0,deterministic,0,8771,1,1
17,4017,1,success,581,70,82,500,500,3,14.08,7,3,1,1,0,0.371,3.00,1.00,6.24,1.185,0.9301,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,437,320,378,437,0,deterministic,0,9356,6,1
18,4018,1,success,590,78,91,500,500,3,25.46,6,3,1,1,0,0.671,3.00,1.00,4.27,1.126,0.9162,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,240,420,162,420,0,deterministic,0,9937,7,1
19,4019,1,success,578,73,79,500,500,3,19.34,6,3,1,1,0,0.561,3.00,1.00,3.38,1.225,0.9268,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,288,413,489,489,0,deterministic,0,10527,7,1
20,4020,1,success,575,66,76,500,500,3,20.06,8,4,1,1,0,0.481,3.00,1.00,2.59,1.223,0.8948,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,17,432,493,493,0,deterministic,0,11105,5,1
21,4021,1,success,585,73,86,500,500,3,19.71,7,3,1,1,0,0.571,3.00,1.00,3.38,1.359,0.8198,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,404,411,488,488,0,deterministic,0,11680,0,1
22,4022,1,success,580,75,81,500,500,3,31.62,5,3,1,1,0,1.041,3.00,1.00,3.25,1.616,0.9080,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,281,218,208,281,0,deterministic,0,12265,5,1
23,4023,1,success,570,58,71,500,500,3,13.15,4,3,1,1,0,0.307,3.00,1.00,5.07,1.351,0.9032,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,124,428,30,428,0,deterministic,0,12845,5,1
24,4024,1,success,570,63,71,500,500,3,8.61,5,3,1,1,0,0.202,3.00,1.00,5.43,1.241,0.8614,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,208,99,454,454,0,deterministic,0,13415,5,1
25,4025,1,success,587,76,88,500,500,3,44.58,6,4,1,1,0,1.430,3.00,1.00,4.25,1.717,0.9270,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,494,409,111,494,0,deterministic,0,13985,5,1
26,4026,1,success,595,83,96,500,500,3,35.39,5,3,1,1,0,1.064,3.00,1.00,3.36,1.280,0.9097,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,126,325,433,433,0,deterministic,0,14572,2,1
27,4027,1,success,588,76,89,500,500,3,19.41,5,3,1,1,0,0.481,3.00,1.00,3.78,1.036,0.9101,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,274,169,170,274,0,deterministic,0,15167,7,1
28,4028,1,success,573,66,74,500,500,3,30.05,5,3,1,1,0,0.713,3.00,1.00,4.15,1.367,0.9093,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,472,229,31,472,0,deterministic,0,15755,5,1
29,4029,1,success,578,68,79,500,500,3,40.34,6,4,1,1,0,0.991,3.00,1.00,3.99,1.453,0.9238,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,63,252,246,252,0,deterministic,0,16328,8,1
30,4030,1,success,578,74,79,500,500,3,11.19,5,3,1,1,0,0.272,3.00,1.00,2.77,1.186,0.8820,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,214,105,174,214,0,deterministic,0,16906,6,1
31,4031,1,success,599,89,100,500,500,3,9.48,6,4,1,1,0,0.320,3.00,1.00,3.12,1.399,0.9340,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,69,318,373,373,0,deterministic,0,17484,4,1
32,4032,1,success,591,85,92,500,500,3,29.52,5,3,1,1,0,0.905,3.00,1.00,3.83,1.365,0.9313,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,148,398,460,460,0,deterministic,0,18083,3,1
33,4033,1,success,585,70,86,500,500,3,52.07,6,3,1,1,0,1.373,3.00,1.00,4.79,1.477,0.9228,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,234,5,266,266,0,deterministic,0,18674,4,1
34,4034,1,success,570,65,71,500,500,3,9.16,4,3,1,1,0,0.224,3.00,1.00,3.29,0.997,0.8299,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,487,452,63,487,0,deterministic,0,19259,9,1
35,4035,1,success,574,63,75,500,500,3,15.92,6,4,1,0,0,0.404,3.00,1.00,4.50,1.189,0.8915,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,272,2,170,272,0,deterministic,0,19829,9,1
36,4036,1,success,581,73,82,500,500,3,17.10,6,3,1,1,0,0.431,3.00,1.00,3.21,1.164,0.7516,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,264,151,93,264,0,deterministic,0,20403,3,1
37,4037,1,success,590,77,91,500,500,3,46.98,5,3,1,1,0,1.232,3.00,1.00,3.03,1.396,0.8822,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,382,394,412,412,0,deterministic,0,20984,4,1
38,4038,1,success,591,83,92,500,500,3,21.09,6,4,1,1,0,0.549,3.00,1.00,2.80,1.391,0.9364,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,209,222,259,259,0,deterministic,0,21574,4,1
39,4039,1,success,576,66,77,500,500,3,23.07,7,3,1,1,0,0.562,3.00,1.00,4.79,1.154,0.9176,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,82,39,354,354,0,deterministic,0,22165,5,1
40,4040,1,success,583,71,84,500,500,3,42.48,7,4,1,1,0,1.113,3.00,1.00,3.62,1.355,0.9195,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,105,207,350,350,0,deterministic,0,22741,1,1
41,4041,1,success,590,81,91,500,500,3,8.88,6,3,1,1,0,0.211,3.00,1.00,3.38,1.003,0.9316,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,185,288,486,486,0,deterministic,0,23324,4,1
42,4042,1,success,579,67,80,500,500,3,10.05,7,3,1,1,0,0.244,3.00,1.00,4.00,1.090,0.8796,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,191,448,429,448,0,deterministic,0,23914,4,1
43,4043,1,success,583,69,84,500,500,3,27.01,5,3,1,1,0,0.639,3.00,1.00,2.48,1.534,0.9092,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,174,268,50,268,0,deterministic,0,24493,3,1
44,4044,1,success,588,78,89,500,500,3,11.84,5,3,1,1,0,0.280,3.00,1.00,3.62,1.022,0.8801,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,231,299,406,406,0,deterministic,0,25076,6,1
45,4045,1,success,587,78,88,500,500,3,47.17,6,4,1,1,0,1.289,3.00,1.00,3.98,1.409,0.9134,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,64,267,492,492,0,deterministic,0,25664,4,1
46,4046,1,success,594,83,95,500,500,3,16.76,5,3,1,1,0,0.462,3.00,1.00,3.95,1.158,0.9210,0.10,0.200,1.00,0.00,1.009,1.165,0.996,0.817,1.157,0.909,1.502,0.555,1.313,13,11111111110111,1.065,10.0,409,157,383,409,0,deterministic,0,26251,1,1
