episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,584,71,85,500,500,3,10.58,7,2,1,1,0,0.371,2.00,1.00,3.23,4.518,0.7795,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,595,78,96,500,500,3,19.55,8,2,1,1,0,0.892,2.00,1.00,3.35,4.684,0.9282,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,434,28,481,481,0,deterministic,0,585,5,1
3,4003,1,success,575,70,76,500,500,3,23.11,6,2,1,1,0,0.860,2.00,1.00,3.91,4.497,0.8781,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,315,122,338,338,0,deterministic,0,1180,0,1
4,4004,1,success,579,66,80,500,500,3,12.47,8,2,1,1,0,0.441,2.00,1.00,3.31,4.707,0.8030,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,229,291,315,315,0,deterministic,0,1755,5,1
5,4005,1,success,583,69,84,500,500,3,13.10,7,2,1,1,0,0.457,2.00,1.00,3.47,4.507,0.7883,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,494,300,370,494,0,deterministic,0,2334,4,1
6,4006,1,success,577,73,78,500,500,3,15.61,9,3,1,1,0,0.679,2.00,1.00,3.04,4.239,0.8984,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,135,209,354,354,0,deterministic,0,2917,7,1
7,4007,1,success,592,84,93,500,500,3,18.65,8,2,1,1,0,0.710,2.00,1.00,3.34,4.595,0.9151,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,184,76,299,299,0,deterministic,0,3494,4,1
8,4008,1,success,590,80,91,500,500,3,20.35,7,3,1,1,0,0.700,2.00,1.00,3.42,2.782,0.9361,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,429,312,53,429,0,deterministic,0,4086,6,1
9,4009,1,success,604,86,105,500,500,3,18.82,7,3,1,1,0,0.709,2.00,1.00,3.12,3.183,0.9270,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,398,371,295,398,0,deterministic,0,4676,6,1
10,4010,1,success,578,62,79,500,500,3,26.73,7,2,1,1,0,0.969,2.00,1.00,2.71,5.391,0.7638,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,157,70,356,356,0,deterministic,0,5280,0,1
11,4011,1,success,588,76,89,500,500,3,5.97,7,2,1,1,0,0.203,2.00,1.00,2.77,4.094,0.9128,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,480,443,89,480,0,deterministic,0,5858,8,1
12,4012,1,success,578,72,79,500,500,3,6.60,8,2,1,1,0,0.274,2.00,1.00,3.07,4.273,0.8899,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,470,397,275,470,0,deterministic,0,6446,6,1
13,4013,1,success,583,73,84,500,500,3,23.79,6,2,1,1,0,0.884,2.00,1.00,3.86,4.679,0.8964,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,133,2,333,333,0,deterministic,0,7024,4,1
14,4014,1,success,587,77,88,500,500,3,11.58,8,3,1,1,0,0.597,2.00,1.00,3.46,3.193,0.8976,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,468,24,148,468,0,deterministic,0,7607,7,1
15,4015,1,success,585,68,86,500,500,3,24.26,6,2,1,1,0,1.104,2.00,1.00,3.31,5.131,0.8918,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,57,218,446,446,0,deterministic,0,8194,4,1
16,4016,1,success,586,73,87,500,500,3,12.50,8,3,1,1,0,0.468,2.00,1.00,3.24,3.587,0.8983,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,293,462,127,462,0,deterministic,0,8779,9,1
17,4017,1,success,591,76,92,500,500,3,9.39,8,2,1,1,0,0.371,2.00,1.00,3.72,4.347,0.9183,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,437,320,378,437,0,deterministic,0,9365,5,1
18,4018,1,success,590,83,91,500,500,3,16.97,8,3,1,1,0,0.671,2.00,1.00,3.37,2.967,0.9133,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,240,420,162,420,0,deterministic,0,9956,6,1
19,4019,1,success,593,76,94,500,500,3,12.90,7,2,1,1,0,0.561,2.00,1.00,3.08,4.797,0.9116,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,288,413,489,489,0,deterministic,0,10546,6,1
20,4020,1,success,578,65,79,500,500,3,13.38,8,3,1,1,0,0.481,2.00,1.00,3.60,3.696,0.8856,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,17,432,493,493,0,deterministic,0,11139,9,1
21,4021,1,success,570,61,71,500,500,3,13.14,6,2,1,1,0,0.571,2.00,1.00,3.81,4.336,0.7989,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,404,411,488,488,0,deterministic,0,11717,7,1
22,4022,1,success,588,76,89,500,500,3,21.08,7,2,1,1,0,1.041,2.00,1.00,2.61,5.056,0.8879,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,281,218,208,281,0,deterministic,0,12287,7,1
23,4023,1,success,585,66,86,500,500,3,8.77,7,2,1,1,0,0.307,2.00,1.00,3.75,5.240,0.8703,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,124,428,30,428,0,deterministic,0,12875,5,1
