episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,584,74,85,500,500,3,10.58,5,2,1,1,0,0.371,2.00,1.00,3.07,2.749,0.7869,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,594,87,95,500,500,3,19.55,6,3,1,1,0,0.892,2.00,1.00,3.86,2.330,0.9297,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,434,28,481,481,0,deterministic,0,585,5,1
3,4003,1,success,583,74,84,500,500,3,23.11,6,2,1,1,0,0.860,2.00,1.00,3.64,2.818,0.8917,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,315,122,338,338,0,deterministic,0,1179,9,1
4,4004,1,success,573,67,74,500,500,3,12.47,6,3,1,1,0,0.441,2.00,1.00,3.75,2.535,0.8039,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,229,291,315,315,0,deterministic,0,1762,2,1
5,4005,1,success,570,62,71,500,500,3,13.10,6,3,1,1,0,0.457,2.00,1.00,3.97,2.533,0.8097,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,494,300,370,494,0,deterministic,0,2335,5,1
6,4006,1,success,583,76,84,500,500,3,15.61,6,2,1,1,0,0.679,2.00,1.00,3.28,2.428,0.9077,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,135,209,354,354,0,deterministic,0,2905,5,1
7,4007,1,success,597,91,98,500,500,3,18.65,6,3,1,1,0,0.710,2.00,1.00,4.01,2.239,0.9222,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,184,76,299,299,0,deterministic,0,3488,8,1
8,4008,1,success,597,93,98,500,500,3,20.35,6,2,1,1,0,0.700,2.00,1.00,3.52,2.026,0.9318,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,429,312,53,429,0,deterministic,0,4085,5,1
9,4009,1,success,601,96,102,500,500,3,18.82,8,3,1,1,0,0.709,2.00,1.00,3.87,2.086,0.9339,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,398,371,295,398,0,deterministic,0,4682,2,1
10,4010,1,success,582,76,83,500,500,3,26.73,6,3,1,1,0,0.969,2.00,1.00,3.69,3.077,0.7837,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,157,70,356,356,0,deterministic,0,5283,3,1
11,4011,1,success,600,89,101,500,500,3,5.97,6,2,1,1,0,0.203,2.00,1.00,3.05,1.783,0.9296,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,480,443,89,480,0,deterministic,0,5865,5,1
12,4012,1,success,587,81,88,500,500,3,6.60,7,3,1,1,0,0.274,2.00,1.00,3.79,1.910,0.9129,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,470,397,275,470,0,deterministic,0,6465,5,1
13,4013,1,success,582,72,83,500,500,3,23.79,7,3,1,1,0,0.884,2.00,1.00,3.53,2.968,0.9065,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,133,2,333,333,0,deterministic,0,7052,2,1
14,4014,1,success,589,85,90,500,500,3,11.58,6,3,1,1,0,0.597,2.00,1.00,3.84,2.261,0.8964,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,468,24,148,468,0,deterministic,0,7634,4,1
15,4015,1,success,581,73,82,500,500,3,24.26,6,2,1,1,0,1.104,2.00,1.00,3.33,2.639,0.9012,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,57,218,446,446,0,deterministic,0,8223,3,1
16,4016,1,success,588,84,89,500,500,3,12.50,6,2,1,1,0,0.468,2.00,1.00,3.58,2.434,0.8977,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,293,462,127,462,0,deterministic,0,8804,4,1
17,4017,1,success,590,81,91,500,500,3,9.39,7,3,1,1,0,0.371,2.00,1.00,3.30,1.757,0.9317,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,437,320,378,437,0,deterministic,0,9392,2,1
18,4018,1,success,603,92,104,500,500,3,16.97,6,3,1,1,0,0.671,2.00,1.00,3.94,2.096,0.9197,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,240,420,162,420,0,deterministic,0,9982,2,1
19,4019,1,success,589,80,90,500,500,3,12.90,6,2,1,1,0,0.561,2.00,1.00,3.16,1.869,0.9329,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,288,413,489,489,0,deterministic,0,10585,5,1
20,4020,1,success,577,68,78,500,500,3,13.38,6,2,1,1,0,0.481,2.00,1.00,2.78,2.358,0.8777,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,17,432,493,493,0,deterministic,0,11174,4,1
21,4021,1,success,583,71,84,500,500,3,13.14,5,3,1,1,0,0.571,2.00,1.00,3.78,2.181,0.7998,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,404,411,488,488,0,deterministic,0,11751,1,1
22,4022,1,success,597,88,98,500,500,3,21.08,6,3,1,1,0,1.041,2.00,1.00,3.68,2.780,0.8955,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,281,218,208,281,0,deterministic,0,12334,4,1
23,4023,1,success,583,71,84,500,500,3,8.77,6,3,1,1,0,0.307,2.00,1.00,3.59,2.399,0.9010,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,124,428,30,428,0,deterministic,0,12931,1,1
24,4024,1,success,570,66,71,500,500,3,5.74,7,3,1,1,0,0.202,2.00,1.00,3.97,2.093,0.8852,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,208,99,454,454,0,deterministic,0,13514,4,1
25,4025,1,success,591,86,92,500,500,3,29.72,6,2,1,1,0,1.430,2.00,1.00,3.47,2.944,0.9247,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,494,409,111,494,0,deterministic,0,14084,4,1
26,4026,1,success,598,89,99,500,500,3,23.59,7,3,1,1,0,1.064,2.00,1.00,3.43,2.677,0.9029,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,126,325,433,433,0,deterministic,0,14675,5,1
27,4027,1,success,601,93,102,500,500,3,12.94,6,3,1,1,0,0.481,2.00,1.00,3.82,1.950,0.9062,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,274,169,170,274,0,deterministic,0,15273,3,1
28,4028,1,success,589,77,90,500,500,3,18.25,5,3,1,1,0,0.713,2.00,1.00,4.11,2.964,0.8367,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,445,231,150,445,0,deterministic,0,15874,4,1
29,4029,1,success,590,83,91,500,500,3,26.89,6,3,1,1,0,0.991,2.00,1.00,3.90,2.066,0.9174,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,63,252,246,252,0,deterministic,0,16463,3,1
30,4030,1,success,589,81,90,500,500,3,7.46,6,2,1,1,0,0.272,2.00,1.00,3.46,2.050,0.8766,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,214,105,174,214,0,deterministic,0,17053,3,1
