episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,583,77,84,500,500,3,7.93,5,2,1,1,0,0.371,1.50,1.00,2.67,1.234,0.7606,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,598,90,99,500,500,3,14.66,3,2,1,1,0,0.892,1.50,1.00,3.40,1.348,0.9133,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,434,28,481,481,0,deterministic,0,584,4,1
3,4003,1,success,601,94,102,500,500,3,17.33,6,3,1,1,0,0.860,1.50,1.00,1.86,1.459,0.8948,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,315,122,338,338,0,deterministic,0,1182,2,1
4,4004,1,success,581,75,82,500,500,3,9.35,3,2,1,1,0,0.441,1.50,1.00,2.33,1.397,0.7721,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,229,291,315,315,0,deterministic,0,1783,3,1
5,4005,1,success,574,68,75,500,500,3,9.82,3,2,1,1,0,0.457,1.50,1.00,1.96,1.440,0.7677,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,494,300,370,494,0,deterministic,0,2364,4,1
6,4006,1,success,587,74,88,500,500,3,11.71,5,2,1,1,0,0.679,1.50,1.00,3.14,1.309,0.8923,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,135,209,354,354,0,deterministic,0,2938,8,1
7,4007,1,success,599,93,100,500,500,3,13.98,3,2,1,1,0,0.710,1.50,1.00,1.46,1.313,0.8973,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,184,76,299,299,0,deterministic,0,3525,5,1
8,4008,1,success,598,93,99,500,500,3,15.26,4,2,1,1,0,0.700,1.50,1.00,1.71,1.220,0.9266,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,429,312,53,429,0,deterministic,0,4124,4,1
9,4009,1,success,602,93,103,500,500,3,14.12,3,2,1,1,0,0.709,1.50,1.00,2.23,1.345,0.9100,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,398,371,295,398,0,deterministic,0,4722,2,1
10,4010,1,success,589,77,90,500,500,3,20.05,5,2,1,1,0,0.969,1.50,1.00,3.23,1.616,0.7564,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,157,70,356,356,0,deterministic,0,5324,4,1
11,4011,1,success,611,99,112,500,500,3,4.48,4,3,1,0,0,0.203,1.50,1.00,1.56,1.542,0.8959,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,480,443,89,480,0,deterministic,0,5913,3,1
12,4012,1,success,589,84,90,500,500,3,4.95,3,2,1,1,0,0.274,1.50,1.00,2.01,1.203,0.8790,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,470,397,275,470,0,deterministic,0,6524,4,1
13,4013,1,success,587,79,88,500,500,3,17.84,3,2,1,1,1,0.884,1.50,1.00,1.92,1.436,0.8937,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,133,2,333,333,0,deterministic,0,7113,3,1
14,4014,1,success,585,79,86,500,500,3,8.69,6,2,1,1,0,0.597,1.50,1.00,2.41,1.147,0.8700,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,468,24,148,468,0,deterministic,0,7700,0,1
15,4015,1,success,581,75,82,500,500,3,18.20,3,2,1,1,0,1.104,1.50,1.00,2.41,1.388,0.8769,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,57,218,446,446,0,deterministic,0,8285,5,1
16,4016,1,success,587,80,88,500,500,3,9.38,4,2,1,1,0,0.468,1.50,1.00,2.01,1.206,0.8838,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,293,462,127,462,0,deterministic,0,8866,6,1
17,4017,1,success,591,83,92,500,500,3,7.04,3,2,1,1,0,0.371,1.50,1.00,2.05,1.372,0.9047,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,437,320,378,437,0,deterministic,0,9453,3,1
18,4018,1,success,598,90,99,500,500,3,12.73,5,2,1,1,0,0.671,1.50,1.00,3.65,1.167,0.8990,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,240,420,162,420,0,deterministic,0,10044,4,1
