episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,592,88,93,500,500,3,7.93,6,3,1,1,0,0.371,1.50,1.00,3.23,3.143,0.7672,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,600,91,101,500,500,3,14.66,6,3,1,1,0,0.892,1.50,1.00,2.19,2.702,0.9301,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,434,28,481,481,0,deterministic,0,593,3,1
3,4003,1,success,586,79,87,500,500,3,17.33,6,2,1,1,0,0.860,1.50,1.00,3.95,3.160,0.8838,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,315,122,338,338,0,deterministic,0,1193,3,1
4,4004,1,success,582,77,83,500,500,3,9.35,6,2,1,1,0,0.441,1.50,1.00,3.13,2.823,0.7885,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,229,291,315,315,0,deterministic,0,1779,9,1
5,4005,1,success,582,71,83,500,500,3,9.82,5,2,1,1,0,0.457,1.50,1.00,3.16,3.831,0.8014,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,494,300,370,494,0,deterministic,0,2361,1,1
6,4006,1,success,588,80,89,500,500,3,11.71,5,2,1,1,0,0.679,1.50,1.00,2.65,3.639,0.9032,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,135,209,354,354,0,deterministic,0,2943,3,1
7,4007,1,success,603,91,104,500,500,3,13.98,5,2,1,1,0,0.710,1.50,1.00,1.66,3.063,0.9160,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,184,76,299,299,0,deterministic,0,3531,1,1
8,4008,1,success,596,90,97,500,500,3,15.26,6,3,1,1,0,0.700,1.50,1.00,3.16,2.725,0.9303,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,429,312,53,429,0,deterministic,0,4134,4,1
9,4009,1,success,592,84,93,500,500,3,14.12,5,2,1,1,0,0.709,1.50,1.00,3.20,2.882,0.9237,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,398,371,295,398,0,deterministic,0,4730,0,1
10,4010,1,success,581,72,82,500,500,3,20.05,7,3,1,1,0,0.969,1.50,1.00,2.63,3.362,0.7826,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,157,70,356,356,0,deterministic,0,5322,2,1
11,4011,1,success,605,99,106,500,500,3,4.48,5,2,1,1,0,0.203,1.50,1.00,2.44,2.755,0.9222,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,480,443,89,480,0,deterministic,0,5903,3,1
12,4012,1,success,585,82,86,500,500,3,4.95,6,2,1,1,0,0.274,1.50,1.00,2.46,2.626,0.8965,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,470,397,275,470,0,deterministic,0,6508,8,1
13,4013,1,success,586,81,87,500,500,3,17.84,6,3,1,1,0,0.884,1.50,1.00,3.76,2.764,0.9096,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,133,2,333,333,0,deterministic,0,7093,3,1
14,4014,1,success,594,83,95,500,500,3,8.69,6,2,1,1,0,0.597,1.50,1.00,1.75,4.035,0.8917,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,468,24,148,468,0,deterministic,0,7679,9,1
15,4015,1,success,592,87,93,500,500,3,18.20,6,3,1,1,0,1.104,1.50,1.00,2.12,3.206,0.8974,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,57,218,446,446,0,deterministic,0,8273,3,1
16,4016,1,success,598,94,99,500,500,3,9.38,5,2,1,1,0,0.468,1.50,1.00,2.21,3.223,0.8910,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,293,462,127,462,0,deterministic,0,8865,5,1
17,4017,1,success,598,89,99,500,500,3,7.04,6,2,1,1,0,0.371,1.50,1.00,2.39,2.976,0.9235,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,437,320,378,437,0,deterministic,0,9463,3,1
18,4018,1,success,602,95,103,500,500,3,12.73,6,2,1,1,0,0.671,1.50,1.00,1.55,3.733,0.9100,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,240,420,162,420,0,deterministic,0,10061,1,1
19,4019,1,success,590,85,91,500,500,3,9.67,6,2,1,1,0,0.561,1.50,1.00,1.50,3.078,0.9137,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,288,413,489,489,0,deterministic,0,10663,3,1
