episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,573,69,74,500,500,3,21.15,7,3,1,1,0,0.742,2.00,1.00,4.85,2.441,0.7798,0.10,0.200,1.00,0.00,0.949,1.152,0.817,0.967,0.865,0.943,1.310,0.610,1.263,13,10111111111111,1.060,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,591,83,92,500,500,3,39.11,7,4,1,1,1,1.784,2.00,1.00,5.34,2.234,0.9349,0.10,0.200,1.00,0.00,0.949,1.152,0.817,0.967,0.865,0.943,1.310,0.610,1.263,13,10111111111111,1.060,10.0,434,28,481,481,0,deterministic,0,574,4,1
3,4003,1,success,580,73,81,500,500,3,46.22,6,2,1,1,0,1.720,2.00,1.00,5.38,2.924,0.8858,0.10,0.200,1.00,0.00,0.949,1.152,0.817,0.967,0.865,0.943,1.310,0.610,1.263,13,10111111111111,1.060,10.0,315,122,338,338,0,deterministic,0,1165,5,1
4,4004,1,success,578,66,79,500,500,3,24.94,8,3,1,1,0,0.882,2.00,1.00,5.22,2.957,0.8164,0.10,0.200,1.00,0.00,0.949,1.152,0.817,0.967,0.865,0.943,1.310,0.610,1.263,13,10111111111111,1.060,10.0,229,291,315,315,0,deterministic,0,1745,5,1
5,4005,1,success,572,67,73,500,500,3,26.20,5,3,1,1,0,0.914,2.00,1.00,5.25,3.179,0.8243,0.10,0.200,1.00,0.00,0.949,1.152,0.817,0.967,0.865,0.943,1.310,0.610,1.263,13,10111111111111,1.060,10.0,494,300,370,494,0,deterministic,0,2323,3,1
6,4006,1,success,582,76,83,500,500,3,31.21,7,2,1,1,0,1.358,2.00,1.00,4.60,3.210,0.8960,0.10,0.200,1.00,0.00,0.949,1.152,0.817,0.967,0.865,0.943,1.310,0.610,1.263,13,10111111111111,1.060,10.0,135,209,354,354,0,deterministic,0,2895,5,1
7,4007,1,success,591,85,92,500,500,3,37.29,6,2,1,1,0,1.420,2.00,1.00,4.70,2.546,0.9250,0.10,0.200,1.00,0.00,0.949,1.152,0.817,0.967,0.865,0.943,1.310,0.610,1.263,13,10111111111111,1.060,10.0,184,76,299,299,0,deterministic,0,3477,7,1
8,4008,1,success,587,81,88,500,500,3,40.70,6,4,1,1,0,1.399,2.00,1.00,4.54,2.636,0.9397,0.10,0.200,1.00,0.00,0.949,1.152,0.817,0.967,0.865,0.943,1.310,0.610,1.263,13,10111111111111,1.060,10.0,429,312,53,429,0,deterministic,0,4068,8,1
9,4009,1,success,589,85,90,500,500,3,37.64,8,2,1,1,0,1.418,2.00,1.00,5.00,2.817,0.9302,0.10,0.200,1.00,0.00,0.949,1.152,0.817,0.967,0.865,0.943,1.310,0.610,1.263,13,10111111111111,1.060,10.0,398,371,295,398,0,deterministic,0,4655,5,1
10,4010,1,success,580,67,81,500,500,3,53.46,5,2,1,1,0,1.939,2.00,1.00,5.11,3.164,0.7942,0.10,0.200,1.00,0.00,0.949,1.152,0.817,0.967,0.865,0.943,1.310,0.610,1.263,13,10111111111111,1.060,10.0,157,70,356,356,0,deterministic,0,5244,4,1
11,4011,1,success,580,75,81,500,500,3,11.94,6,2,1,1,0,0.406,2.00,1.00,4.18,2.345,0.9170,0.10,0.200,1.00,0.00,0.949,1.152,0.817,0.967,0.865,0.943,1.310,0.610,1.263,13,10111111111111,1.060,10.0,480,443,89,480,0,deterministic,0,5824,4,1
12,4012,1,success,579,76,80,500,500,3,13.20,8,2,1,1,0,0.548,2.00,1.00,4.60,2.347,0.9000,0.10,0.200,1.00,0.00,0.949,1.152,0.817,0.967,0.865,0.943,1.310,0.610,1.263,13,10111111111111,1.060,10.0,470,397,275,470,0,deterministic,0,6404,4,1
13,4013,1,success,577,69,78,500,500,3,47.58,5,2,1,1,0,1.767,2.00,1.00,5.15,2.876,0.9190,0.10,0.200,1.00,0.00,0.949,1.152,0.817,0.967,0.865,0.943,1.310,0.610,1.263,13,10111111111111,1.060,10.0,133,2,333,333,0,deterministic,0,6983,3,1
14,4014,1,success,579,71,80,500,500,3,23.16,6,3,1,1,0,1.194,2.00,1.00,5.46,3.155,0.8966,0.10,0.200,1.00,0.00,0.949,1.152,0.817,0.967,0.865,0.943,1.310,0.610,1.263,13,10111111111111,1.060,10.0,468,24,148,468,0,deterministic,0,7560,0,1
15,4015,1,success,575,66,76,500,500,3,48.53,5,2,1,1,0,2.207,2.00,1.00,4.64,2.422,0.9129,0.10,0.200,1.00,0.00,0.949,1.152,0.817,0.967,0.865,0.943,1.310,0.610,1.263,13,10111111111111,1.060,10.0,57,218,446,446,0,deterministic,0,8139,9,1
16,4016,1,success,579,73,80,500,500,3,25.00,7,2,1,1,0,0.936,2.00,1.00,4.45,2.739,0.8900,0.10,0.200,1.00,0.00,0.949,1.152,0.817,0.967,0.865,0.943,1.310,0.610,1.263,13,10111111111111,1.060,10.0,293,462,127,462,0,deterministic,0,8714,4,1
17,4017,1,success,581,75,82,500,500,3,18.78,6,2,1,1,0,0.741,2.00,1.00,4.37,2.617,0.9210,0.10,0.200,1.00,0.00,0.949,1.152,0.817,0.967,0.865,0.943,1.310,0.610,1.263,13,10111111111111,1.060,10.0,437,320,378,437,0,deterministic,0,9293,3,1
18,4018,1,success,596,88,97,500,500,3,33.95,7,2,1,1,0,1.342,2.00,1.00,4.36,3.319,0.9018,0.10,0.200,1.00,0.00,0.949,1.152,0.817,0.967,0.865,0.943,1.310,0.610,1.263,13,10111111111111,1.060,10.0,240,420,162,420,0,deterministic,0,9874,4,1
19,4019,1,success,578,72,79,500,500,3,25.79,6,2,1,1,0,1.122,2.00,1.00,4.47,3.206,0.9131,0.10,0.200,1.00,0.00,0.949,1.152,0.817,0.967,0.865,0.943,1.310,0.610,1.263,13,10111111111111,1.060,10.0,288,413,489,489,0,deterministic,0,10470,0,1
20,4020,1,success,573,65,74,500,500,3,26.75,8,2,1,1,0,0.963,2.00,1.00,4.60,2.508,0.8736,0.10,0.200,1.00,0.00,0.949,1.152,0.817,0.967,0.865,0.943,1.310,0.610,1.263,13,10111111111111,1.060,10.0,17,432,493,493,0,deterministic,0,11048,8,1
21,4021,1,success,574,68,75,500,500,3,26.28,6,3,1,1,0,1.143,2.00,1.00,5.70,2.775,0.8205,0.10,0.200,1.00,0.00,0.949,1.152,0.817,0.967,0.865,0.943,1.310,0.610,1.263,13,10111111111111,1.060,10.0,404,411,488,488,0,deterministic,0,11621,1,1
22,4022,1,success,580,74,81,500,500,3,42.16,6,2,1,1,0,2.082,2.00,1.00,4.42,2.476,0.9015,0.10,0.200,1.00,0.00,0.949,1.152,0.817,0.967,0.865,0.943,1.310,0.610,1.263,13,10111111111111,1.060,10.0,281,218,208,281,0,deterministic,0,12195,5,1
23,4023,1,success,578,69,79,500,500,3,17.53,5,2,1,1,0,0.615,2.00,1.00,4.22,2.923,0.8915,0.10,0.200,1.00,0.00,0.949,1.152,0.817,0.967,0.865,0.943,1.310,0.610,1.263,13,10111111111111,1.060,10.0,124,428,30,428,0,deterministic,0,12775,5,1
24,4024,1,success,575,68,76,500,500,3,11.48,6,2,1,1,0,0.405,2.00,1.00,5.45,2.564,0.8700,0.10,0.200,1.00,0.00,0.949,1.152,0.817,0.967,0.865,0.943,1.310,0.610,1.263,13,10111111111111,1.060,10.0,208,99,454,454,0,deterministic,0,13353,3,1
