episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,594,89,95,500,500,3,7.93,4,3,1,0,0,0.371,1.50,1.00,2.76,0.289,0.7108,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,601,93,102,500,500,3,14.66,5,2,1,1,0,0.892,1.50,1.00,2.60,0.345,0.8877,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,434,28,481,481,0,deterministic,0,595,5,1
3,4003,1,success,604,87,105,500,500,3,17.33,3,2,1,1,0,0.860,1.50,1.00,2.92,0.357,0.7780,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,315,122,338,338,0,deterministic,0,1196,6,1
4,4004,1,success,587,79,88,500,500,3,9.35,5,3,1,1,0,0.441,1.50,1.00,3.17,0.342,0.7211,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,229,291,315,315,0,deterministic,0,1800,0,1
5,4005,1,success,577,73,78,500,500,3,9.82,3,2,1,1,0,0.457,1.50,1.00,3.48,0.349,0.7103,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,494,300,370,494,0,deterministic,0,2387,7,1
6,4006,1,success,604,88,105,500,500,3,11.71,5,3,1,1,0,0.679,1.50,1.00,4.41,0.307,0.8451,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,135,209,354,354,0,deterministic,0,2964,4,1
7,4007,1,success,608,100,109,500,500,3,13.98,3,2,1,0,0,0.710,1.50,1.00,2.46,0.332,0.8656,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,184,76,299,299,0,deterministic,0,3568,8,1
8,4008,1,success,609,97,110,500,500,3,15.26,3,2,1,1,0,0.700,1.50,1.00,3.86,0.337,0.8730,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,429,312,53,429,0,deterministic,0,4176,6,1
9,4009,1,success,612,102,113,500,500,3,14.12,3,2,1,1,0,0.709,1.50,1.00,3.69,0.344,0.8854,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,398,371,295,398,0,deterministic,0,4785,5,1
10,4010,1,success,590,76,91,500,500,3,20.05,4,3,1,1,0,0.969,1.50,1.00,3.79,0.448,0.7497,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,157,70,356,356,0,deterministic,0,5397,7,1
11,4011,1,success,599,90,100,500,500,3,4.48,4,3,1,1,0,0.203,1.50,1.00,1.69,0.294,0.8945,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,480,443,89,480,0,deterministic,0,5987,7,1
12,4012,1,success,597,86,98,500,500,3,4.95,3,2,1,1,0,0.274,1.50,1.00,2.21,0.251,0.8647,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,470,397,275,470,0,deterministic,0,6586,6,1
13,4013,1,success,591,86,92,500,500,3,17.84,4,2,1,0,0,0.884,1.50,1.00,2.85,0.728,0.8437,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,133,2,333,333,0,deterministic,0,7183,3,1
14,4014,1,success,604,87,105,500,500,3,12.32,5,3,1,1,1,0.597,1.50,1.00,1.50,0.295,0.7698,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,31,221,173,221,0,deterministic,0,7774,4,1
15,4015,1,success,586,80,87,500,500,3,18.20,3,2,1,0,1,1.104,1.50,1.00,4.32,0.359,0.8290,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,57,218,446,446,0,deterministic,0,8378,8,1
16,4016,1,success,602,88,103,500,500,3,9.38,5,3,1,1,1,0.468,1.50,1.00,3.85,0.276,0.8588,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,293,462,127,462,0,deterministic,0,8964,4,1
