episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,584,74,85,500,500,3,21.15,6,3,1,1,0,0.742,2.00,1.00,4.43,3.033,0.8041,0.10,0.200,1.00,0.00,0.960,0.893,1.084,0.897,0.853,1.071,1.380,0.753,1.263,11,11010110111111,0.958,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,591,85,92,500,500,3,39.11,6,3,1,1,0,1.784,2.00,1.00,3.97,2.954,0.9364,0.10,0.200,1.00,0.00,0.960,0.893,1.084,0.897,0.853,1.071,1.380,0.753,1.263,11,11010110111111,0.958,10.0,434,28,481,481,0,deterministic,0,585,5,1
3,4003,1,success,579,73,80,500,500,3,46.22,6,3,1,1,0,1.720,2.00,1.00,4.23,3.012,0.9056,0.10,0.200,1.00,0.00,0.960,0.893,1.084,0.897,0.853,1.071,1.380,0.753,1.263,11,11010110111111,0.958,10.0,315,122,338,338,0,deterministic,0,1176,6,1
4,4004,1,success,580,68,81,500,500,3,24.94,6,2,1,1,0,0.882,2.00,1.00,5.03,2.826,0.8087,0.10,0.200,1.00,0.00,0.960,0.893,1.084,0.897,0.853,1.071,1.380,0.753,1.263,11,11010110111111,0.958,10.0,229,291,315,315,0,deterministic,0,1755,5,1
5,4005,1,success,570,65,71,500,500,3,26.20,7,3,1,0,0,0.914,2.00,1.00,4.22,2.610,0.8278,0.10,0.200,1.00,0.00,0.960,0.893,1.084,0.897,0.853,1.071,1.380,0.753,1.263,11,11010110111111,0.958,10.0,494,300,370,494,0,deterministic,0,2335,5,1
6,4006,1,success,590,80,91,500,500,3,31.21,6,3,1,1,0,1.358,2.00,1.00,4.63,3.285,0.9204,0.10,0.200,1.00,0.00,0.960,0.893,1.084,0.897,0.853,1.071,1.380,0.753,1.263,11,11010110111111,0.958,10.0,135,209,354,354,0,deterministic,0,2905,5,1
7,4007,1,success,610,96,111,500,500,3,37.29,5,3,1,1,1,1.420,2.00,1.00,6.14,3.355,0.9254,0.10,0.200,1.00,0.00,0.960,0.893,1.084,0.897,0.853,1.071,1.380,0.753,1.263,11,11010110111111,0.958,10.0,184,76,299,299,0,deterministic,0,3495,5,1
8,4008,1,success,590,82,91,500,500,3,40.70,7,4,1,1,0,1.399,2.00,1.00,3.15,2.792,0.9434,0.10,0.200,1.00,0.00,0.960,0.893,1.084,0.897,0.853,1.071,1.380,0.753,1.263,11,11010110111111,0.958,10.0,429,312,53,429,0,deterministic,0,4105,5,1
9,4009,1,success,600,87,101,500,500,3,37.64,6,3,1,1,0,1.418,2.00,1.00,4.60,2.992,0.9359,0.10,0.200,1.00,0.00,0.960,0.893,1.084,0.897,0.853,1.071,1.380,0.753,1.263,11,11010110111111,0.958,10.0,398,371,295,398,0,deterministic,0,4695,5,1
10,4010,1,success,571,63,72,500,500,3,53.46,6,2,1,1,0,1.939,2.00,1.00,4.90,3.246,0.7986,0.10,0.200,1.00,0.00,0.960,0.893,1.084,0.897,0.853,1.071,1.380,0.753,1.263,11,11010110111111,0.958,10.0,157,70,356,356,0,deterministic,0,5295,5,1
