episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,584,72,85,500,500,3,15.87,6,2,1,1,0,0.371,3.00,1.00,1.97,4.299,0.7883,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,613,98,114,500,500,3,29.33,5,2,1,1,0,0.892,3.00,1.00,1.83,4.377,0.9317,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,434,28,481,481,0,deterministic,0,585,5,1
3,4003,0,maxStep,5000,-1,-1,0,500,0,0.00,2,2,0,1,0,0.860,3.00,1.00,0.76,0.932,0.7014,0.00,0.000,0.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,-1,-1,-1,-1,0,deterministic,1,1198,8,1
4,4004,1,success,576,71,77,500,500,3,18.70,5,2,1,1,1,0.441,3.00,1.00,2.36,4.228,0.7743,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,229,291,315,315,0,deterministic,0,6198,8,1
5,4005,1,success,579,75,80,500,500,3,19.65,5,2,1,1,0,0.457,3.00,1.00,2.64,3.996,0.8116,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,494,300,370,494,0,deterministic,0,6774,4,1
6,4006,1,success,593,82,94,500,500,3,23.41,6,2,1,1,0,0.679,3.00,1.00,4.99,3.726,0.9136,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,135,209,354,354,0,deterministic,0,7353,3,1
7,4007,1,success,598,92,99,500,500,3,27.97,6,2,1,1,0,0.710,3.00,1.00,2.82,4.086,0.9021,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,184,76,299,299,0,deterministic,0,7946,6,1
8,4008,1,success,593,85,94,500,500,3,30.53,7,2,1,0,0,0.700,3.00,1.00,4.33,4.347,0.9310,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,429,312,53,429,0,deterministic,0,8544,4,1
9,4009,1,success,600,85,101,500,500,3,28.23,6,2,1,1,0,0.709,3.00,1.00,3.68,3.917,0.9162,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,398,371,295,398,0,deterministic,0,9137,7,1
10,4010,1,success,573,60,74,500,500,3,40.09,6,2,1,1,0,0.969,3.00,1.00,4.29,4.021,0.8069,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,157,70,356,356,0,deterministic,0,9737,7,1
