episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,593,88,94,500,500,3,21.15,5,2,1,1,0,0.742,2.00,1.00,3.33,3.387,0.7878,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,601,93,102,500,500,3,39.11,8,3,1,1,0,1.784,2.00,1.00,2.39,3.091,0.9230,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,434,28,481,481,0,deterministic,0,594,4,1
3,4003,1,success,588,83,89,500,500,3,46.22,6,2,1,1,0,1.720,2.00,1.00,2.52,3.679,0.8845,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,315,122,338,338,0,deterministic,0,1195,5,1
4,4004,1,success,588,78,89,500,500,3,24.94,6,3,1,1,0,0.882,2.00,1.00,1.92,3.223,0.7904,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,229,291,315,315,0,deterministic,0,1783,3,1
5,4005,1,success,583,77,84,500,500,3,26.20,5,2,1,1,0,0.914,2.00,1.00,2.44,3.824,0.8021,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,494,300,370,494,0,deterministic,0,2371,1,1
6,4006,1,success,581,76,82,500,500,3,31.21,4,2,1,1,0,1.358,2.00,1.00,3.66,3.377,0.8972,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,135,209,354,354,0,deterministic,0,2954,4,1
7,4007,1,success,600,91,101,500,500,3,37.29,6,3,1,1,0,1.420,2.00,1.00,1.68,3.199,0.9221,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,184,76,299,299,0,deterministic,0,3535,5,1
8,4008,1,success,590,85,91,500,500,3,40.70,7,3,1,1,0,1.399,2.00,1.00,2.58,2.872,0.9264,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,429,312,53,429,0,deterministic,0,4135,5,1
9,4009,1,success,596,89,97,500,500,3,37.64,6,3,1,1,0,1.418,2.00,1.00,1.92,3.182,0.9263,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,398,371,295,398,0,deterministic,0,4725,5,1
10,4010,1,success,585,78,86,500,500,3,53.46,7,3,1,1,0,1.939,2.00,1.00,2.83,3.452,0.7882,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,157,70,356,356,0,deterministic,0,5321,1,1
11,4011,1,success,595,90,96,500,500,3,11.94,5,2,1,1,0,0.406,2.00,1.00,2.77,2.505,0.9190,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,480,443,89,480,0,deterministic,0,5906,6,1
12,4012,1,success,593,89,94,500,500,3,13.20,6,2,1,1,0,0.548,2.00,1.00,2.84,2.788,0.8971,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,470,397,275,470,0,deterministic,0,6501,1,1
13,4013,1,success,584,77,85,500,500,3,47.58,6,3,1,1,0,1.767,2.00,1.00,3.62,2.941,0.9082,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,133,2,333,333,0,deterministic,0,7094,4,1
14,4014,1,success,597,86,98,500,500,3,23.16,7,3,1,1,0,1.194,2.00,1.00,3.21,3.820,0.8817,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,468,24,148,468,0,deterministic,0,7678,8,1
15,4015,1,success,602,86,103,500,500,3,48.53,6,3,1,1,0,2.207,2.00,1.00,3.81,3.046,0.8964,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,57,218,446,446,0,deterministic,0,8275,5,1
16,4016,1,success,586,75,87,500,500,3,25.00,6,3,1,1,0,0.936,2.00,1.00,1.77,3.523,0.8860,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,293,462,127,462,0,deterministic,0,8877,7,1
17,4017,1,success,589,84,90,500,500,3,18.78,6,3,1,1,0,0.741,2.00,1.00,6.29,2.776,0.9224,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,437,320,378,437,0,deterministic,0,9463,3,1
18,4018,1,success,604,96,105,500,500,3,33.95,6,2,1,1,0,1.342,2.00,1.00,2.51,4.055,0.9106,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,240,420,162,420,0,deterministic,0,10052,2,1
19,4019,1,success,587,77,88,500,500,3,25.79,6,3,1,1,0,1.122,2.00,1.00,3.27,3.115,0.9177,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,288,413,489,489,0,deterministic,0,10656,6,1
20,4020,1,success,589,80,90,500,500,3,26.75,5,2,1,1,0,0.963,2.00,1.00,2.74,3.012,0.8758,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,17,432,493,493,0,deterministic,0,11243,3,1
21,4021,1,success,589,81,90,500,500,3,26.28,7,3,1,1,0,1.143,2.00,1.00,3.20,3.226,0.8095,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,404,411,488,488,0,deterministic,0,11832,2,1
22,4022,1,success,605,91,106,500,500,3,42.16,7,2,1,1,0,2.082,2.00,1.00,1.83,3.551,0.8993,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,281,218,208,281,0,deterministic,0,12421,1,1
23,4023,1,success,586,81,87,500,500,3,17.53,6,2,1,1,0,0.615,2.00,1.00,2.66,3.993,0.9025,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,124,428,30,428,0,deterministic,0,13026,6,1
24,4024,1,success,582,70,83,500,500,3,11.48,5,2,1,1,0,0.405,2.00,1.00,2.99,4.269,0.8635,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,208,99,454,454,0,deterministic,0,13612,2,1
25,4025,1,success,593,85,94,500,500,3,59.44,7,3,1,1,0,2.860,2.00,1.00,2.42,3.251,0.9248,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,494,409,111,494,0,deterministic,0,14194,4,1
26,4026,1,success,599,92,100,500,500,3,47.19,6,2,1,1,0,2.129,2.00,1.00,2.22,4.264,0.9089,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,126,325,433,433,0,deterministic,0,14787,7,1
27,4027,1,success,598,87,99,500,500,3,25.88,6,2,1,1,0,0.963,2.00,1.00,2.66,3.399,0.8951,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,274,169,170,274,0,deterministic,0,15386,6,1
