episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,584,72,85,500,500,3,21.15,6,3,1,1,0,0.742,2.00,1.00,3.03,3.703,0.7979,0.10,0.200,1.00,0.00,1.021,1.153,1.002,1.059,1.087,0.804,1.508,0.594,1.199,11,01111010111111,1.061,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,603,95,104,500,500,3,39.11,6,3,1,1,0,1.784,2.00,1.00,2.64,3.169,0.9210,0.10,0.200,1.00,0.00,1.021,1.153,1.002,1.059,1.087,0.804,1.508,0.594,1.199,11,01111010111111,1.061,10.0,434,28,481,481,0,deterministic,0,585,5,1
3,4003,1,success,586,76,87,500,500,3,46.22,6,3,1,1,0,1.720,2.00,1.00,3.30,2.786,0.8999,0.10,0.200,1.00,0.00,1.021,1.153,1.002,1.059,1.087,0.804,1.508,0.594,1.199,11,01111010111111,1.061,10.0,315,122,338,338,0,deterministic,0,1188,8,1
4,4004,1,success,581,69,82,500,500,3,24.94,7,3,1,1,0,0.882,2.00,1.00,2.44,3.862,0.8275,0.10,0.200,1.00,0.00,1.021,1.153,1.002,1.059,1.087,0.804,1.508,0.594,1.199,11,01111010111111,1.061,10.0,229,291,315,315,0,deterministic,0,1774,4,1
5,4005,1,success,581,72,82,500,500,3,26.20,5,3,1,1,0,0.914,2.00,1.00,2.25,2.447,0.8259,0.10,0.200,1.00,0.00,1.021,1.153,1.002,1.059,1.087,0.804,1.508,0.594,1.199,11,01111010111111,1.061,10.0,494,300,370,494,0,deterministic,0,2355,5,1
6,4006,1,success,589,78,90,500,500,3,31.21,5,2,1,1,0,1.358,2.00,1.00,3.70,3.908,0.9086,0.10,0.200,1.00,0.00,1.021,1.153,1.002,1.059,1.087,0.804,1.508,0.594,1.199,11,01111010111111,1.061,10.0,135,209,354,354,0,deterministic,0,2936,6,1
7,4007,1,success,600,93,101,500,500,3,37.29,6,3,1,1,0,1.420,2.00,1.00,1.91,2.762,0.9313,0.10,0.200,1.00,0.00,1.021,1.153,1.002,1.059,1.087,0.804,1.508,0.594,1.199,11,01111010111111,1.061,10.0,184,76,299,299,0,deterministic,0,3525,5,1
8,4008,1,success,600,92,101,500,500,3,40.70,6,3,1,1,0,1.399,2.00,1.00,4.02,2.351,0.9347,0.10,0.200,1.00,0.00,1.021,1.153,1.002,1.059,1.087,0.804,1.508,0.594,1.199,11,01111010111111,1.061,10.0,429,312,53,429,0,deterministic,0,4125,5,1
9,4009,1,success,601,94,102,500,500,3,37.64,7,4,1,1,0,1.418,2.00,1.00,3.13,2.358,0.9386,0.10,0.200,1.00,0.00,1.021,1.153,1.002,1.059,1.087,0.804,1.508,0.594,1.199,11,01111010111111,1.061,10.0,398,371,295,398,0,deterministic,0,4725,5,1
10,4010,1,success,581,71,82,500,500,3,53.46,7,3,1,1,0,1.939,2.00,1.00,2.49,3.847,0.7998,0.10,0.200,1.00,0.00,1.021,1.153,1.002,1.059,1.087,0.804,1.508,0.594,1.199,11,01111010111111,1.061,10.0,157,70,356,356,0,deterministic,0,5326,6,1
11,4011,1,success,598,88,99,500,500,3,11.94,6,3,1,1,0,0.406,2.00,1.00,3.03,2.780,0.9261,0.10,0.200,1.00,0.00,1.021,1.153,1.002,1.059,1.087,0.804,1.508,0.594,1.199,11,01111010111111,1.061,10.0,480,443,89,480,0,deterministic,0,5907,7,1
12,4012,1,success,589,80,90,500,500,3,13.20,5,3,1,1,0,0.548,2.00,1.00,2.29,2.389,0.9110,0.10,0.200,1.00,0.00,1.021,1.153,1.002,1.059,1.087,0.804,1.508,0.594,1.199,11,01111010111111,1.061,10.0,470,397,275,470,0,deterministic,0,6505,5,1
13,4013,1,success,581,75,82,500,500,3,47.58,6,3,1,1,0,1.767,2.00,1.00,2.54,2.921,0.9181,0.10,0.200,1.00,0.00,1.021,1.153,1.002,1.059,1.087,0.804,1.508,0.594,1.199,11,01111010111111,1.061,10.0,133,2,333,333,0,deterministic,0,7094,4,1
14,4014,1,success,590,81,91,500,500,3,23.16,6,3,1,1,0,1.194,2.00,1.00,4.26,2.764,0.8971,0.10,0.200,1.00,0.00,1.021,1.153,1.002,1.059,1.087,0.804,1.508,0.594,1.199,11,01111010111111,1.061,10.0,468,24,148,468,0,deterministic,0,7675,5,1
15,4015,1,success,592,82,93,500,500,3,48.53,8,3,1,1,0,2.207,2.00,1.00,3.17,3.004,0.9081,0.10,0.200,1.00,0.00,1.021,1.153,1.002,1.059,1.087,0.804,1.508,0.594,1.199,11,01111010111111,1.061,10.0,57,218,446,446,0,deterministic,0,8265,5,1
16,4016,1,success,588,76,89,500,500,3,25.00,5,2,1,1,0,0.936,2.00,1.00,3.58,3.293,0.8933,0.10,0.200,1.00,0.00,1.021,1.153,1.002,1.059,1.087,0.804,1.508,0.594,1.199,11,01111010111111,1.061,10.0,293,462,127,462,0,deterministic,0,8857,7,1
