episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,573,68,74,500,500,3,7.93,6,2,1,1,0,0.371,1.50,1.00,2.17,1.053,0.7815,0.10,0.200,1.00,0.00,0.990,1.187,0.998,0.927,0.906,0.930,1.156,0.673,1.360,11,11111101011110,1.074,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,591,83,92,500,500,3,14.66,5,3,1,1,0,0.892,1.50,1.00,2.92,1.647,0.9142,0.10,0.200,1.00,0.00,0.990,1.187,0.998,0.927,0.906,0.930,1.156,0.673,1.360,11,11111101011110,1.074,10.0,434,28,481,481,0,deterministic,0,574,4,1
3,4003,1,success,585,77,86,500,500,3,17.33,5,2,1,1,0,0.860,1.50,1.00,3.05,1.476,0.8828,0.10,0.200,1.00,0.00,0.990,1.187,0.998,0.927,0.906,0.930,1.156,0.673,1.360,11,11111101011110,1.074,10.0,315,122,338,338,0,deterministic,0,1165,5,1
4,4004,1,success,571,61,72,500,500,3,9.35,5,2,1,1,0,0.441,1.50,1.00,3.66,1.318,0.7947,0.10,0.200,1.00,0.00,0.990,1.187,0.998,0.927,0.906,0.930,1.156,0.673,1.360,11,11111101011110,1.074,10.0,229,291,315,315,0,deterministic,0,1750,0,1
5,4005,1,success,574,69,75,500,500,3,9.82,4,2,1,1,0,0.457,1.50,1.00,3.34,1.533,0.7938,0.10,0.200,1.00,0.00,0.990,1.187,0.998,0.927,0.906,0.930,1.156,0.673,1.360,11,11111101011110,1.074,10.0,494,300,370,494,0,deterministic,0,2321,1,1
6,4006,1,success,588,78,89,500,500,3,11.71,5,2,1,1,0,0.679,1.50,1.00,1.71,1.748,0.8823,0.10,0.200,1.00,0.00,0.990,1.187,0.998,0.927,0.906,0.930,1.156,0.673,1.360,11,11111101011110,1.074,10.0,135,209,354,354,0,deterministic,0,2895,5,1
7,4007,1,success,601,88,102,500,500,3,13.98,5,2,1,1,0,0.710,1.50,1.00,4.31,1.275,0.9055,0.10,0.200,1.00,0.00,0.990,1.187,0.998,0.927,0.906,0.930,1.156,0.673,1.360,11,11111101011110,1.074,10.0,184,76,299,299,0,deterministic,0,3483,3,1
8,4008,1,success,591,83,92,500,500,3,15.26,6,2,1,1,0,0.700,1.50,1.00,3.90,1.354,0.9238,0.10,0.200,1.00,0.00,0.990,1.187,0.998,0.927,0.906,0.930,1.156,0.673,1.360,11,11111101011110,1.074,10.0,429,312,53,429,0,deterministic,0,4084,4,1
9,4009,1,success,594,86,95,500,500,3,14.12,5,2,1,1,0,0.709,1.50,1.00,3.72,1.395,0.9202,0.10,0.200,1.00,0.00,0.990,1.187,0.998,0.927,0.906,0.930,1.156,0.673,1.360,11,11111101011110,1.074,10.0,398,371,295,398,0,deterministic,0,4675,5,1
10,4010,1,success,567,56,68,500,500,3,20.05,6,2,1,1,0,0.969,1.50,1.00,3.29,1.526,0.7821,0.10,0.200,1.00,0.00,0.990,1.187,0.998,0.927,0.906,0.930,1.156,0.673,1.360,11,11111101011110,1.074,10.0,157,70,356,356,0,deterministic,0,5269,9,1
