episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,592,88,93,500,500,3,15.87,6,2,1,1,0,0.371,3.00,1.00,3.23,2.903,0.7725,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,591,85,92,500,500,3,29.33,7,3,1,1,0,0.892,3.00,1.00,2.04,2.664,0.9256,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,434,28,481,481,0,deterministic,0,593,3,1
3,4003,1,success,589,82,90,500,500,3,34.67,6,2,1,1,0,0.860,3.00,1.00,2.77,3.422,0.8850,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,315,122,338,338,0,deterministic,0,1184,4,1
4,4004,1,success,586,81,87,500,500,3,18.70,6,2,1,1,0,0.441,3.00,1.00,3.29,3.294,0.7921,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,229,291,315,315,0,deterministic,0,1773,3,1
5,4005,1,success,583,77,84,500,500,3,19.65,6,2,1,1,0,0.457,3.00,1.00,2.94,3.153,0.8092,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,494,300,370,494,0,deterministic,0,2359,9,1
6,4006,1,success,592,83,93,500,500,3,23.41,5,2,1,1,0,0.679,3.00,1.00,1.93,2.734,0.8992,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,135,209,354,354,0,deterministic,0,2942,2,1
7,4007,1,success,598,91,99,500,500,3,27.97,7,3,1,1,0,0.710,3.00,1.00,2.82,2.944,0.9209,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,184,76,299,299,0,deterministic,0,3534,4,1
8,4008,1,success,600,93,101,500,500,3,30.53,6,3,1,1,0,0.700,3.00,1.00,3.46,2.773,0.9296,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,429,312,53,429,0,deterministic,0,4132,2,1
9,4009,1,success,601,94,102,500,500,3,28.23,6,3,1,1,0,0.709,3.00,1.00,2.82,2.984,0.9233,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,398,371,295,398,0,deterministic,0,4732,2,1
10,4010,1,success,579,69,80,500,500,3,40.09,6,2,1,1,0,0.969,3.00,1.00,2.65,3.303,0.7945,0.10,0.200,1.00,0.00,1.018,0.932,1.169,0.845,1.042,1.101,1.480,0.584,1.280,10,10011110101111,0.973,10.0,157,70,356,356,0,deterministic,0,5333,3,1
