episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,584,76,85,500,500,3,10.58,5,2,1,1,0,0.742,1.00,1.00,2.28,1.560,0.7562,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,600,87,101,500,500,3,19.55,3,2,1,1,0,1.784,1.00,1.00,3.96,1.390,0.9105,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,434,28,481,481,0,deterministic,0,585,5,1
3,4003,1,success,599,90,100,500,500,3,23.11,5,3,1,1,0,1.720,1.00,1.00,3.06,1.703,0.8498,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,315,122,338,338,0,deterministic,0,1185,5,1
4,4004,1,success,583,77,84,500,500,3,12.47,3,2,1,1,0,0.882,1.00,1.00,1.66,1.429,0.7654,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,229,291,315,315,0,deterministic,0,1784,4,1
5,4005,1,success,576,70,77,500,500,3,13.10,5,3,1,1,0,0.914,1.00,1.00,2.01,1.375,0.7904,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,494,300,370,494,0,deterministic,0,2367,7,1
6,4006,1,success,591,83,92,500,500,3,15.61,3,2,1,1,0,1.358,1.00,1.00,2.29,1.365,0.8914,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,135,209,354,354,0,deterministic,0,2943,3,1
7,4007,1,success,609,98,110,500,500,3,18.65,3,2,1,1,0,1.420,1.00,1.00,2.06,1.371,0.9082,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,184,76,299,299,0,deterministic,0,3534,4,1
8,4008,1,success,599,92,100,500,500,3,20.35,4,3,1,1,1,1.399,1.00,1.00,1.66,1.228,0.9322,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,429,312,53,429,0,deterministic,0,4143,3,1
9,4009,1,success,602,92,103,500,500,3,18.82,4,2,1,1,0,1.418,1.00,1.00,2.46,1.283,0.9138,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,398,371,295,398,0,deterministic,0,4742,2,1
10,4010,1,success,593,77,94,500,500,3,26.73,5,3,1,1,0,1.939,1.00,1.00,3.14,1.874,0.7365,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,157,70,356,356,0,deterministic,0,5344,4,1
11,4011,1,success,596,90,97,500,500,3,5.97,4,2,1,1,0,0.406,1.00,1.00,1.56,1.280,0.9072,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,480,443,89,480,0,deterministic,0,5937,7,1
12,4012,1,success,591,86,92,500,500,3,6.60,3,2,1,1,0,0.548,1.00,1.00,1.54,1.302,0.8587,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,470,397,275,470,0,deterministic,0,6533,3,1
13,4013,1,success,588,77,89,500,500,3,23.79,4,3,1,0,0,1.767,1.00,1.00,2.08,1.597,0.8807,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,133,2,333,333,0,deterministic,0,7124,4,1
14,4014,1,success,594,88,95,500,500,3,11.58,3,2,1,1,0,1.194,1.00,1.00,1.86,1.416,0.8852,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,468,24,148,468,0,deterministic,0,7712,2,1
15,4015,1,success,589,79,90,500,500,3,24.26,4,3,1,1,0,2.207,1.00,1.00,2.29,1.502,0.8792,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,57,218,446,446,0,deterministic,0,8306,6,1
16,4016,1,success,590,82,91,500,500,3,12.50,3,2,1,1,0,0.936,1.00,1.00,1.65,1.429,0.8785,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,293,462,127,462,0,deterministic,0,8895,5,1
17,4017,1,success,589,79,90,500,500,3,9.39,3,2,1,1,0,0.741,1.00,1.00,2.36,1.367,0.9120,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,437,320,378,437,0,deterministic,0,9485,5,1
18,4018,1,success,601,91,102,500,500,3,16.97,3,2,1,1,0,1.342,1.00,1.00,2.97,1.358,0.8954,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,240,420,162,420,0,deterministic,0,10074,4,1
19,4019,1,success,591,85,92,500,500,3,12.90,3,2,1,1,0,1.122,1.00,1.00,4.43,1.440,0.8987,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,288,413,489,489,0,deterministic,0,10675,5,1
20,4020,1,success,587,77,88,500,500,3,13.38,3,2,1,1,0,0.963,1.00,1.00,1.80,1.460,0.8297,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,17,432,493,493,0,deterministic,0,11266,6,1
21,4021,1,success,583,74,84,500,500,3,13.14,3,2,1,1,0,1.143,1.00,1.00,3.10,1.458,0.7460,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,404,411,488,488,0,deterministic,0,11853,3,1
22,4022,1,success,600,86,101,500,500,3,21.08,3,2,1,1,0,2.082,1.00,1.00,2.34,1.472,0.8859,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,281,218,208,281,0,deterministic,0,12436,6,1
23,4023,1,success,578,71,79,500,500,3,8.77,3,2,1,1,0,0.615,1.00,1.00,3.16,1.463,0.8608,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,124,428,30,428,0,deterministic,0,13036,6,1
24,4024,1,success,580,72,81,500,500,3,5.74,5,2,1,1,0,0.405,1.00,1.00,1.89,1.111,0.8623,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,208,99,454,454,0,deterministic,0,13614,4,1
25,4025,1,success,603,88,104,500,500,3,29.72,4,3,1,1,0,2.860,1.00,1.00,2.10,1.534,0.9063,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,494,409,111,494,0,deterministic,0,14194,4,1
26,4026,1,success,600,92,101,500,500,3,23.59,3,2,1,1,0,2.129,1.00,1.00,3.60,1.444,0.8889,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,126,325,433,433,0,deterministic,0,14797,7,1
27,4027,1,success,598,86,99,500,500,3,12.94,5,2,1,1,0,0.963,1.00,1.00,2.19,1.818,0.8703,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,274,169,170,274,0,deterministic,0,15397,7,1
28,4028,1,success,600,87,101,500,500,3,18.25,4,3,1,1,0,1.425,1.00,1.00,3.42,1.506,0.7765,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,445,231,150,445,0,deterministic,0,15995,5,1
29,4029,1,success,602,89,103,500,500,3,26.89,4,3,1,1,0,1.981,1.00,1.00,2.75,1.634,0.8906,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,63,252,246,252,0,deterministic,0,16595,5,1
30,4030,1,success,597,87,98,500,500,3,7.46,3,2,1,1,0,0.544,1.00,1.00,1.64,1.339,0.8687,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,214,105,174,214,0,deterministic,0,17197,7,1
31,4031,1,success,600,96,101,500,500,3,6.32,3,2,1,1,0,0.640,1.00,1.00,1.43,1.290,0.9181,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,69,318,373,373,0,deterministic,0,17794,4,1
32,4032,1,success,601,92,102,500,500,3,19.68,4,3,1,1,0,1.810,1.00,1.00,2.09,1.283,0.9099,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,148,398,460,460,0,deterministic,0,18394,4,1
33,4033,1,success,591,80,92,500,500,3,34.71,4,3,1,0,0,2.746,1.00,1.00,2.34,1.597,0.8782,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,234,5,266,266,0,deterministic,0,18995,5,1
34,4034,1,success,584,79,85,500,500,3,6.11,3,2,1,1,0,0.449,1.00,1.00,1.82,1.500,0.7929,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,487,452,63,487,0,deterministic,0,19586,6,1
35,4035,1,success,581,71,82,500,500,3,10.61,3,2,1,1,0,0.809,1.00,1.00,1.95,1.373,0.8462,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,272,2,170,272,0,deterministic,0,20170,0,1
36,4036,1,success,584,75,85,500,500,3,11.40,5,2,1,1,0,0.862,1.00,1.00,2.89,1.326,0.7348,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,264,151,93,264,0,deterministic,0,20751,1,1
37,4037,1,success,593,84,94,500,500,3,31.32,4,3,1,1,0,2.464,1.00,1.00,1.99,1.485,0.8576,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,382,394,412,412,0,deterministic,0,21335,5,1
38,4038,1,success,594,86,95,500,500,3,14.06,3,2,1,1,0,1.098,1.00,1.00,1.66,1.361,0.9189,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,209,222,259,259,0,deterministic,0,21928,8,1
39,4039,1,success,591,81,92,500,500,3,15.38,5,2,1,1,0,1.124,1.00,1.00,2.17,1.524,0.8980,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,82,39,354,354,0,deterministic,0,22522,2,1
