episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,573,69,74,500,500,3,21.15,8,2,1,1,0,0.742,2.00,1.00,3.32,4.578,0.7655,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,596,79,97,500,500,3,39.11,5,2,1,1,0,1.784,2.00,1.00,3.08,4.657,0.9259,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,434,28,481,481,0,deterministic,0,574,4,1
3,4003,1,success,587,71,88,500,500,3,46.22,7,3,1,1,1,1.720,2.00,1.00,4.48,2.928,0.8936,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,315,122,338,338,0,deterministic,0,1170,0,1
4,4004,1,success,575,64,76,500,500,3,24.94,9,3,1,1,0,0.882,2.00,1.00,3.30,4.722,0.7999,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,229,291,315,315,0,deterministic,0,1757,7,1
5,4005,1,success,581,77,82,500,500,3,26.20,7,2,1,1,0,0.914,2.00,1.00,2.33,4.518,0.7984,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,494,300,370,494,0,deterministic,0,2332,2,1
6,4006,1,success,583,77,84,500,500,3,31.21,8,2,1,1,0,1.358,2.00,1.00,2.33,5.182,0.8933,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,135,209,354,354,0,deterministic,0,2913,3,1
7,4007,1,success,599,88,100,500,500,3,37.29,7,3,1,1,0,1.420,2.00,1.00,4.01,3.514,0.9252,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,184,76,299,299,0,deterministic,0,3496,6,1
8,4008,1,success,593,79,94,500,500,3,40.70,6,3,1,1,0,1.399,2.00,1.00,3.52,3.325,0.9375,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,429,312,53,429,0,deterministic,0,4095,5,1
9,4009,1,success,597,83,98,500,500,3,37.64,7,3,1,1,0,1.418,2.00,1.00,3.64,3.226,0.9331,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,398,371,295,398,0,deterministic,0,4688,8,1
10,4010,1,success,575,69,76,500,500,3,53.46,7,2,1,1,0,1.939,2.00,1.00,2.86,5.193,0.8046,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,157,70,356,356,0,deterministic,0,5285,5,1
11,4011,1,success,584,79,85,500,500,3,11.94,8,2,1,1,0,0.406,2.00,1.00,2.67,4.433,0.9111,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,480,443,89,480,0,deterministic,0,5860,0,1
12,4012,1,success,588,77,89,500,500,3,13.20,9,3,1,1,0,0.548,2.00,1.00,3.02,3.565,0.9084,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,470,397,275,470,0,deterministic,0,6444,4,1
13,4013,1,success,590,70,91,500,500,3,47.58,5,2,1,1,0,1.767,2.00,1.00,3.54,4.426,0.9034,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,133,2,333,333,0,deterministic,0,7032,2,1
14,4014,1,success,590,79,91,500,500,3,23.16,6,3,1,1,1,1.194,2.00,1.00,3.02,3.107,0.8914,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,468,24,148,468,0,deterministic,0,7622,2,1
