episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,584,72,85,500,500,3,7.93,5,2,1,1,0,0.371,1.50,1.00,1.97,4.303,0.7883,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,602,94,103,500,500,3,14.66,5,2,1,1,0,0.892,1.50,1.00,2.57,4.396,0.9359,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,434,28,481,481,0,deterministic,0,585,5,1
3,4003,1,success,590,78,91,500,500,3,17.33,7,2,1,1,0,0.860,1.50,1.00,3.30,4.285,0.8670,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,315,122,338,338,0,deterministic,0,1187,7,1
4,4004,1,success,578,65,79,500,500,3,9.35,6,2,1,1,0,0.441,1.50,1.00,3.49,4.095,0.7899,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,229,291,315,315,0,deterministic,0,1777,7,1
5,4005,1,success,576,71,77,500,500,3,9.82,5,2,1,1,0,0.457,1.50,1.00,1.82,4.078,0.8024,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,494,300,370,494,0,deterministic,0,2355,5,1
6,4006,1,success,593,85,94,500,500,3,11.71,6,2,1,1,0,0.679,1.50,1.00,4.57,4.306,0.9087,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,135,209,354,354,0,deterministic,0,2931,1,1
7,4007,1,success,601,89,102,500,500,3,13.98,6,2,1,1,0,0.710,1.50,1.00,3.28,4.359,0.9060,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,184,76,299,299,0,deterministic,0,3524,4,1
8,4008,1,success,603,88,104,500,500,3,15.26,6,2,1,1,0,0.700,1.50,1.00,2.91,4.304,0.9311,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,429,312,53,429,0,deterministic,0,4125,5,1
9,4009,1,success,600,88,101,500,500,3,14.12,6,2,1,1,0,0.709,1.50,1.00,3.14,3.943,0.9163,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,398,371,295,398,0,deterministic,0,4728,8,1
10,4010,1,success,580,64,81,500,500,3,20.05,6,2,1,1,0,0.969,1.50,1.00,5.08,3.846,0.8132,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,157,70,356,356,0,deterministic,0,5328,8,1
11,4011,1,success,588,78,89,500,500,3,4.48,5,2,1,1,0,0.203,1.50,1.00,4.45,3.999,0.9229,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,480,443,89,480,0,deterministic,0,5908,8,1
12,4012,1,success,588,79,89,500,500,3,4.95,6,2,1,1,0,0.274,1.50,1.00,3.09,4.134,0.8808,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,470,397,275,470,0,deterministic,0,6496,6,1
