episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,584,72,85,500,500,3,10.58,5,2,1,1,0,0.371,2.00,1.00,1.97,4.274,0.7879,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,600,95,101,500,500,3,19.55,7,2,1,1,0,0.892,2.00,1.00,2.68,3.854,0.9311,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,434,28,481,481,0,deterministic,0,585,5,1
3,4003,1,success,591,78,92,500,500,3,23.11,5,2,1,1,0,0.860,2.00,1.00,3.29,4.041,0.8761,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,315,122,338,338,0,deterministic,0,1185,5,1
4,4004,1,success,581,65,82,500,500,3,12.47,6,2,1,1,0,0.441,2.00,1.00,4.14,4.373,0.8064,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,229,291,315,315,0,deterministic,0,1776,6,1
5,4005,1,success,578,65,79,500,500,3,13.10,7,2,1,1,0,0.457,2.00,1.00,4.40,4.335,0.7954,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,494,300,370,494,0,deterministic,0,2357,7,1
6,4006,1,success,591,77,92,500,500,3,15.61,5,2,1,1,0,0.679,2.00,1.00,4.60,3.573,0.9084,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,135,209,354,354,0,deterministic,0,2935,5,1
7,4007,1,success,602,88,103,500,500,3,18.65,7,2,1,1,0,0.710,2.00,1.00,3.83,4.265,0.9152,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,184,76,299,299,0,deterministic,0,3526,6,1
8,4008,1,success,588,81,89,500,500,3,20.35,6,2,1,1,0,0.700,2.00,1.00,3.98,3.860,0.9245,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,429,312,53,429,0,deterministic,0,4128,8,1
9,4009,1,success,601,87,102,500,500,3,18.82,6,2,1,1,0,0.709,2.00,1.00,3.46,3.509,0.9308,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,398,371,295,398,0,deterministic,0,4716,6,1
10,4010,1,success,582,70,83,500,500,3,26.73,5,2,1,1,0,0.969,2.00,1.00,3.98,4.475,0.7915,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,157,70,356,356,0,deterministic,0,5317,7,1
11,4011,1,success,593,91,94,500,500,3,5.97,4,1,1,1,0,0.203,2.00,1.00,2.10,4.066,0.9178,0.10,0.200,1.00,0.00,1.048,1.102,0.968,1.064,1.066,1.037,1.624,0.606,1.421,11,11111101101011,1.041,10.0,480,443,89,480,0,deterministic,0,5899,9,1
