episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,585,73,86,500,500,3,10.58,6,3,1,1,0,0.742,1.00,1.00,4.59,2.739,0.7936,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,592,79,93,500,500,3,19.55,5,3,1,1,0,1.784,1.00,1.00,4.51,2.200,0.9287,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,434,28,481,481,0,deterministic,0,586,6,1
3,4003,1,success,579,71,80,500,500,3,23.11,6,4,1,1,0,1.720,1.00,1.00,3.49,2.320,0.8974,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,315,122,338,338,0,deterministic,0,1178,8,1
4,4004,1,success,568,62,69,500,500,3,12.47,5,2,1,1,0,0.882,1.00,1.00,4.35,3.285,0.8248,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,229,291,315,315,0,deterministic,0,1757,7,1
5,4005,1,success,580,68,81,500,500,3,13.10,6,3,1,1,0,0.914,1.00,1.00,4.16,2.695,0.8125,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,494,300,370,494,0,deterministic,0,2325,5,1
6,4006,1,success,591,76,92,500,500,3,15.61,7,3,1,1,0,1.358,1.00,1.00,3.88,2.658,0.9087,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,135,209,354,354,0,deterministic,0,2905,5,1
7,4007,1,success,602,88,103,500,500,3,18.65,7,3,1,1,0,1.420,1.00,1.00,1.98,2.275,0.9291,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,184,76,299,299,0,deterministic,0,3496,6,1
8,4008,1,success,588,76,89,500,500,3,20.35,6,4,1,1,0,1.399,1.00,1.00,3.25,2.391,0.9382,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,429,312,53,429,0,deterministic,0,4098,8,1
9,4009,1,success,601,87,102,500,500,3,18.82,6,4,1,1,0,1.418,1.00,1.00,3.07,2.984,0.9376,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,398,371,295,398,0,deterministic,0,4686,6,1
10,4010,1,success,583,66,84,500,500,3,26.73,6,3,1,1,0,1.939,1.00,1.00,1.95,3.734,0.7906,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,157,70,356,356,0,deterministic,0,5287,7,1
11,4011,1,success,592,85,93,500,500,3,5.97,5,3,1,1,0,0.406,1.00,1.00,1.99,3.084,0.9315,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,480,443,89,480,0,deterministic,0,5870,0,1
12,4012,1,success,592,79,93,500,500,3,6.60,6,2,1,1,0,0.548,1.00,1.00,4.32,2.863,0.9063,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,470,397,275,470,0,deterministic,0,6462,2,1
13,4013,1,success,583,70,84,500,500,3,23.79,6,3,1,1,0,1.767,1.00,1.00,3.43,2.306,0.9167,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,133,2,333,333,0,deterministic,0,7054,4,1
14,4014,1,success,589,76,90,500,500,3,11.58,5,3,1,1,0,1.194,1.00,1.00,4.54,3.625,0.9043,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,468,24,148,468,0,deterministic,0,7637,7,1
15,4015,1,success,581,69,82,500,500,3,24.26,7,4,1,0,0,2.207,1.00,1.00,3.94,2.514,0.9108,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,57,218,446,446,0,deterministic,0,8226,6,1
16,4016,1,success,578,72,79,500,500,3,12.50,4,2,1,1,0,0.936,1.00,1.00,5.33,2.927,0.8913,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,293,462,127,462,0,deterministic,0,8807,7,1
17,4017,1,success,593,76,94,500,500,3,9.39,8,2,1,1,0,0.741,1.00,1.00,4.66,2.965,0.9221,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,437,320,378,437,0,deterministic,0,9385,5,1
18,4018,1,success,588,82,89,500,500,3,16.97,7,3,1,1,0,1.342,1.00,1.00,4.41,2.867,0.9140,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,240,420,162,420,0,deterministic,0,9978,8,1
19,4019,1,success,590,81,91,500,500,3,12.90,7,3,1,1,0,1.122,1.00,1.00,1.69,2.838,0.9201,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,288,413,489,489,0,deterministic,0,10566,6,1
20,4020,1,success,580,69,81,500,500,3,13.38,6,4,1,1,0,0.963,1.00,1.00,3.56,2.655,0.8764,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,17,432,493,493,0,deterministic,0,11156,6,1
21,4021,1,success,579,65,80,500,500,3,13.14,5,3,1,1,0,1.143,1.00,1.00,3.48,2.876,0.8184,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,404,411,488,488,0,deterministic,0,11736,6,1
22,4022,1,success,592,79,93,500,500,3,21.08,6,4,1,1,0,2.082,1.00,1.00,1.61,2.602,0.8957,0.10,0.200,1.00,0.00,1.016,1.068,1.127,1.037,0.936,0.914,1.101,0.627,1.260,12,11110011111111,1.027,10.0,281,218,208,281,0,deterministic,0,12315,5,1
