episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,594,89,95,500,500,3,10.58,4,3,1,0,0,0.371,2.00,1.00,2.76,0.289,0.7087,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,601,95,102,500,500,3,19.55,5,2,1,1,0,0.892,2.00,1.00,1.52,0.325,0.8894,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,434,28,481,481,0,deterministic,0,595,5,1
3,4003,1,success,602,87,103,500,500,3,23.11,3,2,1,0,0,0.860,2.00,1.00,3.13,0.365,0.8009,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,315,122,338,338,0,deterministic,0,1196,6,1
4,4004,1,success,591,79,92,500,500,3,12.47,3,2,1,1,0,0.441,2.00,1.00,3.64,0.477,0.6631,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,229,291,315,315,0,deterministic,0,1798,8,1
5,4005,1,success,590,78,91,500,500,3,13.10,3,2,1,1,0,0.457,2.00,1.00,3.72,0.321,0.7349,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,494,300,370,494,0,deterministic,0,2389,9,1
6,4006,1,success,596,88,97,500,500,3,15.61,3,2,1,1,0,0.679,2.00,1.00,2.11,0.309,0.8606,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,135,209,354,354,0,deterministic,0,2979,9,1
7,4007,1,success,608,99,109,500,500,3,18.65,3,2,1,0,0,0.710,2.00,1.00,2.33,0.342,0.8617,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,184,76,299,299,0,deterministic,0,3575,5,1
8,4008,1,success,622,113,123,500,500,3,20.35,4,2,1,1,0,0.700,2.00,1.00,3.40,0.363,0.8899,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,429,312,53,429,0,deterministic,0,4183,3,1
9,4009,1,success,611,102,112,500,500,3,18.82,5,2,1,1,0,0.709,2.00,1.00,3.89,0.380,0.8927,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,398,371,295,398,0,deterministic,0,4805,5,1
10,4010,1,success,592,79,93,500,500,3,26.73,4,3,1,1,0,0.969,2.00,1.00,3.33,0.488,0.7318,0.10,0.200,1.00,0.00,1.059,1.121,0.952,1.111,1.102,1.011,1.119,0.620,1.369,11,11111101111001,1.048,10.0,157,70,356,356,0,deterministic,0,5416,6,1
