episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,584,71,85,500,500,3,5.29,7,2,1,1,0,0.371,1.00,1.00,3.23,4.501,0.7794,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,592,79,93,500,500,3,9.78,7,3,1,1,0,0.892,1.00,1.00,3.49,3.335,0.9311,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,434,28,481,481,0,deterministic,0,585,5,1
3,4003,1,success,580,73,81,500,500,3,11.56,8,2,1,1,0,0.860,1.00,1.00,3.10,4.659,0.8833,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,315,122,338,338,0,deterministic,0,1177,7,1
4,4004,1,success,575,64,76,500,500,3,6.23,7,2,1,1,0,0.441,1.00,1.00,3.51,4.372,0.7920,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,229,291,315,315,0,deterministic,0,1757,7,1
5,4005,1,success,578,73,79,500,500,3,6.55,6,2,1,1,0,0.457,1.00,1.00,2.92,4.133,0.7902,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,494,300,370,494,0,deterministic,0,2332,2,1
6,4006,1,success,577,70,78,500,500,3,7.80,7,2,1,1,0,0.679,1.00,1.00,3.02,4.742,0.8913,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,135,209,354,354,0,deterministic,0,2910,0,1
7,4007,1,success,589,81,90,500,500,3,9.32,9,3,1,1,0,0.710,1.00,1.00,3.49,4.538,0.9174,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,184,76,299,299,0,deterministic,0,3487,7,1
8,4008,1,success,591,79,92,500,500,3,10.18,9,3,1,1,0,0.700,1.00,1.00,3.48,3.106,0.9343,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,429,312,53,429,0,deterministic,0,4076,6,1
9,4009,1,success,591,83,92,500,500,3,9.41,7,2,1,1,0,0.709,1.00,1.00,3.94,4.308,0.9197,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,398,371,295,398,0,deterministic,0,4667,7,1
10,4010,1,success,566,62,67,500,500,3,13.36,7,2,1,1,0,0.969,1.00,1.00,2.98,5.173,0.7569,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,157,70,356,356,0,deterministic,0,5258,8,1
11,4011,1,success,591,81,92,500,500,3,2.99,7,3,1,1,0,0.203,1.00,1.00,3.42,2.673,0.9260,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,480,443,89,480,0,deterministic,0,5824,4,1
12,4012,1,success,579,75,80,500,500,3,3.30,7,3,1,1,0,0.274,1.00,1.00,2.96,3.000,0.9054,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,470,397,275,470,0,deterministic,0,6415,5,1
13,4013,1,success,583,71,84,500,500,3,11.90,8,2,1,1,0,0.884,1.00,1.00,4.86,3.993,0.9036,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,133,2,333,333,0,deterministic,0,6994,4,1
14,4014,1,success,589,77,90,500,500,3,5.79,8,3,1,1,0,0.597,1.00,1.00,3.50,3.281,0.8937,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,468,24,148,468,0,deterministic,0,7577,7,1
15,4015,1,success,582,66,83,500,500,3,12.13,7,2,1,1,0,1.104,1.00,1.00,3.22,4.665,0.8876,0.10,0.200,1.00,0.00,0.946,0.990,0.842,0.915,0.896,1.085,1.638,0.607,1.098,12,11101011111111,0.996,10.0,57,218,446,446,0,deterministic,0,8166,6,1
