episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,574,69,75,500,500,3,10.58,6,2,1,1,0,0.742,1.00,1.00,3.35,2.975,0.7878,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,598,89,99,500,500,3,19.55,8,3,1,1,0,1.784,1.00,1.00,3.76,2.446,0.9284,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,434,28,481,481,0,deterministic,0,575,5,1
3,4003,1,success,588,78,89,500,500,3,23.11,7,3,1,1,0,1.720,1.00,1.00,3.85,2.405,0.8872,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,315,122,338,338,0,deterministic,0,1173,3,1
4,4004,1,success,575,68,76,500,500,3,12.47,6,2,1,1,0,0.882,1.00,1.00,2.77,3.076,0.8014,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,229,291,315,315,0,deterministic,0,1761,1,1
5,4005,1,success,577,65,78,500,500,3,13.10,6,3,1,1,0,0.914,1.00,1.00,4.17,2.584,0.8209,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,494,300,370,494,0,deterministic,0,2336,6,1
6,4006,1,success,590,78,91,500,500,3,15.61,6,2,1,1,0,1.358,1.00,1.00,3.61,2.647,0.9107,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,135,209,354,354,0,deterministic,0,2913,3,1
7,4007,1,success,603,97,104,500,500,3,18.65,7,3,1,1,0,1.420,1.00,1.00,3.63,2.508,0.9165,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,184,76,299,299,0,deterministic,0,3503,3,1
8,4008,1,success,597,91,98,500,500,3,20.35,7,3,1,1,0,1.399,1.00,1.00,3.59,2.183,0.9337,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,429,312,53,429,0,deterministic,0,4106,6,1
9,4009,1,success,602,96,103,500,500,3,18.82,7,3,1,1,0,1.418,1.00,1.00,4.06,2.187,0.9307,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,398,371,295,398,0,deterministic,0,4703,3,1
10,4010,1,success,582,74,83,500,500,3,26.73,7,3,1,1,0,1.939,1.00,1.00,3.53,4.078,0.7756,0.10,0.200,1.00,0.00,1.023,0.933,1.033,1.173,1.137,0.840,1.391,0.667,1.162,11,11101111010111,0.973,10.0,157,70,356,356,0,deterministic,0,5305,5,1
