episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,583,77,84,500,500,3,15.87,5,2,1,1,0,0.371,3.00,1.00,2.67,1.231,0.7621,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,598,88,99,500,500,3,29.33,3,2,1,1,0,0.892,3.00,1.00,4.03,1.336,0.9159,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,434,28,481,481,0,deterministic,0,584,4,1
3,4003,1,success,591,86,92,500,500,3,34.67,5,2,1,1,0,0.860,3.00,1.00,1.68,1.339,0.8870,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,315,122,338,338,0,deterministic,0,1182,2,1
4,4004,1,success,581,72,82,500,500,3,18.70,4,2,1,1,0,0.441,3.00,1.00,2.55,1.079,0.7790,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,229,291,315,315,0,deterministic,0,1773,3,1
5,4005,1,success,575,69,76,500,500,3,19.65,3,2,1,1,0,0.457,3.00,1.00,1.84,1.408,0.7864,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,494,300,370,494,0,deterministic,0,2354,4,1
6,4006,1,success,584,75,85,500,500,3,23.41,7,3,1,1,0,0.679,3.00,1.00,4.15,1.204,0.8980,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,135,209,354,354,0,deterministic,0,2929,9,1
7,4007,1,success,599,90,100,500,500,3,27.97,3,2,1,1,0,0.710,3.00,1.00,1.40,1.277,0.9035,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,184,76,299,299,0,deterministic,0,3513,3,1
8,4008,1,success,600,94,101,500,500,3,30.53,3,2,1,1,0,0.700,3.00,1.00,1.59,1.193,0.9301,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,429,312,53,429,0,deterministic,0,4112,2,1
9,4009,1,success,602,93,103,500,500,3,28.23,3,2,1,1,0,0.709,3.00,1.00,2.15,1.364,0.9087,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,398,371,295,398,0,deterministic,0,4712,2,1
10,4010,1,success,581,75,82,500,500,3,40.09,5,2,1,1,0,0.969,3.00,1.00,3.81,1.630,0.7306,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,157,70,356,356,0,deterministic,0,5314,4,1
11,4011,1,success,600,88,101,500,500,3,8.96,3,2,1,1,0,0.203,3.00,1.00,1.71,1.448,0.8954,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,480,443,89,480,0,deterministic,0,5895,5,1
12,4012,1,success,589,79,90,500,500,3,9.90,5,2,1,1,0,0.274,3.00,1.00,2.35,1.289,0.8607,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,470,397,275,470,0,deterministic,0,6495,5,1
13,4013,1,success,581,76,82,500,500,3,35.69,4,3,1,1,0,0.884,3.00,1.00,3.15,1.422,0.8793,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,133,2,333,333,0,deterministic,0,7084,4,1
14,4014,1,success,599,90,100,500,500,3,17.37,5,2,1,1,0,0.597,3.00,1.00,2.06,1.369,0.8838,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,468,24,148,468,0,deterministic,0,7665,5,1
15,4015,1,success,590,79,91,500,500,3,36.39,3,2,1,1,0,1.104,3.00,1.00,1.91,1.395,0.8813,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,57,218,446,446,0,deterministic,0,8264,4,1
16,4016,1,success,589,82,90,500,500,3,18.75,6,2,1,1,0,0.468,3.00,1.00,1.97,0.990,0.8802,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,293,462,127,462,0,deterministic,0,8854,4,1
17,4017,1,success,590,80,91,500,500,3,14.08,4,2,1,1,0,0.371,3.00,1.00,3.13,1.308,0.9167,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,437,320,378,437,0,deterministic,0,9443,3,1
18,4018,1,success,599,90,100,500,500,3,25.46,5,2,1,1,0,0.671,3.00,1.00,3.88,1.197,0.9027,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,240,420,162,420,0,deterministic,0,10033,3,1
19,4019,1,success,602,89,103,500,500,3,19.34,3,2,1,1,0,0.561,3.00,1.00,3.21,1.317,0.9015,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,288,413,489,489,0,deterministic,0,10632,2,1
20,4020,1,success,586,80,87,500,500,3,20.06,3,2,1,1,0,0.481,3.00,1.00,1.35,1.380,0.8375,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,17,432,493,493,0,deterministic,0,11234,4,1
21,4021,1,success,580,74,81,500,500,3,19.71,3,2,1,1,0,0.571,3.00,1.00,2.22,1.428,0.8130,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,404,411,488,488,0,deterministic,0,11820,0,1
22,4022,1,success,585,78,86,500,500,3,31.62,3,2,1,1,0,1.041,3.00,1.00,3.52,1.306,0.8776,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,281,218,208,281,0,deterministic,0,12400,0,1
23,4023,1,success,579,70,80,500,500,3,13.15,4,2,1,1,0,0.307,3.00,1.00,3.89,1.336,0.8569,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,124,428,30,428,0,deterministic,0,12985,5,1
24,4024,1,success,580,76,81,500,500,3,8.61,4,2,1,1,0,0.202,3.00,1.00,1.84,1.250,0.8500,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,208,99,454,454,0,deterministic,0,13564,4,1
25,4025,1,success,593,85,94,500,500,3,44.58,3,2,1,1,0,1.430,3.00,1.00,2.20,1.386,0.9029,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,494,409,111,494,0,deterministic,0,14144,4,1
26,4026,1,success,598,89,99,500,500,3,35.39,3,2,1,1,0,1.064,3.00,1.00,3.55,1.379,0.8941,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,126,325,433,433,0,deterministic,0,14737,7,1
27,4027,1,success,599,89,100,500,500,3,19.41,5,2,1,1,0,0.481,3.00,1.00,2.20,1.224,0.8951,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,274,169,170,274,0,deterministic,0,15335,5,1
28,4028,1,success,591,81,92,500,500,3,27.38,3,2,1,1,0,0.713,3.00,1.00,3.17,1.323,0.8142,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,445,231,150,445,0,deterministic,0,15934,4,1
29,4029,1,success,589,83,90,500,500,3,40.34,3,2,1,1,0,0.991,3.00,1.00,1.71,1.365,0.8957,0.10,0.200,1.00,0.00,1.036,0.865,1.005,1.010,1.130,1.172,1.846,0.763,1.233,11,11100111110111,0.946,10.0,63,252,246,252,0,deterministic,0,16525,5,1
