episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,639,136,140,500,500,3,7.93,5,1,1,1,0,0.371,1.50,1.00,2.03,6.110,0.7723,0.10,0.200,1.00,0.00,0.987,1.066,0.978,0.856,1.183,0.850,2.017,0.558,1.234,10,01101111001111,1.026,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,624,116,125,500,500,3,14.66,4,1,1,1,0,0.892,1.50,1.00,2.90,5.549,0.9119,0.10,0.200,1.00,0.00,0.987,1.066,0.978,0.856,1.183,0.850,2.017,0.558,1.234,10,01101111001111,1.026,10.0,434,28,481,481,0,deterministic,0,640,0,1
3,4003,1,success,603,94,104,500,500,3,17.33,5,2,1,1,0,0.860,1.50,1.00,2.39,3.103,0.8762,0.10,0.200,1.00,0.00,0.987,1.066,0.978,0.856,1.183,0.850,2.017,0.558,1.234,10,01101111001111,1.026,10.0,315,122,338,338,0,deterministic,0,1264,4,1
4,4004,1,success,614,108,115,500,500,3,9.35,5,2,1,1,0,0.441,1.50,1.00,1.94,1.947,0.8099,0.10,0.200,1.00,0.00,0.987,1.066,0.978,0.856,1.183,0.850,2.017,0.558,1.234,10,01101111001111,1.026,10.0,229,291,315,315,0,deterministic,0,1867,7,1
5,4005,1,success,615,107,116,500,500,3,9.82,5,1,1,1,0,0.457,1.50,1.00,3.01,6.305,0.8057,0.10,0.200,1.00,0.00,0.987,1.066,0.978,0.856,1.183,0.850,2.017,0.558,1.234,10,01101111001111,1.026,10.0,494,300,370,494,0,deterministic,0,2481,1,1
6,4006,1,success,607,103,108,500,500,3,11.71,5,1,1,1,0,0.679,1.50,1.00,1.68,6.222,0.8921,0.10,0.200,1.00,0.00,0.987,1.066,0.978,0.856,1.183,0.850,2.017,0.558,1.234,10,01101111001111,1.026,10.0,135,209,354,354,0,deterministic,0,3096,6,1
7,4007,1,success,633,120,134,500,500,3,13.98,6,2,1,1,0,0.710,1.50,1.00,2.44,4.075,0.9145,0.10,0.200,1.00,0.00,0.987,1.066,0.978,0.856,1.183,0.850,2.017,0.558,1.234,10,01101111001111,1.026,10.0,184,76,299,299,0,deterministic,0,3703,3,1
8,4008,1,success,621,117,122,500,500,3,15.26,4,1,1,1,0,0.700,1.50,1.00,3.63,4.271,0.9281,0.10,0.200,1.00,0.00,0.987,1.066,0.978,0.856,1.183,0.850,2.017,0.558,1.234,10,01101111001111,1.026,10.0,429,312,53,429,0,deterministic,0,4336,6,1
9,4009,1,success,610,102,111,500,500,3,14.12,5,2,1,1,0,0.709,1.50,1.00,3.04,1.767,0.9264,0.10,0.200,1.00,0.00,0.987,1.066,0.978,0.856,1.183,0.850,2.017,0.558,1.234,10,01101111001111,1.026,10.0,398,371,295,398,0,deterministic,0,4957,7,1
10,4010,1,success,590,82,91,500,500,3,20.05,5,1,1,1,0,0.969,1.50,1.00,1.87,4.797,0.7865,0.10,0.200,1.00,0.00,0.987,1.066,0.978,0.856,1.183,0.850,2.017,0.558,1.234,10,01101111001111,1.026,10.0,157,70,356,356,0,deterministic,0,5567,7,1
