episode,seed,success,endReason,steps,transitionStep,stepsToLift,holdSteps,holdNeeded,pulses,maxPulseN,contacts,distinctFingers,thumb,palm,forearm,mass,perturbScale,mu,maxPenMm,gripTorqueMean,retShaping,retPhase,retHold,retBonus,retDrop,lenMean,lenIndex,lenMiddle,lenRing,lenPinky,lenThumb,kFingerMean,zetaMean,inertiaScaleMean,activeGroups,mask,handSpanRatio,dtMs,pulseStep1,pulseStep2,pulseStep3,lastPulseStep,pulseActiveAtDrop,head_mode,maxStepTimeout,academyStepAtBegin,phaseAtBegin,warmupSteps
1,4001,1,success,605,93,106,500,500,3,10.58,4,1,1,1,0,0.742,1.00,1.00,3.71,4.432,0.7549,0.10,0.200,1.00,0.00,0.987,1.066,0.978,0.856,1.183,0.850,2.017,0.558,1.234,10,01101111001111,1.026,10.0,282,147,268,282,0,deterministic,0,1,1,1
2,4002,1,success,628,120,129,500,500,3,19.55,5,1,1,1,0,1.784,1.00,1.00,3.25,4.686,0.9104,0.10,0.200,1.00,0.00,0.987,1.066,0.978,0.856,1.183,0.850,2.017,0.558,1.234,10,01101111001111,1.026,10.0,434,28,481,481,0,deterministic,0,606,6,1
3,4003,1,success,621,108,122,500,500,3,23.11,4,1,1,1,0,1.720,1.00,1.00,1.99,3.168,0.8753,0.10,0.200,1.00,0.00,0.987,1.066,0.978,0.856,1.183,0.850,2.017,0.558,1.234,10,01101111001111,1.026,10.0,315,122,338,338,0,deterministic,0,1234,4,1
4,4004,1,success,582,75,83,500,500,3,12.47,4,1,1,1,0,0.882,1.00,1.00,2.73,3.912,0.7903,0.10,0.200,1.00,0.00,0.987,1.066,0.978,0.856,1.183,0.850,2.017,0.558,1.234,10,01101111001111,1.026,10.0,229,291,315,315,0,deterministic,0,1855,5,1
5,4005,1,success,590,82,91,500,500,3,13.10,5,1,1,1,0,0.914,1.00,1.00,2.98,5.396,0.8103,0.10,0.200,1.00,0.00,0.987,1.066,0.978,0.856,1.183,0.850,2.017,0.558,1.234,10,01101111001111,1.026,10.0,494,300,370,494,0,deterministic,0,2437,7,1
6,4006,1,success,606,101,107,500,500,3,15.61,5,1,1,1,0,1.358,1.00,1.00,2.89,6.017,0.8886,0.10,0.200,1.00,0.00,0.987,1.066,0.978,0.856,1.183,0.850,2.017,0.558,1.234,10,01101111001111,1.026,10.0,135,209,354,354,0,deterministic,0,3027,7,1
7,4007,1,success,631,118,132,500,500,3,18.65,5,2,1,1,0,1.420,1.00,1.00,3.52,2.388,0.9132,0.10,0.200,1.00,0.00,0.987,1.066,0.978,0.856,1.183,0.850,2.017,0.558,1.234,10,01101111001111,1.026,10.0,184,76,299,299,0,deterministic,0,3633,3,1
8,4008,1,success,629,124,130,500,500,3,20.35,5,1,1,1,0,1.399,1.00,1.00,4.07,5.997,0.9350,0.10,0.200,1.00,0.00,0.987,1.066,0.978,0.856,1.183,0.850,2.017,0.558,1.234,10,01101111001111,1.026,10.0,429,312,53,429,0,deterministic,0,4264,4,1
9,4009,1,success,636,130,137,500,500,3,18.82,5,2,1,1,0,1.418,1.00,1.00,2.75,1.869,0.9251,0.10,0.200,1.00,0.00,0.987,1.066,0.978,0.856,1.183,0.850,2.017,0.558,1.234,10,01101111001111,1.026,10.0,398,371,295,398,0,deterministic,0,4893,3,1
10,4010,1,success,589,78,90,500,500,3,26.73,5,1,1,1,0,1.939,1.00,1.00,2.47,4.952,0.7791,0.10,0.200,1.00,0.00,0.987,1.066,0.978,0.856,1.183,0.850,2.017,0.558,1.234,10,01101111001111,1.026,10.0,157,70,356,356,0,deterministic,0,5529,9,1
11,4011,1,success,606,102,107,500,500,3,5.97,4,1,1,1,0,0.406,1.00,1.00,2.77,4.669,0.9094,0.10,0.200,1.00,0.00,0.987,1.066,0.978,0.856,1.183,0.850,2.017,0.558,1.234,10,01101111001111,1.026,10.0,480,443,89,480,0,deterministic,0,6118,8,1
