trial,mode,grip,mass,scale,seed,success,endReason,steps,gateStep,transitionStep,liftStart,stepsToLift,holdSteps,pulses,maxPulseN,weightN,contactsEnd,palm,forearm,bottomAboveTop,maxPenMm,maxJointSpeedDeg,nan,gripTorqueMean,retPhase,retHold,retBonus,retDrop,note
1,lift,envelope,0.600,0.00,0,0,maxStep,0,-1,99,99,135,145,1,0.00,5.89,4,1,0,0.0784,1.96,1698,0,0.790,0.00,0.200,0.00,0.00, shapingAgent=0.9298 telescoped=0.9298 forearmEnd=0 gateStep=-1 penWindow n=120 max=1.87mm p95=1.85mm median=1.84mm wall=0.2s stepsPerSec=1449 torque: indexBase k=4.388 lim=2.50 peak=0.537; indexMiddle k=2.100 lim=1.50 peak=0.277; indexEnd k=0.371 lim=0.70 peak=0.066; middleBase k=5.016 lim=2.50 peak=0.017; middleMiddle k=2.297 lim=1.50 peak=0.005; middleEnd k=0.238 lim=0.70 peak=0.001; ringBase k=0.550 lim=2.50 peak=0.102; ringMiddle k=1.059 lim=1.50 peak=0.094; ringEnd k=0.106 lim=0.70 peak=0.039; pinkyBase k=0.679 lim=2.50 peak=0.145; pinkyMiddle k=4000.000 lim=4.00 peak=0.001; pinkyEnd k=0.221 lim=0.70 peak=0.000; thumbBase k=2.618 lim=4.00 peak=0.700; thumbEnd k=2.434 lim=1.50 peak=0.008; wristFlex k=1.01 lim=6.0 peak=0.220; wristPron k=1.37 lim=6.0 peak=0.426; controller: indexBase nocontact cap->-60.0 angle=-50.7 touch=0; indexMiddle nocontact cap->-70.0 angle=-48.5 touch=0; indexEnd stop=-30.6 preload->-42.6 angle=-32.8 touch=1; middleBase nocontact cap->-60.0 angle=-59.8 touch=0; middleMiddle nocontact cap->-70.0 angle=-70.2 touch=0; middleEnd nocontact cap->-30.0 angle=-29.9 touch=0; ringBase nocontact cap->-60.0 angle=-49.2 touch=0; ringMiddle nocontact cap->-70.0 angle=-61.7 touch=0; ringEnd stop=-29.8 preload->-41.8 angle=-19.5 touch=1; pinkyBase stop=-42.8 preload->-54.8 angle=-43.1 touch=1; pinkyMiddle nocontact cap->-70.0 angle=-19.0 touch=0; pinkyEnd nocontact cap->-30.0 angle=-30.0 touch=0; thumbBase stop=-1.8 preload->10.2 angle=-2.0 touch=1; thumbEnd stop=0.9 preload->12.9 angle=12.9 touch=0; palm=yes contacts=4 | objInPalm(mm)=(80, 35, 49) r=25 linkEnds(mm): indexBase=(120, 25, 36) indexMiddle=(117, 42, 40) indexEnd=(104, 53, 43) middleBase=(130, 45, 12) middleMiddle=(111, 68, 14) middleEnd=(88, 74, 17) ringBase=(124, 27, -13) ringMiddle=(116, 48, -11) ringEnd=(102, 60, -8) pinkyBase=(115, 23, -38) pinkyMiddle=(123, 39, -40) pinkyEnd=(119, 59, -39) thumbBase=(42, 45, 46) thumbEnd=(80, 79, 49) palmFace(out mm)=10
DONE
