trial,mode,grip,mass,scale,seed,success,endReason,steps,gateStep,transitionStep,liftStart,stepsToLift,holdSteps,pulses,maxPulseN,weightN,contactsEnd,palm,forearm,bottomAboveTop,maxPenMm,maxJointSpeedDeg,nan,gripTorqueMean,retPhase,retHold,retBonus,retDrop,note
1,lift,envelope,0.600,0.00,0,0,drop,231,-1,151,151,-1,0,0,0.00,5.89,0,0,0,0.0000,1.31,707,0,0.171,0.00,0.000,0.00,-0.20,torque: indexBase k=1.732 lim=2.50 peak=0.226; indexMiddle k=0.949 lim=1.50 peak=0.126; indexEnd k=0.316 lim=0.70 peak=0.040; middleBase k=1.732 lim=2.50 peak=0.398; middleMiddle k=0.949 lim=1.50 peak=0.250; middleEnd k=0.316 lim=0.70 peak=0.044; ringBase k=1.732 lim=2.50 peak=0.105; ringMiddle k=0.949 lim=1.50 peak=0.033; ringEnd k=0.316 lim=0.70 peak=0.011; pinkyBase k=1.732 lim=2.50 peak=0.201; pinkyMiddle k=0.949 lim=1.50 peak=0.061; pinkyEnd k=0.316 lim=0.70 peak=0.013; thumbBase k=3.873 lim=4.00 peak=0.345; thumbEnd k=0.949 lim=1.50 peak=0.076; wristFlex k=3.16 lim=6.0 peak=0.422; wristPron k=3.16 lim=6.0 peak=0.213;
2,lift,envelope,0.600,0.00,1,0,drop,234,-1,150,150,-1,0,0,0.00,5.89,0,1,0,0.0000,1.27,788,0,0.070,0.00,0.000,0.00,-0.20,torque: indexBase k=1.732 lim=2.50 peak=0.326; indexMiddle k=0.949 lim=1.50 peak=0.148; indexEnd k=0.316 lim=0.70 peak=0.051; middleBase k=1.732 lim=2.50 peak=0.446; middleMiddle k=0.949 lim=1.50 peak=0.237; middleEnd k=0.316 lim=0.70 peak=0.040; ringBase k=1.732 lim=2.50 peak=0.114; ringMiddle k=0.949 lim=1.50 peak=0.038; ringEnd k=0.316 lim=0.70 peak=0.008; pinkyBase k=1.732 lim=2.50 peak=0.201; pinkyMiddle k=0.949 lim=1.50 peak=0.064; pinkyEnd k=0.316 lim=0.70 peak=0.020; thumbBase k=3.873 lim=4.00 peak=0.149; thumbEnd k=0.949 lim=1.50 peak=0.043; wristFlex k=3.16 lim=6.0 peak=0.709; wristPron k=3.16 lim=6.0 peak=0.181;
DONE
