trial,mode,grip,mass,scale,seed,success,endReason,steps,gateStep,transitionStep,liftStart,stepsToLift,holdSteps,pulses,maxPulseN,weightN,contactsEnd,palm,forearm,bottomAboveTop,maxPenMm,maxJointSpeedDeg,nan,gripTorqueMean,retPhase,retHold,retBonus,retDrop,note
1,lift,envelope,0.600,1.00,0,0,drop,205,-1,180,180,181,24,0,0.00,5.89,0,1,0,0.0893,0.00,2089,0,0.000,0.00,0.096,0.00,-0.20, shapingAgent=0.7165 telescoped=0.7165 forearmEnd=0 gateStep=-1 penWindow n=23 max=0.15mm p95=0.02mm median=0.00mm wall=0.1s stepsPerSec=1742 torque: indexBase k=1.732 lim=2.50 peak=0.091; indexMiddle k=0.949 lim=1.50 peak=0.021; indexEnd k=0.316 lim=0.70 peak=0.004; middleBase k=1.732 lim=2.50 peak=0.023; middleMiddle k=0.949 lim=1.50 peak=0.004; middleEnd k=0.316 lim=0.70 peak=0.001; ringBase k=1.732 lim=2.50 peak=0.056; ringMiddle k=0.949 lim=1.50 peak=0.015; ringEnd k=0.316 lim=0.70 peak=0.003; pinkyBase k=1.732 lim=2.50 peak=0.068; pinkyMiddle k=0.949 lim=1.50 peak=0.018; pinkyEnd k=0.316 lim=0.70 peak=0.004; thumbBase k=3.873 lim=4.00 peak=0.104; thumbEnd k=0.949 lim=1.50 peak=0.007; wristFlex k=3.16 lim=6.0 peak=0.538; wristPron k=3.16 lim=6.0 peak=1.444; controller: indexBase nocontact cap->0.0 angle=0.2 touch=0; indexMiddle nocontact cap->0.0 angle=0.1 touch=0; indexEnd nocontact cap->0.0 angle=0.0 touch=0; middleBase nocontact cap->0.0 angle=0.3 touch=0; middleMiddle nocontact cap->0.0 angle=0.2 touch=0; middleEnd nocontact cap->0.0 angle=0.0 touch=0; ringBase nocontact cap->0.0 angle=0.3 touch=0; ringMiddle nocontact cap->0.0 angle=0.1 touch=0; ringEnd nocontact cap->0.0 angle=0.0 touch=0; pinkyBase nocontact cap->0.0 angle=0.2 touch=0; pinkyMiddle nocontact cap->0.0 angle=0.1 touch=0; pinkyEnd nocontact cap->0.0 angle=0.0 touch=0; thumbBase nocontact cap->0.0 angle=0.1 touch=0; thumbEnd nocontact cap->0.0 angle=0.0 touch=0; palm=yes contacts=0 | objInPalm(mm)=(46, 152, 29) r=25 linkEnds(mm): indexBase=(138, 0, 37) indexMiddle=(159, 0, 40) indexEnd=(178, 2, 43) middleBase=(148, 0, 10) middleMiddle=(173, 0, 10) middleEnd=(194, 2, 10) ringBase=(141, 0, -15) ringMiddle=(165, 0, -17) ringEnd=(186, 2, -20) pinkyBase=(122, 0, -39) pinkyMiddle=(139, 0, -43) pinkyEnd=(157, 3, -48) thumbBase=(44, 45, 45) thumbEnd=(82, 84, 50) palmFace(out mm)=10
2,lift,envelope,0.600,1.00,1,0,drop,204,-1,179,179,180,24,0,0.00,5.89,0,1,0,0.0894,0.00,2089,0,0.000,0.00,0.096,0.00,-0.20, shapingAgent=0.6948 telescoped=0.6948 forearmEnd=0 gateStep=-1 penWindow n=23 max=0.15mm p95=0.08mm median=0.00mm wall=0.1s stepsPerSec=2067 torque: indexBase k=1.732 lim=2.50 peak=0.091; indexMiddle k=0.949 lim=1.50 peak=0.021; indexEnd k=0.316 lim=0.70 peak=0.004; middleBase k=1.732 lim=2.50 peak=0.023; middleMiddle k=0.949 lim=1.50 peak=0.004; middleEnd k=0.316 lim=0.70 peak=0.001; ringBase k=1.732 lim=2.50 peak=0.056; ringMiddle k=0.949 lim=1.50 peak=0.015; ringEnd k=0.316 lim=0.70 peak=0.003; pinkyBase k=1.732 lim=2.50 peak=0.068; pinkyMiddle k=0.949 lim=1.50 peak=0.018; pinkyEnd k=0.316 lim=0.70 peak=0.004; thumbBase k=3.873 lim=4.00 peak=0.104; thumbEnd k=0.949 lim=1.50 peak=0.007; wristFlex k=3.16 lim=6.0 peak=0.538; wristPron k=3.16 lim=6.0 peak=1.444; controller: indexBase nocontact cap->0.0 angle=0.2 touch=0; indexMiddle nocontact cap->0.0 angle=0.1 touch=0; indexEnd nocontact cap->0.0 angle=0.0 touch=0; middleBase nocontact cap->0.0 angle=0.3 touch=0; middleMiddle nocontact cap->0.0 angle=0.2 touch=0; middleEnd nocontact cap->0.0 angle=0.0 touch=0; ringBase nocontact cap->0.0 angle=0.3 touch=0; ringMiddle nocontact cap->0.0 angle=0.1 touch=0; ringEnd nocontact cap->0.0 angle=0.0 touch=0; pinkyBase nocontact cap->0.0 angle=0.2 touch=0; pinkyMiddle nocontact cap->0.0 angle=0.1 touch=0; pinkyEnd nocontact cap->0.0 angle=0.0 touch=0; thumbBase nocontact cap->0.0 angle=0.1 touch=0; thumbEnd nocontact cap->0.0 angle=0.0 touch=0; palm=yes contacts=0 | objInPalm(mm)=(46, 152, 29) r=25 linkEnds(mm): indexBase=(138, 0, 37) indexMiddle=(159, 0, 40) indexEnd=(178, 2, 43) middleBase=(148, 0, 10) middleMiddle=(173, 0, 11) middleEnd=(194, 2, 10) ringBase=(141, 0, -15) ringMiddle=(165, 0, -17) ringEnd=(186, 2, -20) pinkyBase=(122, 0, -39) pinkyMiddle=(139, 0, -43) pinkyEnd=(157, 3, -48) thumbBase=(44, 45, 45) thumbEnd=(82, 84, 50) palmFace(out mm)=10
DONE
