trial,mode,grip,mass,scale,seed,success,endReason,steps,gateStep,transitionStep,liftStart,stepsToLift,holdSteps,pulses,maxPulseN,weightN,contactsEnd,palm,forearm,bottomAboveTop,maxPenMm,maxJointSpeedDeg,nan,gripTorqueMean,retPhase,retHold,retBonus,retDrop,note
1,lift,envelope,0.600,0.00,0,0,drop,236,-1,151,151,-1,0,0,0.00,5.89,0,1,0,0.0000,0.15,638,0,0.063,0.00,0.000,0.00,-0.20,torque: indexBase k=1.732 lim=2.50 peak=0.092; indexMiddle k=0.949 lim=1.50 peak=0.037; indexEnd k=0.316 lim=0.70 peak=0.014; middleBase k=1.732 lim=2.50 peak=0.168; middleMiddle k=0.949 lim=1.50 peak=0.096; middleEnd k=0.316 lim=0.70 peak=0.027; ringBase k=1.732 lim=2.50 peak=0.105; ringMiddle k=0.949 lim=1.50 peak=0.027; ringEnd k=0.316 lim=0.70 peak=0.001; pinkyBase k=1.732 lim=2.50 peak=0.201; pinkyMiddle k=0.949 lim=1.50 peak=0.063; pinkyEnd k=0.316 lim=0.70 peak=0.003; thumbBase k=3.873 lim=4.00 peak=0.197; thumbEnd k=0.949 lim=1.50 peak=0.021; wristFlex k=3.16 lim=6.0 peak=0.513; wristPron k=3.16 lim=6.0 peak=0.208;
2,lift,envelope,0.600,0.00,1,0,drop,226,-1,150,150,-1,0,0,0.00,5.89,0,0,0,0.0000,0.10,576,0,0.069,0.00,0.000,0.00,-0.20,torque: indexBase k=1.732 lim=2.50 peak=0.089; indexMiddle k=0.949 lim=1.50 peak=0.034; indexEnd k=0.316 lim=0.70 peak=0.012; middleBase k=1.732 lim=2.50 peak=0.173; middleMiddle k=0.949 lim=1.50 peak=0.094; middleEnd k=0.316 lim=0.70 peak=0.026; ringBase k=1.732 lim=2.50 peak=0.106; ringMiddle k=0.949 lim=1.50 peak=0.027; ringEnd k=0.316 lim=0.70 peak=0.001; pinkyBase k=1.732 lim=2.50 peak=0.199; pinkyMiddle k=0.949 lim=1.50 peak=0.067; pinkyEnd k=0.316 lim=0.70 peak=0.004; thumbBase k=3.873 lim=4.00 peak=0.178; thumbEnd k=0.949 lim=1.50 peak=0.012; wristFlex k=3.16 lim=6.0 peak=0.550; wristPron k=3.16 lim=6.0 peak=0.218;
DONE
