trial,mode,grip,mass,scale,seed,success,endReason,steps,gateStep,transitionStep,liftStart,stepsToLift,holdSteps,pulses,maxPulseN,weightN,contactsEnd,palm,forearm,bottomAboveTop,maxPenMm,maxJointSpeedDeg,nan,gripTorqueMean,retPhase,retHold,retBonus,retDrop,note
1,lift,envelope,0.600,0.00,0,0,drop,189,-1,151,151,-1,0,0,0.00,5.89,0,0,1,0.0002,6.11,3966,0,0.233,0.00,0.000,0.00,-0.20,torque: indexBase k=1.732 lim=2.50 peak=0.612; indexMiddle k=0.949 lim=1.50 peak=0.229; indexEnd k=0.316 lim=0.70 peak=0.037; middleBase k=1.732 lim=2.50 peak=0.812; middleMiddle k=0.949 lim=1.50 peak=0.292; middleEnd k=0.316 lim=0.70 peak=0.057; ringBase k=1.732 lim=2.50 peak=0.345; ringMiddle k=0.949 lim=1.50 peak=0.220; ringEnd k=0.316 lim=0.70 peak=0.055; pinkyBase k=1.732 lim=2.50 peak=0.193; pinkyMiddle k=0.949 lim=1.50 peak=0.105; pinkyEnd k=0.316 lim=0.70 peak=0.021; thumbBase k=3.873 lim=4.00 peak=0.757; thumbEnd k=0.949 lim=1.50 peak=0.312; wristFlex k=3.16 lim=6.0 peak=0.489; wristPron k=3.16 lim=6.0 peak=0.421;
2,lift,envelope,0.600,0.00,1,0,drop,78,52,52,52,-1,0,0,0.00,5.89,0,0,0,0.0001,6.05,3663,0,0.353,0.10,0.000,0.00,-0.20,torque: indexBase k=1.732 lim=2.50 peak=0.520; indexMiddle k=0.949 lim=1.50 peak=0.223; indexEnd k=0.316 lim=0.70 peak=0.032; middleBase k=1.732 lim=2.50 peak=0.870; middleMiddle k=0.949 lim=1.50 peak=0.377; middleEnd k=0.316 lim=0.70 peak=0.066; ringBase k=1.732 lim=2.50 peak=0.346; ringMiddle k=0.949 lim=1.50 peak=0.197; ringEnd k=0.316 lim=0.70 peak=0.028; pinkyBase k=1.732 lim=2.50 peak=0.229; pinkyMiddle k=0.949 lim=1.50 peak=0.165; pinkyEnd k=0.316 lim=0.70 peak=0.012; thumbBase k=3.873 lim=4.00 peak=0.683; thumbEnd k=0.949 lim=1.50 peak=0.176; wristFlex k=3.16 lim=6.0 peak=0.618; wristPron k=3.16 lim=6.0 peak=0.373;
DONE
