trial,mode,grip,mass,scale,seed,success,endReason,steps,gateStep,transitionStep,liftStart,stepsToLift,holdSteps,pulses,maxPulseN,weightN,contactsEnd,palm,forearm,bottomAboveTop,maxPenMm,maxJointSpeedDeg,nan,gripTorqueMean,retPhase,retHold,retBonus,retDrop,note
1,lift,pinch,0.200,0.00,0,1,success,628,-1,99,99,129,500,3,0.00,1.96,5,1,0,0.0897,6.06,1039,0,0.853,0.00,0.200,1.00,0.00,torque: indexBase k=1.732 lim=2.50 peak=0.240; indexMiddle k=0.949 lim=1.50 peak=0.082; indexEnd k=0.316 lim=0.70 peak=0.020; middleBase k=1.732 lim=2.50 peak=0.003; middleMiddle k=0.949 lim=1.50 peak=0.001; middleEnd k=0.316 lim=0.70 peak=0.000; ringBase k=1.732 lim=2.50 peak=0.002; ringMiddle k=0.949 lim=1.50 peak=0.001; ringEnd k=0.316 lim=0.70 peak=0.000; pinkyBase k=1.732 lim=2.50 peak=0.001; pinkyMiddle k=0.949 lim=1.50 peak=0.000; pinkyEnd k=0.316 lim=0.70 peak=0.000; thumbBase k=3.873 lim=4.00 peak=0.668; thumbEnd k=0.949 lim=1.50 peak=0.002; wristFlex k=3.16 lim=6.0 peak=0.097; wristPron k=3.16 lim=6.0 peak=0.107; controller: indexBase stop=-54.2 preload->-66.2 angle=-54.7 touch=1; indexMiddle nocontact cap->-70.0 angle=-56.7 touch=0; indexEnd stop=-29.4 preload->-41.4 angle=-30.1 touch=1; middleBase nocontact cap->0.0 angle=1.0 touch=0; middleMiddle nocontact cap->0.0 angle=-0.9 touch=0; middleEnd nocontact cap->0.0 angle=0.3 touch=0; ringBase nocontact cap->0.0 angle=0.7 touch=0; ringMiddle nocontact cap->0.0 angle=-0.6 touch=0; ringEnd nocontact cap->0.0 angle=0.2 touch=0; pinkyBase nocontact cap->0.0 angle=0.3 touch=0; pinkyMiddle nocontact cap->0.0 angle=-0.3 touch=0; pinkyEnd nocontact cap->0.0 angle=0.0 touch=0; thumbBase stop=-1.1 preload->10.9 angle=-0.9 touch=1; thumbEnd stop=0.8 preload->12.8 angle=12.8 touch=0; palm=yes contacts=3 | objInPalm(mm)=(80, 34, 49) r=25 linkEnds(mm): indexBase=(122, 31, 38) indexMiddle=(114, 51, 41) indexEnd=(98, 61, 45) middleBase=(148, -1, 11) middleMiddle=(173, -1, 11) middleEnd=(194, 2, 10) ringBase=(141, -1, -15) ringMiddle=(165, -1, -17) ringEnd=(186, 2, -20) pinkyBase=(122, 0, -39) pinkyMiddle=(139, 0, -43) pinkyEnd=(157, 3, -48) thumbBase=(43, 45, 46) thumbEnd=(84, 81, 48) palmFace(out mm)=10
2,lift,pinch,0.200,0.00,1,1,success,620,-1,98,98,121,500,3,0.00,1.96,5,1,0,0.0892,6.09,1039,0,0.840,0.00,0.200,1.00,0.00,torque: indexBase k=1.732 lim=2.50 peak=0.225; indexMiddle k=0.949 lim=1.50 peak=0.084; indexEnd k=0.316 lim=0.70 peak=0.021; middleBase k=1.732 lim=2.50 peak=0.003; middleMiddle k=0.949 lim=1.50 peak=0.001; middleEnd k=0.316 lim=0.70 peak=0.000; ringBase k=1.732 lim=2.50 peak=0.002; ringMiddle k=0.949 lim=1.50 peak=0.001; ringEnd k=0.316 lim=0.70 peak=0.000; pinkyBase k=1.732 lim=2.50 peak=0.001; pinkyMiddle k=0.949 lim=1.50 peak=0.000; pinkyEnd k=0.316 lim=0.70 peak=0.000; thumbBase k=3.873 lim=4.00 peak=0.671; thumbEnd k=0.949 lim=1.50 peak=0.002; wristFlex k=3.16 lim=6.0 peak=0.097; wristPron k=3.16 lim=6.0 peak=0.113; controller: indexBase stop=-54.2 preload->-66.2 angle=-54.6 touch=1; indexMiddle nocontact cap->-70.0 angle=-56.8 touch=0; indexEnd stop=-29.4 preload->-41.4 angle=-29.9 touch=1; middleBase nocontact cap->0.0 angle=1.0 touch=0; middleMiddle nocontact cap->0.0 angle=-0.9 touch=0; middleEnd nocontact cap->0.0 angle=0.3 touch=0; ringBase nocontact cap->0.0 angle=0.7 touch=0; ringMiddle nocontact cap->0.0 angle=-0.6 touch=0; ringEnd nocontact cap->0.0 angle=0.2 touch=0; pinkyBase nocontact cap->0.0 angle=0.3 touch=0; pinkyMiddle nocontact cap->0.0 angle=-0.3 touch=0; pinkyEnd nocontact cap->0.0 angle=0.0 touch=0; thumbBase stop=-1.1 preload->10.9 angle=-1.0 touch=1; thumbEnd stop=0.8 preload->12.8 angle=12.8 touch=0; palm=yes contacts=3 | objInPalm(mm)=(80, 34, 49) r=25 linkEnds(mm): indexBase=(122, 31, 38) indexMiddle=(114, 51, 41) indexEnd=(98, 61, 45) middleBase=(148, -1, 11) middleMiddle=(173, -1, 11) middleEnd=(194, 2, 10) ringBase=(141, 0, -15) ringMiddle=(165, -1, -17) ringEnd=(186, 2, -20) pinkyBase=(122, 0, -39) pinkyMiddle=(139, 0, -43) pinkyEnd=(157, 3, -48) thumbBase=(43, 45, 46) thumbEnd=(84, 81, 48) palmFace(out mm)=10
3,lift,pinch,0.200,0.00,2,1,success,620,-1,98,98,121,500,3,0.00,1.96,5,1,0,0.0899,6.75,1039,0,0.825,0.00,0.200,1.00,0.00,torque: indexBase k=1.732 lim=2.50 peak=0.225; indexMiddle k=0.949 lim=1.50 peak=0.082; indexEnd k=0.316 lim=0.70 peak=0.020; middleBase k=1.732 lim=2.50 peak=0.003; middleMiddle k=0.949 lim=1.50 peak=0.001; middleEnd k=0.316 lim=0.70 peak=0.000; ringBase k=1.732 lim=2.50 peak=0.003; ringMiddle k=0.949 lim=1.50 peak=0.001; ringEnd k=0.316 lim=0.70 peak=0.000; pinkyBase k=1.732 lim=2.50 peak=0.001; pinkyMiddle k=0.949 lim=1.50 peak=0.000; pinkyEnd k=0.316 lim=0.70 peak=0.000; thumbBase k=3.873 lim=4.00 peak=0.671; thumbEnd k=0.949 lim=1.50 peak=0.002; wristFlex k=3.16 lim=6.0 peak=0.097; wristPron k=3.16 lim=6.0 peak=0.115; controller: indexBase stop=-54.2 preload->-66.2 angle=-54.6 touch=1; indexMiddle nocontact cap->-70.0 angle=-56.8 touch=0; indexEnd stop=-29.4 preload->-41.4 angle=-29.9 touch=1; middleBase nocontact cap->0.0 angle=1.0 touch=0; middleMiddle nocontact cap->0.0 angle=-0.9 touch=0; middleEnd nocontact cap->0.0 angle=0.3 touch=0; ringBase nocontact cap->0.0 angle=0.7 touch=0; ringMiddle nocontact cap->0.0 angle=-0.6 touch=0; ringEnd nocontact cap->0.0 angle=0.2 touch=0; pinkyBase nocontact cap->0.0 angle=0.3 touch=0; pinkyMiddle nocontact cap->0.0 angle=-0.3 touch=0; pinkyEnd nocontact cap->0.0 angle=0.0 touch=0; thumbBase stop=-1.1 preload->10.9 angle=-1.0 touch=1; thumbEnd stop=0.8 preload->12.8 angle=12.8 touch=0; palm=yes contacts=3 | objInPalm(mm)=(80, 34, 49) r=25 linkEnds(mm): indexBase=(122, 31, 38) indexMiddle=(114, 51, 41) indexEnd=(98, 61, 45) middleBase=(148, -1, 11) middleMiddle=(173, -1, 11) middleEnd=(194, 2, 10) ringBase=(141, 0, -15) ringMiddle=(165, -1, -17) ringEnd=(186, 2, -20) pinkyBase=(122, 0, -39) pinkyMiddle=(139, 0, -43) pinkyEnd=(157, 3, -48) thumbBase=(43, 45, 46) thumbEnd=(84, 81, 48) palmFace(out mm)=10
4,lift,pinch,0.600,0.00,0,1,success,624,-1,98,98,125,500,3,0.00,5.89,5,1,0,0.0836,6.43,1039,0,0.862,0.00,0.200,1.00,0.00,torque: indexBase k=1.732 lim=2.50 peak=0.240; indexMiddle k=0.949 lim=1.50 peak=0.083; indexEnd k=0.316 lim=0.70 peak=0.020; middleBase k=1.732 lim=2.50 peak=0.003; middleMiddle k=0.949 lim=1.50 peak=0.001; middleEnd k=0.316 lim=0.70 peak=0.000; ringBase k=1.732 lim=2.50 peak=0.002; ringMiddle k=0.949 lim=1.50 peak=0.001; ringEnd k=0.316 lim=0.70 peak=0.000; pinkyBase k=1.732 lim=2.50 peak=0.001; pinkyMiddle k=0.949 lim=1.50 peak=0.000; pinkyEnd k=0.316 lim=0.70 peak=0.000; thumbBase k=3.873 lim=4.00 peak=0.671; thumbEnd k=0.949 lim=1.50 peak=0.002; wristFlex k=3.16 lim=6.0 peak=0.139; wristPron k=3.16 lim=6.0 peak=0.340; controller: indexBase stop=-54.2 preload->-66.2 angle=-54.6 touch=1; indexMiddle nocontact cap->-70.0 angle=-56.8 touch=0; indexEnd stop=-29.4 preload->-41.4 angle=-29.9 touch=1; middleBase nocontact cap->0.0 angle=1.0 touch=0; middleMiddle nocontact cap->0.0 angle=-0.9 touch=0; middleEnd nocontact cap->0.0 angle=0.3 touch=0; ringBase nocontact cap->0.0 angle=0.7 touch=0; ringMiddle nocontact cap->0.0 angle=-0.6 touch=0; ringEnd nocontact cap->0.0 angle=0.2 touch=0; pinkyBase nocontact cap->0.0 angle=0.3 touch=0; pinkyMiddle nocontact cap->0.0 angle=-0.3 touch=0; pinkyEnd nocontact cap->0.0 angle=0.0 touch=0; thumbBase stop=-1.1 preload->10.9 angle=-1.0 touch=1; thumbEnd stop=0.8 preload->12.8 angle=12.8 touch=0; palm=yes contacts=3 | objInPalm(mm)=(80, 34, 49) r=25 linkEnds(mm): indexBase=(122, 31, 38) indexMiddle=(114, 51, 41) indexEnd=(98, 61, 45) middleBase=(148, -1, 11) middleMiddle=(173, -1, 11) middleEnd=(194, 2, 10) ringBase=(141, 0, -15) ringMiddle=(165, -1, -17) ringEnd=(186, 2, -20) pinkyBase=(122, 0, -39) pinkyMiddle=(139, 0, -43) pinkyEnd=(157, 3, -48) thumbBase=(43, 45, 46) thumbEnd=(84, 81, 48) palmFace(out mm)=10
5,lift,pinch,0.600,0.00,1,1,success,630,-1,98,98,131,500,3,0.00,5.89,5,1,0,0.0839,6.28,1039,0,0.840,0.00,0.200,1.00,0.00,torque: indexBase k=1.732 lim=2.50 peak=0.195; indexMiddle k=0.949 lim=1.50 peak=0.082; indexEnd k=0.316 lim=0.70 peak=0.022; middleBase k=1.732 lim=2.50 peak=0.003; middleMiddle k=0.949 lim=1.50 peak=0.001; middleEnd k=0.316 lim=0.70 peak=0.000; ringBase k=1.732 lim=2.50 peak=0.002; ringMiddle k=0.949 lim=1.50 peak=0.001; ringEnd k=0.316 lim=0.70 peak=0.000; pinkyBase k=1.732 lim=2.50 peak=0.001; pinkyMiddle k=0.949 lim=1.50 peak=0.000; pinkyEnd k=0.316 lim=0.70 peak=0.000; thumbBase k=3.873 lim=4.00 peak=0.668; thumbEnd k=0.949 lim=1.50 peak=0.004; wristFlex k=3.16 lim=6.0 peak=0.135; wristPron k=3.16 lim=6.0 peak=0.318; controller: indexBase stop=-54.2 preload->-66.2 angle=-54.7 touch=1; indexMiddle nocontact cap->-70.0 angle=-56.7 touch=0; indexEnd stop=-29.4 preload->-41.4 angle=-30.1 touch=1; middleBase nocontact cap->0.0 angle=1.0 touch=0; middleMiddle nocontact cap->0.0 angle=-0.9 touch=0; middleEnd nocontact cap->0.0 angle=0.3 touch=0; ringBase nocontact cap->0.0 angle=0.7 touch=0; ringMiddle nocontact cap->0.0 angle=-0.6 touch=0; ringEnd nocontact cap->0.0 angle=0.2 touch=0; pinkyBase nocontact cap->0.0 angle=0.3 touch=0; pinkyMiddle nocontact cap->0.0 angle=-0.3 touch=0; pinkyEnd nocontact cap->0.0 angle=0.0 touch=0; thumbBase stop=-1.1 preload->10.9 angle=-0.9 touch=1; thumbEnd stop=0.8 preload->12.8 angle=12.8 touch=0; palm=yes contacts=3 | objInPalm(mm)=(80, 34, 49) r=25 linkEnds(mm): indexBase=(122, 31, 38) indexMiddle=(114, 51, 41) indexEnd=(98, 61, 45) middleBase=(148, -1, 11) middleMiddle=(173, -1, 11) middleEnd=(194, 1, 10) ringBase=(141, -1, -15) ringMiddle=(165, -1, -17) ringEnd=(186, 2, -20) pinkyBase=(122, 0, -39) pinkyMiddle=(139, 0, -43) pinkyEnd=(157, 3, -48) thumbBase=(43, 45, 46) thumbEnd=(84, 81, 48) palmFace(out mm)=10
6,lift,pinch,0.600,0.00,2,1,success,630,-1,98,98,131,500,3,0.00,5.89,5,1,0,0.0838,5.55,1039,0,0.850,0.00,0.200,1.00,0.00,torque: indexBase k=1.732 lim=2.50 peak=0.217; indexMiddle k=0.949 lim=1.50 peak=0.080; indexEnd k=0.316 lim=0.70 peak=0.021; middleBase k=1.732 lim=2.50 peak=0.003; middleMiddle k=0.949 lim=1.50 peak=0.001; middleEnd k=0.316 lim=0.70 peak=0.000; ringBase k=1.732 lim=2.50 peak=0.002; ringMiddle k=0.949 lim=1.50 peak=0.001; ringEnd k=0.316 lim=0.70 peak=0.000; pinkyBase k=1.732 lim=2.50 peak=0.001; pinkyMiddle k=0.949 lim=1.50 peak=0.000; pinkyEnd k=0.316 lim=0.70 peak=0.000; thumbBase k=3.873 lim=4.00 peak=0.668; thumbEnd k=0.949 lim=1.50 peak=0.002; wristFlex k=3.16 lim=6.0 peak=0.139; wristPron k=3.16 lim=6.0 peak=0.335; controller: indexBase stop=-54.2 preload->-66.2 angle=-54.7 touch=1; indexMiddle nocontact cap->-70.0 angle=-56.7 touch=0; indexEnd stop=-29.4 preload->-41.4 angle=-30.1 touch=1; middleBase nocontact cap->0.0 angle=1.0 touch=0; middleMiddle nocontact cap->0.0 angle=-0.9 touch=0; middleEnd nocontact cap->0.0 angle=0.3 touch=0; ringBase nocontact cap->0.0 angle=0.7 touch=0; ringMiddle nocontact cap->0.0 angle=-0.6 touch=0; ringEnd nocontact cap->0.0 angle=0.2 touch=0; pinkyBase nocontact cap->0.0 angle=0.3 touch=0; pinkyMiddle nocontact cap->0.0 angle=-0.3 touch=0; pinkyEnd nocontact cap->0.0 angle=0.0 touch=0; thumbBase stop=-1.1 preload->10.9 angle=-0.9 touch=1; thumbEnd stop=0.8 preload->12.8 angle=12.8 touch=0; palm=yes contacts=3 | objInPalm(mm)=(80, 34, 49) r=25 linkEnds(mm): indexBase=(122, 31, 38) indexMiddle=(114, 51, 41) indexEnd=(98, 61, 45) middleBase=(148, -1, 11) middleMiddle=(173, -1, 11) middleEnd=(194, 1, 10) ringBase=(141, -1, -15) ringMiddle=(165, -1, -17) ringEnd=(186, 2, -20) pinkyBase=(122, 0, -39) pinkyMiddle=(139, 0, -43) pinkyEnd=(157, 3, -48) thumbBase=(43, 45, 46) thumbEnd=(84, 81, 48) palmFace(out mm)=10
7,lift,pinch,1.500,0.00,0,0,maxStep,0,-1,98,98,142,0,1,0.00,14.72,5,0,0,0.0000,6.00,1039,0,0.853,0.00,0.200,0.00,0.00,torque: indexBase k=1.732 lim=2.50 peak=0.346; indexMiddle k=0.949 lim=1.50 peak=0.127; indexEnd k=0.316 lim=0.70 peak=0.027; middleBase k=1.732 lim=2.50 peak=0.010; middleMiddle k=0.949 lim=1.50 peak=0.002; middleEnd k=0.316 lim=0.70 peak=0.000; ringBase k=1.732 lim=2.50 peak=0.009; ringMiddle k=0.949 lim=1.50 peak=0.002; ringEnd k=0.316 lim=0.70 peak=0.000; pinkyBase k=1.732 lim=2.50 peak=0.004; pinkyMiddle k=0.949 lim=1.50 peak=0.001; pinkyEnd k=0.316 lim=0.70 peak=0.000; thumbBase k=3.873 lim=4.00 peak=0.668; thumbEnd k=0.949 lim=1.50 peak=0.019; wristFlex k=3.16 lim=6.0 peak=0.482; wristPron k=3.16 lim=6.0 peak=0.991; controller: indexBase stop=-54.2 preload->-66.2 angle=-54.7 touch=1; indexMiddle nocontact cap->-70.0 angle=-56.7 touch=0; indexEnd stop=-29.4 preload->-41.4 angle=-30.1 touch=1; middleBase nocontact cap->0.0 angle=1.0 touch=0; middleMiddle nocontact cap->0.0 angle=-0.9 touch=0; middleEnd nocontact cap->0.0 angle=0.3 touch=0; ringBase nocontact cap->0.0 angle=0.7 touch=0; ringMiddle nocontact cap->0.0 angle=-0.6 touch=0; ringEnd nocontact cap->0.0 angle=0.2 touch=0; pinkyBase nocontact cap->0.0 angle=0.3 touch=0; pinkyMiddle nocontact cap->0.0 angle=-0.3 touch=0; pinkyEnd nocontact cap->0.0 angle=0.0 touch=0; thumbBase stop=-1.1 preload->10.9 angle=-0.9 touch=1; thumbEnd stop=0.8 preload->12.8 angle=12.8 touch=0; palm=yes contacts=3 | objInPalm(mm)=(80, 34, 49) r=25 linkEnds(mm): indexBase=(122, 31, 38) indexMiddle=(114, 51, 41) indexEnd=(98, 61, 45) middleBase=(148, -1, 11) middleMiddle=(173, -1, 11) middleEnd=(194, 1, 10) ringBase=(141, -1, -15) ringMiddle=(165, -1, -17) ringEnd=(186, 2, -20) pinkyBase=(122, 0, -39) pinkyMiddle=(139, 0, -43) pinkyEnd=(157, 3, -48) thumbBase=(43, 45, 46) thumbEnd=(84, 81, 48) palmFace(out mm)=10
8,lift,pinch,1.500,0.00,1,0,maxStep,0,-1,99,99,139,0,1,0.00,14.72,5,0,0,0.0000,6.92,1039,0,0.831,0.00,0.200,0.00,0.00,torque: indexBase k=1.732 lim=2.50 peak=0.289; indexMiddle k=0.949 lim=1.50 peak=0.095; indexEnd k=0.316 lim=0.70 peak=0.025; middleBase k=1.732 lim=2.50 peak=0.005; middleMiddle k=0.949 lim=1.50 peak=0.001; middleEnd k=0.316 lim=0.70 peak=0.000; ringBase k=1.732 lim=2.50 peak=0.004; ringMiddle k=0.949 lim=1.50 peak=0.001; ringEnd k=0.316 lim=0.70 peak=0.000; pinkyBase k=1.732 lim=2.50 peak=0.002; pinkyMiddle k=0.949 lim=1.50 peak=0.000; pinkyEnd k=0.316 lim=0.70 peak=0.000; thumbBase k=3.873 lim=4.00 peak=0.668; thumbEnd k=0.949 lim=1.50 peak=0.020; wristFlex k=3.16 lim=6.0 peak=0.451; wristPron k=3.16 lim=6.0 peak=0.999; controller: indexBase stop=-54.2 preload->-66.2 angle=-54.7 touch=1; indexMiddle nocontact cap->-70.0 angle=-56.7 touch=0; indexEnd stop=-29.4 preload->-41.4 angle=-30.1 touch=1; middleBase nocontact cap->0.0 angle=1.0 touch=0; middleMiddle nocontact cap->0.0 angle=-0.9 touch=0; middleEnd nocontact cap->0.0 angle=0.3 touch=0; ringBase nocontact cap->0.0 angle=0.7 touch=0; ringMiddle nocontact cap->0.0 angle=-0.6 touch=0; ringEnd nocontact cap->0.0 angle=0.2 touch=0; pinkyBase nocontact cap->0.0 angle=0.3 touch=0; pinkyMiddle nocontact cap->0.0 angle=-0.3 touch=0; pinkyEnd nocontact cap->0.0 angle=0.0 touch=0; thumbBase stop=-1.1 preload->10.9 angle=-0.9 touch=1; thumbEnd stop=0.8 preload->12.8 angle=12.8 touch=0; palm=yes contacts=3 | objInPalm(mm)=(80, 34, 49) r=25 linkEnds(mm): indexBase=(122, 31, 38) indexMiddle=(114, 51, 41) indexEnd=(98, 61, 45) middleBase=(148, -1, 11) middleMiddle=(173, -1, 11) middleEnd=(194, 1, 10) ringBase=(141, -1, -15) ringMiddle=(165, -1, -17) ringEnd=(186, 2, -20) pinkyBase=(122, 0, -39) pinkyMiddle=(139, 0, -43) pinkyEnd=(157, 3, -48) thumbBase=(43, 45, 46) thumbEnd=(84, 81, 48) palmFace(out mm)=10
9,lift,pinch,1.500,0.00,2,1,success,639,-1,99,99,140,500,3,0.00,14.72,5,1,0,0.0523,8.65,1039,0,0.779,0.00,0.200,1.00,0.00,torque: indexBase k=1.732 lim=2.50 peak=0.282; indexMiddle k=0.949 lim=1.50 peak=0.118; indexEnd k=0.316 lim=0.70 peak=0.028; middleBase k=1.732 lim=2.50 peak=0.009; middleMiddle k=0.949 lim=1.50 peak=0.002; middleEnd k=0.316 lim=0.70 peak=0.000; ringBase k=1.732 lim=2.50 peak=0.008; ringMiddle k=0.949 lim=1.50 peak=0.002; ringEnd k=0.316 lim=0.70 peak=0.000; pinkyBase k=1.732 lim=2.50 peak=0.003; pinkyMiddle k=0.949 lim=1.50 peak=0.001; pinkyEnd k=0.316 lim=0.70 peak=0.000; thumbBase k=3.873 lim=4.00 peak=0.668; thumbEnd k=0.949 lim=1.50 peak=0.016; wristFlex k=3.16 lim=6.0 peak=0.449; wristPron k=3.16 lim=6.0 peak=0.952; controller: indexBase stop=-54.2 preload->-66.2 angle=-54.7 touch=1; indexMiddle nocontact cap->-70.0 angle=-56.7 touch=0; indexEnd stop=-29.4 preload->-41.4 angle=-30.1 touch=1; middleBase nocontact cap->0.0 angle=1.0 touch=0; middleMiddle nocontact cap->0.0 angle=-0.9 touch=0; middleEnd nocontact cap->0.0 angle=0.3 touch=0; ringBase nocontact cap->0.0 angle=0.7 touch=0; ringMiddle nocontact cap->0.0 angle=-0.6 touch=0; ringEnd nocontact cap->0.0 angle=0.2 touch=0; pinkyBase nocontact cap->0.0 angle=0.3 touch=0; pinkyMiddle nocontact cap->0.0 angle=-0.3 touch=0; pinkyEnd nocontact cap->0.0 angle=0.0 touch=0; thumbBase stop=-1.1 preload->10.9 angle=-0.9 touch=1; thumbEnd stop=0.8 preload->12.8 angle=12.8 touch=0; palm=yes contacts=3 | objInPalm(mm)=(80, 34, 49) r=25 linkEnds(mm): indexBase=(122, 31, 38) indexMiddle=(114, 51, 41) indexEnd=(98, 61, 45) middleBase=(148, -1, 11) middleMiddle=(173, -1, 11) middleEnd=(194, 1, 10) ringBase=(141, -1, -15) ringMiddle=(165, -1, -17) ringEnd=(186, 2, -20) pinkyBase=(122, 0, -39) pinkyMiddle=(139, 0, -43) pinkyEnd=(157, 3, -48) thumbBase=(43, 45, 46) thumbEnd=(84, 81, 48) palmFace(out mm)=10
DONE
