trial,mode,grip,mass,scale,seed,success,endReason,steps,gateStep,transitionStep,liftStart,stepsToLift,holdSteps,pulses,maxPulseN,weightN,contactsEnd,palm,forearm,bottomAboveTop,maxPenMm,maxJointSpeedDeg,nan,gripTorqueMean,retPhase,retHold,retBonus,retDrop,note
1,lift,envelope,0.600,0.00,0,0,drop,338,-1,301,301,-1,0,0,0.00,5.89,0,0,1,0.0006,1.22,3809,0,0.522,0.00,0.000,0.00,-0.20,torque: indexBase k=1.732 lim=2.50 peak=1.158; indexMiddle k=0.949 lim=1.50 peak=0.731; indexEnd k=0.316 lim=0.70 peak=0.290; middleBase k=1.732 lim=2.50 peak=1.318; middleMiddle k=0.949 lim=1.50 peak=0.917; middleEnd k=0.316 lim=0.70 peak=0.211; ringBase k=1.732 lim=2.50 peak=0.470; ringMiddle k=0.949 lim=1.50 peak=0.550; ringEnd k=0.316 lim=0.70 peak=0.123; pinkyBase k=1.732 lim=2.50 peak=0.876; pinkyMiddle k=0.949 lim=1.50 peak=0.498; pinkyEnd k=0.316 lim=0.70 peak=0.099; thumbBase k=3.873 lim=4.00 peak=1.087; thumbEnd k=0.949 lim=1.50 peak=0.038; wristFlex k=3.16 lim=6.0 peak=0.519; wristPron k=3.16 lim=6.0 peak=0.423;
2,lift,envelope,0.600,0.00,1,0,drop,389,-1,300,300,-1,0,0,0.00,5.89,0,0,0,0.0000,2.17,3033,0,0.445,0.00,0.000,0.00,-0.20,torque: indexBase k=1.732 lim=2.50 peak=1.125; indexMiddle k=0.949 lim=1.50 peak=0.761; indexEnd k=0.316 lim=0.70 peak=0.305; middleBase k=1.732 lim=2.50 peak=1.287; middleMiddle k=0.949 lim=1.50 peak=0.902; middleEnd k=0.316 lim=0.70 peak=0.244; ringBase k=1.732 lim=2.50 peak=0.526; ringMiddle k=0.949 lim=1.50 peak=0.486; ringEnd k=0.316 lim=0.70 peak=0.141; pinkyBase k=1.732 lim=2.50 peak=0.768; pinkyMiddle k=0.949 lim=1.50 peak=0.552; pinkyEnd k=0.316 lim=0.70 peak=0.086; thumbBase k=3.873 lim=4.00 peak=0.992; thumbEnd k=0.949 lim=1.50 peak=0.097; wristFlex k=3.16 lim=6.0 peak=0.705; wristPron k=3.16 lim=6.0 peak=0.411;
DONE
