trial,mode,grip,mass,scale,seed,success,endReason,steps,gateStep,transitionStep,liftStart,stepsToLift,holdSteps,pulses,maxPulseN,weightN,contactsEnd,palm,forearm,bottomAboveTop,maxPenMm,maxJointSpeedDeg,nan,gripTorqueMean,retPhase,retHold,retBonus,retDrop,note
1,lift,envelope,0.600,0.00,0,0,drop,181,-1,151,151,-1,0,0,0.00,5.89,0,0,0,0.0002,4.57,4128,0,0.475,0.00,0.000,0.00,-0.20,torque: indexBase k=1.732 lim=2.50 peak=0.645; indexMiddle k=0.949 lim=1.50 peak=0.266; indexEnd k=0.316 lim=0.70 peak=0.070; middleBase k=1.732 lim=2.50 peak=0.921; middleMiddle k=0.949 lim=1.50 peak=0.591; middleEnd k=0.316 lim=0.70 peak=0.091; ringBase k=1.732 lim=2.50 peak=0.487; ringMiddle k=0.949 lim=1.50 peak=0.328; ringEnd k=0.316 lim=0.70 peak=0.087; pinkyBase k=1.732 lim=2.50 peak=0.443; pinkyMiddle k=0.949 lim=1.50 peak=0.232; pinkyEnd k=0.316 lim=0.70 peak=0.056; thumbBase k=3.873 lim=4.00 peak=0.706; thumbEnd k=0.949 lim=1.50 peak=0.067; wristFlex k=3.16 lim=6.0 peak=0.494; wristPron k=3.16 lim=6.0 peak=0.432;
2,lift,envelope,0.600,0.00,1,0,drop,178,-1,150,150,-1,0,0,0.00,5.89,0,0,0,0.0005,5.88,4080,0,0.232,0.00,0.000,0.00,-0.20,torque: indexBase k=1.732 lim=2.50 peak=0.428; indexMiddle k=0.949 lim=1.50 peak=0.282; indexEnd k=0.316 lim=0.70 peak=0.069; middleBase k=1.732 lim=2.50 peak=0.918; middleMiddle k=0.949 lim=1.50 peak=0.586; middleEnd k=0.316 lim=0.70 peak=0.082; ringBase k=1.732 lim=2.50 peak=0.447; ringMiddle k=0.949 lim=1.50 peak=0.260; ringEnd k=0.316 lim=0.70 peak=0.117; pinkyBase k=1.732 lim=2.50 peak=0.332; pinkyMiddle k=0.949 lim=1.50 peak=0.081; pinkyEnd k=0.316 lim=0.70 peak=0.048; thumbBase k=3.873 lim=4.00 peak=0.417; thumbEnd k=0.949 lim=1.50 peak=0.032; wristFlex k=3.16 lim=6.0 peak=0.816; wristPron k=3.16 lim=6.0 peak=0.189;
DONE
