trial,mode,grip,mass,scale,seed,success,endReason,steps,gateStep,transitionStep,liftStart,stepsToLift,holdSteps,pulses,maxPulseN,weightN,contactsEnd,palm,forearm,bottomAboveTop,maxPenMm,maxJointSpeedDeg,nan,gripTorqueMean,retPhase,retHold,retBonus,retDrop,note
1,lift,envelope,0.600,0.00,0,0,drop,177,-1,151,151,-1,0,0,0.00,5.89,0,0,0,0.0002,2.50,3125,0,0.330,0.00,0.000,0.00,-0.20,torque: indexBase k=1.732 lim=2.50 peak=0.574; indexMiddle k=0.949 lim=1.50 peak=0.268; indexEnd k=0.316 lim=0.70 peak=0.075; middleBase k=1.732 lim=2.50 peak=0.661; middleMiddle k=0.949 lim=1.50 peak=0.271; middleEnd k=0.316 lim=0.70 peak=0.061; ringBase k=1.732 lim=2.50 peak=0.449; ringMiddle k=0.949 lim=1.50 peak=0.252; ringEnd k=0.316 lim=0.70 peak=0.055; pinkyBase k=1.732 lim=2.50 peak=0.201; pinkyMiddle k=0.949 lim=1.50 peak=0.101; pinkyEnd k=0.316 lim=0.70 peak=0.013; thumbBase k=3.873 lim=4.00 peak=0.941; thumbEnd k=0.949 lim=1.50 peak=0.510; wristFlex k=3.16 lim=6.0 peak=0.325; wristPron k=3.16 lim=6.0 peak=0.549;
2,lift,envelope,0.600,0.00,1,0,drop,177,-1,150,150,-1,0,0,0.00,5.89,0,0,0,0.0002,6.18,3770,0,0.345,0.00,0.000,0.00,-0.20,torque: indexBase k=1.732 lim=2.50 peak=0.575; indexMiddle k=0.949 lim=1.50 peak=0.264; indexEnd k=0.316 lim=0.70 peak=0.072; middleBase k=1.732 lim=2.50 peak=0.684; middleMiddle k=0.949 lim=1.50 peak=0.272; middleEnd k=0.316 lim=0.70 peak=0.040; ringBase k=1.732 lim=2.50 peak=0.398; ringMiddle k=0.949 lim=1.50 peak=0.220; ringEnd k=0.316 lim=0.70 peak=0.067; pinkyBase k=1.732 lim=2.50 peak=0.317; pinkyMiddle k=0.949 lim=1.50 peak=0.189; pinkyEnd k=0.316 lim=0.70 peak=0.017; thumbBase k=3.873 lim=4.00 peak=0.950; thumbEnd k=0.949 lim=1.50 peak=0.489; wristFlex k=3.16 lim=6.0 peak=0.424; wristPron k=3.16 lim=6.0 peak=0.545;
DONE
